Date,equity_net
2024-09-01,87112.40966323885
2024-09-02,85869.70739580634
2024-09-03,86644.75463419611
2024-09-04,86693.44977543816
2024-09-05,87308.03660079512
2024-09-06,87279.90240079512
2024-09-07,87251.76820079512
2024-09-08,87251.76820079512
2024-09-09,87251.76820079512
2024-09-10,87251.76820079512
2024-09-11,87082.96300079512
2024-09-12,86361.02357493046
2024-09-13,86432.17990093453
2024-09-14,86432.17990093453
2024-09-15,86432.17990093453
2024-09-16,86985.64032498367
2024-09-17,85999.80730445616
2024-09-18,87709.65953128014
2024-09-19,87364.01458466728
2024-09-20,86407.12089177483
2024-09-21,86378.98669177483
2024-09-22,86266.44989177484
2024-09-23,85328.11192977676
2024-09-24,85772.13155057219
2024-09-25,86320.64442135225
2024-09-26,86615.91697699507
2024-09-27,87134.47412417663
2024-09-28,86937.53472417664
2024-09-29,86881.26632417664
2024-09-30,86754.13142861874
2024-10-01,86956.66964023767
2024-10-02,86928.53544023767
2024-10-03,86233.40605253921
2024-10-04,86632.82240151032
2024-10-05,86632.82240151032
2024-10-06,86632.82240151032
2024-10-07,86548.41980151032
2024-10-08,88439.90811881871
2024-10-09,88195.47307020916
2024-10-10,87881.84809027782
2024-10-11,88159.98325870385
2024-10-12,88159.98325870385
2024-10-13,88131.84905870385
2024-10-14,87531.94167099378
2024-10-15,87508.00223447852
2024-10-16,87743.41663266356
2024-10-17,87504.49088035
2024-10-18,90039.70306134036
2024-10-19,89983.43466134036
2024-10-20,89983.43466134036
2024-10-21,89330.31260648531
2024-10-22,89659.74525821846
2024-10-23,90607.6443892364
2024-10-24,89933.55870893253
2024-10-25,90275.88495573262
2024-10-26,90275.88495573262
2024-10-27,90247.75075573262
2024-10-28,90120.88740259345
2024-10-29,88580.60782143124
2024-10-30,89851.06168341696
2024-10-31,89839.44700126248
2024-11-01,89551.512704449
2024-11-02,89495.24430444899
2024-11-03,89438.97590444899
2024-11-04,88478.24941974513
2024-11-05,87835.06281343644
2024-11-06,87745.83801066622
2024-11-07,87485.07608019667
2024-11-08,87819.87114923805
2024-11-09,87791.73694923805
2024-11-10,87763.60274923805
2024-11-11,86548.11639937504
2024-11-12,87360.29803764344
2024-11-13,87644.27402512112
2024-11-14,88177.77471037011
2024-11-15,88177.77471037011
2024-11-16,88177.77471037011
2024-11-17,88177.77471037011
2024-11-18,88177.77471037011
2024-11-19,88177.77471037011
2024-11-20,88177.77471037011
2024-11-21,88177.77471037011
2024-11-22,88177.77471037011
2024-11-23,88177.77471037011
2024-11-24,88177.77471037011
2024-11-25,88149.64051037011
2024-11-26,88339.97650707891
2024-11-27,88379.93500952786
2024-11-28,88196.00428174029
2024-11-29,88196.00428174029
2024-11-30,88196.00428174029
2024-12-01,88196.00428174029
2024-12-02,88196.00428174029
2024-12-03,88167.87008174029
2024-12-04,87902.60764041262
2024-12-05,88053.47809883789
2024-12-06,88245.37318284759
2024-12-07,88245.37318284759
2024-12-08,87710.8233828476
2024-12-09,88877.71529068878
2024-12-10,87504.39634356118
2024-12-11,89547.76049590508
2024-12-12,87070.90357177387
2024-12-13,88129.25059638775
2024-12-14,88129.25059638775
2024-12-15,88129.25059638775
2024-12-16,88770.01847649543
2024-12-17,88400.09016738158
2024-12-18,89163.93304235653
2024-12-19,90582.09004531598
2024-12-20,91226.4790797466
2024-12-21,91226.4790797466
2024-12-22,91226.4790797466
2024-12-23,90597.23121511453
2024-12-24,91963.33489037257
2024-12-25,91963.33489037257
2024-12-26,92626.33581134533
2024-12-27,92934.07569420102
2024-12-28,92934.07569420102
2024-12-29,92934.07569420102
2024-12-30,92250.75078447408
2024-12-31,91774.60856896245
2025-01-01,92704.08090317005
2025-01-02,94526.18259014782
2025-01-03,91933.8805572785
2025-01-04,91905.7463572785
2025-01-05,91905.7463572785
2025-01-06,91875.93313029579
2025-01-07,89978.29795771584
2025-01-08,90021.6384142966
2025-01-09,91789.70462724844
2025-01-10,93282.82600010111
2025-01-11,93198.4234001011
2025-01-12,93170.2892001011
2025-01-13,95705.4347083075
2025-01-14,97923.10978426435
2025-01-15,100084.61776875341
2025-01-16,100309.84940362396
2025-01-17,97888.52371498062
2025-01-18,97860.38951498062
2025-01-19,97860.38951498062
2025-01-20,96554.81372634698
2025-01-21,96122.27255942582
2025-01-22,96137.22436292136
2025-01-23,97459.28383889406
2025-01-24,98283.04669647047
2025-01-25,98226.77829647048
2025-01-26,98226.77829647048
2025-01-27,101040.88853071988
2025-01-28,100973.58348747125
2025-01-29,101833.00811156914
2025-01-30,102336.26218099329
2025-01-31,100586.39731076924
2025-02-01,104092.20957559097
2025-02-02,104092.20957559097
2025-02-03,102782.33247909676
2025-02-04,103828.98480699476
2025-02-05,104526.97156608218
2025-02-06,105954.97663452341
2025-02-07,103892.23323993653
2025-02-08,103892.23323993653
2025-02-09,103892.23323993653
2025-02-10,107778.647208204
2025-02-11,108096.00883963685
2025-02-12,107117.55345607537
2025-02-13,104754.67899677344
2025-02-14,103924.90256807025
2025-02-15,103924.90256807025
2025-02-16,103924.90256807025
2025-02-17,104112.98493101256
2025-02-18,101684.53202391276
2025-02-19,100568.84923782831
2025-02-20,101481.6266515685
2025-02-21,98900.80666144846
2025-02-22,98900.80666144846
2025-02-23,98900.80666144846
2025-02-24,100642.34053524921
2025-02-25,99648.6189547366
2025-02-26,99648.6189547366
2025-02-27,95955.93627252111
2025-02-28,93578.30572241562
2025-03-01,93437.63472241562
2025-03-02,93381.36632241563
2025-03-03,92256.3775128406
2025-03-04,94909.62887088174
2025-03-05,92017.08350201043
2025-03-06,91983.23749503346
2025-03-07,93136.1954861886
2025-03-08,93136.1954861886
2025-03-09,93108.0612861886
2025-03-10,90358.58948154341
2025-03-11,92554.99894445956
2025-03-12,92895.7045470238
2025-03-13,93247.39826660798
2025-03-14,93247.39826660798
2025-03-15,93219.26406660798
2025-03-16,93191.12986660798
2025-03-17,93372.91706187786
2025-03-18,93316.64866187786
2025-03-19,90717.66012888208
2025-03-20,93469.52567179372
2025-03-21,96450.94818784732
2025-03-22,96450.94818784732
2025-03-23,96422.81398784732
2025-03-24,94563.61935638465
2025-03-25,93009.22375326899
2025-03-26,93033.67211436888
2025-03-27,92637.72344823711
2025-03-28,92207.67343026103
2025-03-29,92179.53923026103
2025-03-30,92179.53923026103
2025-03-31,92151.40503026103
2025-04-01,94920.73045255337
2025-04-02,95462.29521409706
2025-04-03,92320.59500286826
2025-04-04,92384.26226318536
2025-04-05,92327.99386318536
2025-04-06,92271.72546318536
2025-04-07,94716.78745655871
2025-04-08,94684.0547114665
2025-04-09,97472.07201225379
2025-04-10,97472.07201225379
2025-04-11,96205.11620415302
2025-04-12,96205.11620415302
2025-04-13,96205.11620415302
2025-04-14,96205.11620415302
2025-04-15,95734.20195499448
2025-04-16,92262.95758331066
2025-04-17,93215.13390228538
2025-04-18,93158.86550228538
2025-04-19,93102.59710228538
2025-04-20,93074.46290228538
2025-04-21,92397.92361036314
2025-04-22,90250.07030548088
2025-04-23,93705.77498405876
2025-04-24,93727.2847584319
2025-04-25,96285.72965699929
2025-04-26,96285.72965699929
2025-04-27,96285.72965699929
2025-04-28,95695.40538573048
2025-04-29,95922.16516370077
2025-04-30,96027.5066706814
2025-05-01,95999.3724706814
2025-05-02,93329.09427108981
2025-05-03,93329.09427108981
2025-05-04,93300.96007108981
2025-05-05,95120.98711543121
2025-05-06,95155.92857083259
2025-05-07,93371.92578065614
2025-05-08,93858.96556782522
2025-05-09,94553.7889359952
2025-05-10,94553.7889359952
2025-05-11,94553.7889359952
2025-05-12,94495.76468171984
2025-05-13,94948.96624071297
2025-05-14,94687.08057271768
2025-05-15,94437.54165542504
2025-05-16,95799.16979394948
2025-05-17,95799.16979394948
2025-05-18,95771.03559394948
2025-05-19,95092.22534130154
2025-05-20,95762.46570076716
2025-05-21,95776.82570340893
2025-05-22,94475.18639964568
2025-05-23,95769.1356477696
2025-05-24,95769.1356477696
2025-05-25,95769.1356477696
2025-05-26,94043.08814175535
2025-05-27,93647.10664421841
2025-05-28,94162.73146001261
2025-05-29,93589.48799704602
2025-05-30,93618.27749262814
2025-05-31,93618.27749262814
2025-06-01,93618.27749262814
2025-06-02,93889.56154769025
2025-06-03,93003.38946167883
2025-06-04,93007.55862229374
2025-06-05,92486.6721561357
2025-06-06,92037.07398162341
2025-06-07,92037.07398162341
2025-06-08,92037.07398162341
2025-06-09,92615.4986221563
2025-06-10,93228.62947205998
2025-06-11,92279.56770061408
2025-06-12,91959.27051568618
2025-06-13,92528.90739879831
2025-06-14,92500.77319879831
2025-06-15,92500.77319879831
2025-06-16,92418.65316593136
2025-06-17,92684.22286646735
2025-06-18,91173.22507824632
2025-06-19,90295.36539190463
2025-06-20,91131.34696280042
2025-06-21,91103.21276280042
2025-06-22,91103.21276280042
2025-06-23,91517.10774929344
2025-06-24,92143.2433931521
2025-06-25,93053.99748049966
2025-06-26,92311.77209858222
2025-06-27,92164.78479290953
2025-06-28,92136.65059290953
2025-06-29,92080.38219290953
2025-06-30,93741.7132639847
2025-07-01,92695.14414995836
2025-07-02,91523.29914847629
2025-07-03,91340.63077361003
2025-07-04,92366.01040696424
2025-07-05,92337.87620696424
2025-07-06,92337.87620696424
2025-07-07,92474.8804829619
2025-07-08,91991.32888902645
2025-07-09,93470.4285651895
2025-07-10,93687.552591536
2025-07-11,91753.48138039115
2025-07-12,91697.21298039115
2025-07-13,91640.94458039115
2025-07-14,92187.09522848204
2025-07-15,95963.04838467075
2025-07-16,94495.45867838283
2025-07-17,94649.42656253782
2025-07-18,92225.42181608234
2025-07-19,92225.42181608234
2025-07-20,92197.28761608234
2025-07-21,90819.4682806153
2025-07-22,92338.2937986246
2025-07-23,92472.59851316566
2025-07-24,92004.60702842192
2025-07-25,92597.92451212154
2025-07-26,92541.65611212153
2025-07-27,92541.65611212153
2025-07-28,93306.42452318624
2025-07-29,92230.67015919946
2025-07-30,92163.11386827093
2025-07-31,93189.4406157934
2025-08-01,94910.56395219763
2025-08-02,94910.56395219763
2025-08-03,94910.56395219763
2025-08-04,94241.59102183551
2025-08-05,93858.9913429728
2025-08-06,94304.37744148752
2025-08-07,94084.79453614092
2025-08-08,94334.4381216817
2025-08-09,94334.4381216817
2025-08-10,94334.4381216817
2025-08-11,93101.22657279839
2025-08-12,92541.70195182263
2025-08-13,93088.36262526816
2025-08-14,91548.99845110088
2025-08-15,91520.86425110088
2025-08-16,91520.86425110088
2025-08-17,91520.86425110088
2025-08-18,88106.4536500965
2025-08-19,87586.29396569998
2025-08-20,87854.19811765855
2025-08-21,88737.77667869328
2025-08-22,86809.08235951487
2025-08-23,86780.94815951487
2025-08-24,86696.54555951487
2025-08-25,87258.2327011959
2025-08-26,86519.35923101773
2025-08-27,86491.22503101773
2025-08-28,86598.31778197542
2025-08-29,86312.47692548318
2025-08-30,86284.34272548318
2025-08-31,86256.20852548318
2025-09-01,86433.67035380367
2025-09-02,86790.8530778982
2025-09-03,86977.85228479306
2025-09-04,86517.82548373277
2025-09-05,84416.00798319913
2025-09-06,84359.73958319913
2025-09-07,84359.73958319913
2025-09-08,79824.04659114839
2025-09-09,78435.16052033805
2025-09-10,80477.64494044129
2025-09-11,83350.42711046741
2025-09-12,85025.98363311874
2025-09-13,85025.98363311874
2025-09-14,85025.98363311874
2025-09-15,84556.91116784
2025-09-16,85061.61115288567
2025-09-17,85108.83670455377
2025-09-18,84370.07738568679
2025-09-19,84901.91577245938
2025-09-20,84817.51317245938
2025-09-21,84817.51317245938
2025-09-22,83147.9385561313
2025-09-23,82520.2703919109
2025-09-24,84179.08845703707
2025-09-25,82694.85423209402
2025-09-26,82556.93072767476
2025-09-27,82528.79652767476
2025-09-28,82500.66232767476
2025-09-29,81993.1760325757
2025-09-30,81461.00800782189
2025-10-01,84024.63579251849
2025-10-02,83996.50159251849
2025-10-03,84198.77836444312
2025-10-04,84170.64416444312
2025-10-05,84142.50996444312
2025-10-06,85075.1322943908
2025-10-07,84915.76268537644
2025-10-08,86272.00159902759
2025-10-09,86881.48126256638
2025-10-10,84079.06123062714
2025-10-11,84050.92703062714
2025-10-12,84050.92703062714
2025-10-13,82047.64262247615
2025-10-14,80280.02372763478
2025-10-15,82687.05324055548
2025-10-16,82739.88584998444
2025-10-17,84086.4411715818
2025-10-18,84058.3069715818
2025-10-19,84030.1727715818
2025-10-20,86445.7663081348
2025-10-21,86273.70707646174
2025-10-22,86273.70707646174
2025-10-23,88365.57496574664
2025-10-24,88965.76994301412
2025-10-25,88965.76994301412
2025-10-26,88965.76994301412
2025-10-27,88481.56977301798
2025-10-28,89765.61958069721
2025-10-29,89795.89551003158
2025-10-30,90791.52486143091
2025-10-31,91522.89623414261
2025-11-01,91522.89623414261
2025-11-02,91522.89623414261
2025-11-03,90950.49294068907
2025-11-04,90024.25329162626
2025-11-05,90024.25329162626
2025-11-06,89500.47283789607
2025-11-07,89042.30549161302
2025-11-08,89042.30549161302
2025-11-09,89042.30549161302
2025-11-10,89578.29906273923
2025-11-11,88340.97063543285
2025-11-12,90695.23222065807
2025-11-13,90235.68590874103
2025-11-14,90784.2512734739
2025-11-15,90784.2512734739
2025-11-16,90784.2512734739
2025-11-17,89734.1825948446
2025-11-18,89236.29424951483
2025-11-19,88284.39803328244
2025-11-20,88598.57694032049
2025-11-21,88070.02200540995
2025-11-22,88070.02200540995
2025-11-23,88070.02200540995
2025-11-24,87069.55848022051
2025-11-25,86246.06745638423
2025-11-26,88174.32321847761
2025-11-27,89167.11115464687
2025-11-28,88390.75407424798
2025-11-29,88390.75407424798
2025-11-30,88390.75407424798
2025-12-01,88655.2529211926
2025-12-02,88075.6274715606
2025-12-03,89651.1700097256
2025-12-04,89383.44821059114
2025-12-05,88490.54664765338
2025-12-06,88462.41244765338
2025-12-07,88462.41244765338
2025-12-08,87849.78040972115
2025-12-09,88038.4571206648
2025-12-10,88291.53976779222
2025-12-11,89876.89116516836
2025-12-12,92170.52841995026
2025-12-13,92170.52841995026
2025-12-14,92170.52841995026
2025-12-15,93365.58039637087
2025-12-16,92709.67261074178
2025-12-17,92790.79109065064
2025-12-18,92018.40640189176
2025-12-19,91961.58859037308
2025-12-20,91961.58859037308
2025-12-21,91905.32019037308
2025-12-22,89854.20938066815
2025-12-23,93031.18583831565
2025-12-24,91452.03041507216
2025-12-25,91423.89621507216
2025-12-26,92931.6336343735
2025-12-27,92903.4994343735
2025-12-28,92903.4994343735
2025-12-29,94228.1946290306
2025-12-30,93292.61726730665
2025-12-31,96022.49384644888
2026-01-01,93780.5320301742
2026-01-02,92839.82492877456
2026-01-03,92755.42232877456
2026-01-04,92755.42232877456
2026-01-05,92640.64558591739
2026-01-06,89258.7522167742
2026-01-07,88201.25065883949
2026-01-08,86171.6727026662
2026-01-09,88580.36655452588
2026-01-10,88552.23235452588
2026-01-11,88552.23235452588
2026-01-12,89763.2850361772
2026-01-13,90247.945232451
2026-01-14,93951.44345226958
2026-01-15,93951.44345226958
2026-01-16,93334.83251247408
2026-01-17,93306.69831247408
2026-01-18,93306.69831247408
2026-01-19,92712.85172157035
2026-01-20,93198.08744420415
2026-01-21,94488.38570373651
2026-01-22,93820.63939414095
2026-01-23,93796.27454151904
2026-01-24,93796.27454151904
2026-01-25,93796.27454151904
2026-01-26,93768.14034151904
2026-01-27,95512.65057976323
2026-01-28,99487.93738505337
2026-01-29,102187.15550938198
2026-01-30,98460.67585293997
2026-01-31,98432.54165293997
2026-02-01,98432.54165293997
2026-02-02,97125.20658441717
2026-02-03,97080.14197672482
2026-02-04,99637.22602775003
2026-02-05,100057.19038076463
2026-02-06,101441.68262048293
2026-02-07,101441.68262048293
2026-02-08,101441.68262048293
2026-02-09,98565.03519162853
2026-02-10,99826.92349287792
2026-02-11,96957.18080885695
2026-02-12,95946.58303403726
2026-02-13,95216.21804761063
2026-02-14,95188.08384761063
2026-02-15,95075.54704761063
2026-02-16,97529.10464503794
2026-02-17,94914.73538056017
2026-02-18,95871.64642176431
2026-02-19,97691.8293210184
2026-02-20,99216.58281000966
2026-02-21,99160.31441000965
2026-02-22,99160.31441000965
2026-02-23,98386.19403031142
2026-02-24,99914.76986766086
2026-02-25,101804.62322730332
2026-02-26,102318.3794165284
2026-02-27,101617.52542018461
2026-02-28,101617.52542018461
2026-03-01,101617.52542018461
2026-03-02,103272.48396564633
2026-03-03,103272.48396564633
2026-03-04,100329.11138339425
2026-03-05,101410.90793241834
2026-03-06,101449.15043019323
2026-03-07,101449.15043019323
2026-03-08,101449.15043019323
2026-03-09,100717.23192082022
2026-03-10,100181.21664478733
2026-03-11,101007.78278128216
2026-03-12,97231.43572939612
2026-03-13,97713.30974327636
2026-03-14,97544.50454327636
2026-03-15,97460.10194327636
2026-03-16,99279.52938571222
2026-03-17,102112.71002461547
2026-03-18,103731.51345657364
2026-03-19,104403.41582694788
2026-03-20,104138.75068036307
2026-03-21,104110.61648036307
2026-03-22,104110.61648036307
2026-03-23,104033.05039339798
2026-03-24,105562.64544164797
2026-03-25,105530.09238306437
2026-03-26,105530.09238306437
2026-03-27,107152.26358490087
2026-03-28,107124.12938490087
2026-03-29,107095.99518490086
2026-03-30,107728.30440545453
