Date,equity_net
2023-07-15,1011257.3357771902
2023-07-16,1011257.3357771902
2023-07-17,1023442.3959956127
2023-07-18,1021805.0887844986
2023-07-19,1027252.0771370439
2023-07-20,1031337.4304717304
2023-07-21,1030710.7787743008
2023-07-22,1030710.7787743008
2023-07-23,1030710.7787743008
2023-07-24,1020360.2072071339
2023-07-25,1041536.2375116148
2023-07-26,1042149.2436251424
2023-07-27,1038006.5092930247
2023-07-28,1038323.8700917652
2023-07-29,1038323.8700917652
2023-07-30,1038323.8700917652
2023-07-31,1030078.136851406
2023-08-01,1034962.4182022475
2023-08-02,1030956.689330599
2023-08-03,1035714.1527675113
2023-08-04,1028330.4734756126
2023-08-05,1028330.4734756126
2023-08-06,1028330.4734756126
2023-08-07,1022914.6524512472
2023-08-08,1023658.5110655021
2023-08-09,1022524.723801665
2023-08-10,1018401.1487770719
2023-08-11,1011150.946951309
2023-08-12,1011150.946951309
2023-08-13,1011150.946951309
2023-08-14,1003933.5545563531
2023-08-15,1003933.5545563531
2023-08-16,1001077.7320795815
2023-08-17,1008363.3392366902
2023-08-18,1005511.9255669552
2023-08-19,1005511.9255669552
2023-08-20,1005511.9255669552
2023-08-21,1003889.4374912295
2023-08-22,999846.9508414831
2023-08-23,988578.938144154
2023-08-24,1007813.7353873645
2023-08-25,1022319.7701868869
2023-08-26,1022319.7701868869
2023-08-27,1022319.7701868869
2023-08-28,1014258.900143821
2023-08-29,1017343.2711633925
2023-08-30,1017306.4594407611
2023-08-31,1013159.4857820702
2023-09-01,1016767.6810269837
2023-09-02,1016767.6810269837
2023-09-03,1016767.6810269837
2023-09-04,1015097.750487574
2023-09-05,1008613.399108481
2023-09-06,1014765.1593208866
2023-09-07,993233.4011929047
2023-09-08,984158.2922723431
2023-09-09,984158.2922723431
2023-09-10,984158.2922723431
2023-09-11,991740.7325484828
2023-09-12,980687.1608517832
2023-09-13,993422.1565038353
2023-09-14,987478.0991417149
2023-09-15,986596.4570318905
2023-09-16,986596.4570318905
2023-09-17,986455.7860318905
2023-09-18,988904.5331335516
2023-09-19,988904.5331335516
2023-09-20,984936.3957435286
2023-09-21,971995.125532919
2023-09-22,962628.4644594217
2023-09-23,962628.4644594217
2023-09-24,962628.4644594217
2023-09-25,969551.4840229527
2023-09-26,967955.846016446
2023-09-27,955296.136402589
2023-09-28,939672.0702547574
2023-09-29,941549.4284722155
2023-09-30,941549.4284722155
2023-10-01,941549.4284722155
2023-10-02,941549.4284722155
2023-10-03,920982.7642518388
2023-10-04,934422.59132729
2023-10-05,923653.6201240558
2023-10-06,925512.8817697541
2023-10-07,925512.8817697541
2023-10-08,925512.8817697541
2023-10-09,918785.6430570829
2023-10-10,915598.8395311537
2023-10-11,919267.9320366132
2023-10-12,929687.7112650903
2023-10-13,920886.2433825535
2023-10-14,920886.2433825535
2023-10-15,920886.2433825535
2023-10-16,918832.7497486137
2023-10-17,925201.9422082929
2023-10-18,919510.7828134396
2023-10-19,919751.738676808
2023-10-20,928343.3823992317
2023-10-21,928343.3823992317
2023-10-22,928202.7113992316
2023-10-23,928415.3359198531
2023-10-24,928415.3359198531
2023-10-25,936571.509967825
2023-10-26,926114.0510095764
2023-10-27,923787.0766655538
2023-10-28,923787.0766655538
2023-10-29,923787.0766655538
2023-10-30,924660.0613389976
2023-10-31,937172.8160535188
2023-11-01,923714.9640586703
2023-11-02,921147.2381957978
2023-11-03,925031.7623034026
2023-11-04,925031.7623034026
2023-11-05,925031.7623034026
2023-11-06,931777.5535769288
2023-11-07,934004.4527741938
2023-11-08,946806.1169974224
2023-11-09,946501.7425630719
2023-11-10,946716.8758188647
2023-11-11,946716.8758188647
2023-11-12,946716.8758188647
2023-11-13,946795.3735667083
2023-11-14,946795.3735667083
2023-11-15,946258.2550798465
2023-11-16,948100.5601603537
2023-11-17,948122.0556167716
2023-11-18,948122.0556167716
2023-11-19,948122.0556167716
2023-11-20,946218.232787038
2023-11-21,943113.1392153348
2023-11-22,943185.5747195793
2023-11-23,941131.1065998442
2023-11-24,943303.0498483498
2023-11-25,943303.0498483498
2023-11-26,943303.0498483498
2023-11-27,943303.0498483498
2023-11-28,938740.2223039928
2023-11-29,937305.4177257746
2023-11-30,927599.14845221
2023-12-01,935750.6547603852
2023-12-02,935750.6547603852
2023-12-03,935750.6547603852
2023-12-04,935067.5910160213
2023-12-05,944464.4633012956
2023-12-06,945063.3349077979
2023-12-07,951799.8434434605
2023-12-08,937254.4957115041
2023-12-09,937254.4957115041
2023-12-10,937254.4957115041
2023-12-11,939007.956145649
2023-12-12,946975.5056888168
2023-12-13,944927.9572190201
2023-12-14,943796.7928751046
2023-12-15,934760.0940788618
2023-12-16,934760.0940788618
2023-12-17,934760.0940788618
2023-12-18,929235.7730443457
2023-12-19,939161.0029133763
2023-12-20,947808.4500569336
2023-12-21,952068.6043329586
2023-12-22,949883.4494111838
2023-12-23,949883.4494111838
2023-12-24,949883.4494111838
2023-12-25,949883.4494111838
2023-12-26,949378.878953207
2023-12-27,947085.7198463315
2023-12-28,965579.4235614525
2023-12-29,958062.2128024977
2023-12-30,958062.2128024977
2023-12-31,958062.2128024977
2024-01-01,960813.5137565574
2024-01-02,975683.4358769081
2024-01-03,986941.6878022357
2024-01-04,990524.6299995551
2024-01-05,984850.6933135777
2024-01-06,984850.6933135777
2024-01-07,984850.6933135777
2024-01-08,984670.3124729191
2024-01-09,978369.6043081377
2024-01-10,978865.7685961328
2024-01-11,980324.0523314625
2024-01-12,977172.7890749358
2024-01-13,977172.7890749358
2024-01-14,977172.7890749358
2024-01-15,985309.4062263845
2024-01-16,985736.6524280276
2024-01-17,960649.392927853
2024-01-18,937498.1034373718
2024-01-19,923275.8589829915
2024-01-20,923275.8589829915
2024-01-21,922994.5169829916
2024-01-22,922853.8459829916
2024-01-23,899626.7524594784
2024-01-24,884117.9056841631
2024-01-25,877633.3838148448
2024-01-26,877633.3838148448
2024-01-27,877633.3838148448
2024-01-28,877633.3838148448
2024-01-29,874658.6506463387
2024-01-30,879100.1208586845
2024-01-31,900785.9807087177
2024-02-01,906183.5100242614
2024-02-02,901009.5320097666
2024-02-03,901009.5320097666
2024-02-04,901009.5320097666
2024-02-05,917701.1320428429
2024-02-06,902621.8604800352
2024-02-07,907295.8932488366
2024-02-08,879391.8307670008
2024-02-09,875272.5015317483
2024-02-10,875272.5015317483
2024-02-11,875131.8305317482
2024-02-12,884688.3534350796
2024-02-13,881663.4150593027
2024-02-14,860610.8901956338
2024-02-15,862905.6352563435
2024-02-16,872310.7519067951
2024-02-17,872310.7519067951
2024-02-18,872310.7519067951
2024-02-19,850881.2045892281
2024-02-20,862037.2612555239
2024-02-21,843680.2991808276
2024-02-22,855863.2861495332
2024-02-23,859666.6204719525
2024-02-24,859666.6204719525
2024-02-25,859666.6204719525
2024-02-26,854366.6199216484
2024-02-27,854884.5948382717
2024-02-28,849713.6505215877
2024-02-29,851410.2172741606
2024-03-01,834359.419962463
2024-03-02,834359.419962463
2024-03-03,834359.419962463
2024-03-04,829147.4445239487
2024-03-05,819383.2835288728
2024-03-06,815779.4053085038
2024-03-07,830457.2772663273
2024-03-08,830457.2772663273
2024-03-09,830457.2772663273
2024-03-10,830457.2772663273
2024-03-11,837611.0282896159
2024-03-12,841075.1926978081
2024-03-13,863830.5267228879
2024-03-14,869048.8152560542
2024-03-15,860998.0908618668
2024-03-16,860857.4198618669
2024-03-17,860857.4198618669
2024-03-18,856259.2384017291
2024-03-19,853713.571520354
2024-03-20,853097.8906781566
2024-03-21,855563.0578097403
2024-03-22,853231.6073539283
2024-03-23,853231.6073539283
2024-03-24,853231.6073539283
2024-03-25,853231.6073539283
2024-03-26,852824.816698823
2024-03-27,850087.3796423534
2024-03-28,849065.8123771293
2024-03-29,849065.8123771293
2024-03-30,849065.8123771293
2024-03-31,849065.8123771293
2024-04-01,852661.6563202112
2024-04-02,861198.7827330367
2024-04-03,865887.3847302075
2024-04-04,873110.0156144096
2024-04-05,884803.2074618934
2024-04-06,884803.2074618934
2024-04-07,884662.5364618935
2024-04-08,875709.3301568326
2024-04-09,880131.4523726762
2024-04-10,898239.5331539044
2024-04-11,898239.5331539044
2024-04-12,901517.3809683311
2024-04-13,901517.3809683311
2024-04-14,901236.0389683312
2024-04-15,902982.3484832165
2024-04-16,896548.9503115623
2024-04-17,896548.9503115623
2024-04-18,895918.3980442493
2024-04-19,889610.1107136729
2024-04-20,889610.1107136729
2024-04-21,889610.1107136729
2024-04-22,900289.3961683686
2024-04-23,896921.133838585
2024-04-24,898979.6700225722
2024-04-25,908437.481485817
2024-04-26,913046.5330339149
2024-04-27,913046.5330339149
2024-04-28,913046.5330339149
2024-04-29,915696.5352701715
2024-04-30,917494.2826591155
2024-05-01,917494.2826591155
2024-05-02,934739.3958380001
2024-05-03,938260.7685524791
2024-05-04,938260.7685524791
2024-05-05,938260.7685524791
2024-05-06,938190.1002167918
2024-05-07,942559.283765569
2024-05-08,961984.9710412208
2024-05-09,927948.6280581366
2024-05-10,931048.4238305676
2024-05-11,931048.4238305676
2024-05-12,931048.4238305676
2024-05-13,955630.5702194227
2024-05-14,968740.3895057488
2024-05-15,968030.2297556169
2024-05-16,975798.9254462889
2024-05-17,974813.0913854297
2024-05-18,974813.0913854297
2024-05-19,974813.0913854297
2024-05-20,974813.0913854297
2024-05-21,968289.046722051
2024-05-22,973001.1352020078
2024-05-23,983194.3543532366
2024-05-24,982431.4274561628
2024-05-25,982431.4274561628
2024-05-26,982431.4274561628
2024-05-27,979230.9878751985
2024-05-28,979881.594704975
2024-05-29,979753.0274940496
2024-05-30,976642.658513827
2024-05-31,975899.8814615116
2024-06-01,975899.8814615116
2024-06-02,975899.8814615116
2024-06-03,950552.1642242261
2024-06-04,1042981.2692928736
2024-06-05,1053767.8818866715
2024-06-06,1063727.864767845
2024-06-07,1059286.5497262485
2024-06-08,1059286.5497262485
2024-06-09,1059286.5497262485
2024-06-10,1061974.413173916
2024-06-11,1057515.036191195
2024-06-12,1057903.7824812524
2024-06-13,1057176.1595632017
2024-06-14,1057361.9937363414
2024-06-15,1057361.9937363414
2024-06-16,1057361.9937363414
2024-06-17,1057361.9937363414
2024-06-18,1060264.07198155
2024-06-19,1064017.443833426
2024-06-20,1065391.269930847
2024-06-21,1060389.5958128269
2024-06-22,1060389.5958128269
2024-06-23,1060389.5958128269
2024-06-24,1059070.099538351
2024-06-25,1056002.3341616401
2024-06-26,1060554.9544972365
2024-06-27,1060830.8040261478
2024-06-28,1074834.02641363
2024-06-29,1074834.02641363
2024-06-30,1074834.02641363
2024-07-01,1069328.1987319775
2024-07-02,1066565.2560738777
2024-07-03,1067037.9590700185
2024-07-04,1068777.941085801
2024-07-05,1094500.912128457
2024-07-06,1094500.912128457
2024-07-07,1094500.912128457
2024-07-08,1100731.4652945697
2024-07-09,1103439.3676669674
2024-07-10,1105317.1390467915
2024-07-11,1106546.0897512226
2024-07-12,1108467.976377747
2024-07-13,1108467.976377747
2024-07-14,1108467.976377747
2024-07-15,1122584.5970721915
2024-07-16,1116949.6127523868
2024-07-17,1116808.941752387
2024-07-18,1115809.8591835457
2024-07-19,1112338.4773176266
2024-07-20,1112338.4773176266
2024-07-21,1112338.4773176266
2024-07-22,1111325.2294348592
2024-07-23,1114473.3300217371
2024-07-24,1113034.2973066848
2024-07-25,1117512.6532403792
2024-07-26,1111313.3094894486
2024-07-27,1111313.3094894486
2024-07-28,1111313.3094894486
2024-07-29,1119709.1331196874
2024-07-30,1123446.1574898362
2024-07-31,1114530.0156449806
2024-08-01,1117078.7974615018
2024-08-02,1127824.317207619
2024-08-03,1127683.646207619
2024-08-04,1127402.304207619
2024-08-05,1108996.516408841
2024-08-06,1100803.1276847774
2024-08-07,1105831.148991601
2024-08-08,1125487.3481185676
2024-08-09,1128683.1992206043
2024-08-10,1128683.1992206043
2024-08-11,1128683.1992206043
2024-08-12,1119700.3983005695
2024-08-13,1117112.2211739663
2024-08-14,1113643.1012066812
2024-08-15,1113643.1012066812
2024-08-16,1113450.9269058318
2024-08-17,1113450.9269058318
2024-08-18,1111059.5199058317
2024-08-19,1111623.0276144966
2024-08-20,1118753.7686692192
2024-08-21,1105888.1086436321
2024-08-22,1094906.2109360413
2024-08-23,1089980.6106646047
2024-08-24,1089980.6106646047
2024-08-25,1089980.6106646047
2024-08-26,1093260.1210496111
2024-08-27,1084422.1827453221
2024-08-28,1075232.3506647893
2024-08-29,1084467.2108154169
2024-08-30,1068796.6597181438
2024-08-31,1068796.6597181438
2024-09-01,1068655.9887181437
2024-09-02,1077868.5962454113
2024-09-03,1084816.6056606201
2024-09-04,1072668.6621610264
2024-09-05,1077550.5927779549
2024-09-06,1042585.3130241726
2024-09-07,1042585.3130241726
2024-09-08,1042585.3130241726
2024-09-09,1039460.2820588244
2024-09-10,1024808.1818409491
2024-09-11,992892.3483413705
2024-09-12,1000897.5104057355
2024-09-13,1009243.5432387746
2024-09-14,1009243.5432387746
2024-09-15,1009243.5432387746
2024-09-16,1011643.3623944938
2024-09-17,1006247.6893581533
2024-09-18,1029605.1007587131
2024-09-19,1027694.2194746179
2024-09-20,1010134.2267035462
2024-09-21,1010134.2267035462
2024-09-22,1010134.2267035462
2024-09-23,1028475.1405482633
2024-09-24,1027344.4546873989
2024-09-25,1026775.0911988196
2024-09-26,1030696.3463318608
2024-09-27,1042681.6902806865
2024-09-28,1042681.6902806865
2024-09-29,1042681.6902806865
2024-09-30,1029535.8266899261
2024-10-01,1042152.2762758668
2024-10-02,1042152.2762758668
2024-10-03,1054667.115224761
2024-10-04,1066412.040491349
2024-10-05,1066271.3694913492
2024-10-06,1066130.6984913491
2024-10-07,1044308.760068917
2024-10-08,1067200.7106656164
2024-10-09,1045258.8470442458
2024-10-10,1047855.0152909599
2024-10-11,1053243.0702983015
2024-10-12,1053243.0702983015
2024-10-13,1053243.0702983015
2024-10-14,1067040.576859736
2024-10-15,1047964.164450005
2024-10-16,1042445.5158535027
2024-10-17,1062708.7286643249
2024-10-18,1065383.6140316646
2024-10-19,1065383.6140316646
2024-10-20,1065383.6140316646
2024-10-21,1069361.5664012914
2024-10-22,1052557.1445579159
2024-10-23,1043980.2465055896
2024-10-24,1038169.5705147521
2024-10-25,1024909.8448642762
2024-10-26,1024909.8448642762
2024-10-27,1024909.8448642762
2024-10-28,1024716.8601312853
2024-10-29,1040206.1288573758
2024-10-30,1058661.4830139813
2024-10-31,1107284.061279711
2024-11-01,1108798.2942742275
2024-11-02,1108798.2942742275
2024-11-03,1108798.2942742275
2024-11-04,1105371.1465945442
2024-11-05,1090858.5666529723
2024-11-06,1094299.8416526937
2024-11-07,1095270.9431294743
2024-11-08,1092244.8576824137
2024-11-09,1092104.1866824138
2024-11-10,1092104.1866824138
2024-11-11,1031741.1726861005
2024-11-12,1026892.2234670158
2024-11-13,1039031.8704266906
2024-11-14,1036250.224189524
2024-11-15,1036250.224189524
2024-11-16,1036250.224189524
2024-11-17,1036250.224189524
2024-11-18,1039745.3504059338
2024-11-19,1029129.3297845927
2024-11-20,1028988.6587845928
2024-11-21,1006726.4880432641
2024-11-22,1015288.2338539988
2024-11-23,1015288.2338539988
2024-11-24,1015288.2338539988
2024-11-25,998648.3081786149
2024-11-26,1009307.5117874764
2024-11-27,999790.9030632903
2024-11-28,1001196.3621173893
2024-11-29,1009804.7947282998
2024-11-30,1009664.1237282999
2024-12-01,1009664.1237282999
2024-12-02,1009863.4988947372
2024-12-03,995408.4093413297
2024-12-04,980993.7692901868
2024-12-05,965511.3997247238
2024-12-06,957976.4521463224
2024-12-07,957976.4521463224
2024-12-08,957976.4521463224
2024-12-09,927865.0619075501
2024-12-10,931152.2769873319
2024-12-11,940335.2131279148
2024-12-12,934803.2177882527
2024-12-13,939172.6121911632
2024-12-14,939172.6121911632
2024-12-15,939172.6121911632
2024-12-16,941797.4348202677
2024-12-17,944926.81683453
2024-12-18,954132.9865410526
2024-12-19,949292.1502676297
2024-12-20,960426.7658324349
2024-12-21,960426.7658324349
2024-12-22,960426.7658324349
2024-12-23,961977.1644295664
2024-12-24,965695.6799403701
2024-12-25,965695.6799403701
2024-12-26,960504.4825789225
2024-12-27,963438.6667267657
2024-12-28,963438.6667267657
2024-12-29,963438.6667267657
2024-12-30,974332.0633049232
2024-12-31,982356.573436414
2025-01-01,985839.4735741423
2025-01-02,989597.0753651565
2025-01-03,1005760.7645728479
2025-01-04,1005760.7645728479
2025-01-05,1005760.7645728479
2025-01-06,987601.7693125706
2025-01-07,991382.7551675728
2025-01-08,1013470.9138213921
2025-01-09,1016955.849213052
2025-01-10,996756.1292767542
2025-01-11,996756.1292767542
2025-01-12,996756.1292767542
2025-01-13,984866.7290979591
2025-01-14,987957.7973814587
2025-01-15,989545.6697464759
2025-01-16,985716.279991514
2025-01-17,1021272.1001335069
2025-01-18,1021272.1001335069
2025-01-19,1021272.1001335069
2025-01-20,1028362.9692119159
2025-01-21,1031292.5878297403
2025-01-22,1024469.298647794
2025-01-23,1022959.4244753377
2025-01-24,1013545.1512134032
2025-01-25,1013545.1512134032
2025-01-26,1013545.1512134032
2025-01-27,1030954.701540605
2025-01-28,1020682.272021578
2025-01-29,1021964.5688779337
2025-01-30,1016234.3676907377
2025-01-31,1044510.3937219618
2025-02-01,1038542.988859598
2025-02-02,1038542.988859598
2025-02-03,998662.6727785072
2025-02-04,1029026.6048905909
2025-02-05,1007183.6579245771
2025-02-06,1006634.3304948031
2025-02-07,1001565.9678175492
2025-02-08,1001565.9678175492
2025-02-09,1001565.9678175492
2025-02-10,999188.7963200851
2025-02-11,981939.82003328
2025-02-12,984749.4289506946
2025-02-13,983324.9735852224
2025-02-14,973053.5934102203
2025-02-15,973053.5934102203
2025-02-16,973053.5934102203
2025-02-17,987682.1087229938
2025-02-18,984191.8946668789
2025-02-19,995020.967810093
2025-02-20,1008372.408371478
2025-02-21,1019566.3212407657
2025-02-22,1019566.3212407657
2025-02-23,1019566.3212407657
2025-02-24,1024028.7769343901
2025-02-25,999865.6032956801
2025-02-26,999865.6032956801
2025-02-27,986980.3004097184
2025-02-28,982866.6033096246
2025-03-01,982866.6033096246
2025-03-02,982866.6033096246
2025-03-03,994876.2360207605
2025-03-04,1000502.4687133217
2025-03-05,1008803.628583622
2025-03-06,1039292.976461683
2025-03-07,1034771.9598177974
2025-03-08,1034771.9598177974
2025-03-09,1034631.2888177974
2025-03-10,1027690.9533935123
2025-03-11,1020856.8542003335
2025-03-12,1009465.0457682676
2025-03-13,1010574.1113361751
2025-03-14,1010574.1113361751
2025-03-15,1010574.1113361751
2025-03-16,1010574.1113361751
2025-03-17,998845.6416139181
2025-03-18,998563.7357645448
2025-03-19,1031816.7984131245
2025-03-20,1010688.9483277998
2025-03-21,1012064.9266725116
2025-03-22,1012064.9266725116
2025-03-23,1012064.9266725116
2025-03-24,1021421.328654076
2025-03-25,1024095.2045532614
2025-03-26,1019644.4868792971
2025-03-27,1032924.1428952019
2025-03-28,1024620.6653887756
2025-03-29,1024620.6653887756
2025-03-30,1024620.6653887756
2025-03-31,1024620.6653887756
2025-04-01,1033317.7187061509
2025-04-02,1016012.3952845071
2025-04-03,1022321.0170788278
2025-04-04,1010268.9042362699
2025-04-05,1010268.9042362699
2025-04-06,1010268.9042362699
2025-04-07,1026768.9751497422
2025-04-08,1036444.1786366431
2025-04-09,1012676.1869086992
2025-04-10,1012676.1869086992
2025-04-11,1006399.5522941523
2025-04-12,1006399.5522941523
2025-04-13,1006399.5522941523
2025-04-14,1006399.5522941523
2025-04-15,1008001.1333194167
2025-04-16,1000266.9538619893
2025-04-17,975779.8192047715
2025-04-18,975779.8192047715
2025-04-19,975779.8192047715
2025-04-20,975779.8192047715
2025-04-21,980649.6066031283
2025-04-22,992013.4450917657
2025-04-23,992985.5219525746
2025-04-24,1010674.1987681763
2025-04-25,1010629.3357334147
2025-04-26,1010629.3357334147
2025-04-27,1010629.3357334147
2025-04-28,1005786.093174898
2025-04-29,997032.8969478885
2025-04-30,972593.20582152
2025-05-01,972593.20582152
2025-05-02,974005.4327731858
2025-05-03,974005.4327731858
2025-05-04,974005.4327731858
2025-05-05,975180.3400780945
2025-05-06,959951.8840658714
2025-05-07,939287.4893190025
2025-05-08,939518.1174526486
2025-05-09,983261.1651700157
2025-05-10,983261.1651700157
2025-05-11,983261.1651700157
2025-05-12,987436.0169328175
2025-05-13,999072.1879034785
2025-05-14,984661.1952698317
2025-05-15,981565.7791138652
2025-05-16,1008649.5896401855
2025-05-17,1008649.5896401855
2025-05-18,1008649.5896401855
2025-05-19,1004689.421958708
2025-05-20,999340.9847108454
2025-05-21,996003.9980427346
2025-05-22,990130.0786900498
2025-05-23,995996.9458267858
2025-05-24,995996.9458267858
2025-05-25,995996.9458267858
2025-05-26,993817.7521396043
2025-05-27,994129.4895477706
2025-05-28,979170.8034276756
2025-05-29,971211.0234116245
2025-05-30,966300.1296327957
2025-05-31,966300.1296327957
2025-06-01,966300.1296327957
2025-06-02,970309.9906169103
2025-06-03,970397.1890406138
2025-06-04,960922.5264363509
2025-06-05,951482.3748413961
2025-06-06,954294.0211211445
2025-06-07,954294.0211211445
2025-06-08,954294.0211211445
2025-06-09,964286.0192735284
2025-06-10,972089.1466255587
2025-06-11,962762.8307932406
2025-06-12,972173.9088286592
2025-06-13,969040.5856055616
2025-06-14,969040.5856055616
2025-06-15,969040.5856055616
2025-06-16,970749.4071136469
2025-06-17,980396.0129106984
2025-06-18,982025.2071599568
2025-06-19,971853.5026836833
2025-06-20,956245.9820066118
2025-06-21,956245.9820066118
2025-06-22,956245.9820066118
2025-06-23,955073.5918934343
2025-06-24,958929.1249162395
2025-06-25,951172.6740586208
2025-06-26,934861.6453096728
2025-06-27,945323.5415977084
2025-06-28,945323.5415977084
2025-06-29,945323.5415977084
2025-06-30,952299.6078630701
2025-07-01,950888.127551089
2025-07-02,962004.0382035959
2025-07-03,964058.2192631221
2025-07-04,963901.2599491852
2025-07-05,963901.2599491852
2025-07-06,963901.2599491852
2025-07-07,959319.5759634187
2025-07-08,962045.9175822348
2025-07-09,964075.1436030744
2025-07-10,981928.3962160891
2025-07-11,991327.0040205998
2025-07-12,991327.0040205998
2025-07-13,991327.0040205998
2025-07-14,992969.9843837257
2025-07-15,994640.176903329
2025-07-16,998088.5681665305
2025-07-17,996211.2685198594
2025-07-18,1001716.8794508805
2025-07-19,1001716.8794508805
2025-07-20,1001716.8794508805
2025-07-21,1006473.2443872154
2025-07-22,997804.8020892693
2025-07-23,986680.4938081789
2025-07-24,986307.4659485874
2025-07-25,981226.8548832291
2025-07-26,981226.8548832291
2025-07-27,981226.8548832291
2025-07-28,981299.8621260651
2025-07-29,978558.9973908031
2025-07-30,1003031.639721805
2025-07-31,1008706.0915403122
2025-08-01,1012239.9477189848
2025-08-02,1012239.9477189848
2025-08-03,1012239.9477189848
2025-08-04,1011317.4492362418
2025-08-05,1011613.818758424
2025-08-06,1004504.1895485683
2025-08-07,1007463.2753777655
2025-08-08,1022816.4134480495
2025-08-09,1022816.4134480495
2025-08-10,1022816.4134480495
2025-08-11,1026745.674337816
2025-08-12,1029051.1021137412
2025-08-13,1022822.072912859
2025-08-14,1017073.4002853067
2025-08-15,1017073.4002853067
2025-08-16,1017073.4002853067
2025-08-17,1017073.4002853067
2025-08-18,1002290.6699765585
2025-08-19,1004910.2396114502
2025-08-20,1007259.5300763352
2025-08-21,1005474.5319899488
2025-08-22,1005053.3151522629
2025-08-23,1005053.3151522629
2025-08-24,1005053.3151522629
2025-08-25,1015057.4354650463
2025-08-26,1026731.4812028031
2025-08-27,1026731.4812028031
2025-08-28,1019147.3595705505
2025-08-29,1020520.8566220081
2025-08-30,1020520.8566220081
2025-08-31,1020520.8566220081
2025-09-01,1005273.5624483702
2025-09-02,1012226.2654929471
2025-09-03,1016399.3167383017
2025-09-04,1021133.2300232383
2025-09-05,1004014.3345622172
2025-09-06,1004014.3345622172
2025-09-07,1004014.3345622172
2025-09-08,1016686.113030753
2025-09-09,1018246.107784471
2025-09-10,1024754.7094158423
2025-09-11,1020389.3692168111
2025-09-12,1025266.3608628896
2025-09-13,1025125.6898628896
2025-09-14,1025125.6898628896
2025-09-15,1032887.3930417905
2025-09-16,1023724.0845008987
2025-09-17,1017978.874196084
2025-09-18,1023066.2538183735
2025-09-19,1015776.298013182
2025-09-20,1015776.298013182
2025-09-21,1015776.298013182
2025-09-22,1012429.8931039269
2025-09-23,1005062.0876887545
2025-09-24,998901.9740390157
2025-09-25,995493.572376403
2025-09-26,983919.5295830896
2025-09-27,983919.5295830896
2025-09-28,983919.5295830896
2025-09-29,987110.3462221996
2025-09-30,994559.2420306501
2025-10-01,1006333.157192019
2025-10-02,1006333.157192019
2025-10-03,995909.1885591238
2025-10-04,995909.1885591238
2025-10-05,995909.1885591238
2025-10-06,991496.4475620467
2025-10-07,992005.2875886068
2025-10-08,989707.8824721474
