Date,AAPL,GOOGL,META,MSFT,NVDA
2024-02-14,183.04452514648438,145.06996154785156,470.6977233886719,405.6426696777344,73.86713409423828
2024-02-15,182.7562713623047,141.91885375976562,481.3890686035156,402.740234375,72.62567138671875
2024-02-16,181.21556091308594,139.68228149414062,470.7375183105469,400.263671875,72.58069610595703
2024-02-20,180.47007751464844,140.27870178222656,469.17608642578125,399.005615234375,69.42110443115234
2024-02-21,181.2255096435547,141.70018005371094,465.97027587890625,398.4013671875,67.4419937133789
2024-02-22,183.26319885253906,143.23098754882812,483.9906005859375,407.7823486328125,78.5030746459961
2024-02-23,181.42433166503906,143.1017608642578,481.89984130859375,406.4847106933594,78.78194427490234
2024-02-26,180.0724639892578,136.7498779296875,479.6199035644531,403.7110290527344,79.05682373046875
2024-02-27,181.5336456298828,138.05206298828125,484.906494140625,403.6515808105469,78.6659927368164
2024-02-28,180.33091735839844,135.5669708251953,481.8898620605469,403.8893127441406,77.62845611572266
2024-02-29,179.66494750976562,137.63458251953125,487.9729919433594,409.7536926269531,79.07681274414062
2024-03-01,178.58148193359375,136.3224334716797,500.0893859863281,411.5962219238281,82.24239349365234
2024-03-04,174.04885864257812,132.55502319335938,495.9975280761719,411.0216979980469,85.19908142089844
2024-03-05,169.09873962402344,131.8790740966797,488.0625915527344,398.8669128417969,85.92979431152344
2024-03-06,168.104736328125,130.6166229248047,493.90673828125,398.31219482421875,88.66470336914062
2024-03-07,167.9854736328125,133.57888793945312,509.9359130859375,405.2960205078125,92.63212585449219
2024-03-08,169.70509338378906,134.60276794433594,503.723388671875,402.4034423828125,87.49317169189453
2024-03-11,171.71295166015625,136.84925842285156,481.46173095703125,400.7193603515625,85.7398681640625
2024-03-12,172.1900634765625,137.67433166503906,497.5506286621094,411.3782653808594,91.87643432617188
2024-03-13,170.10267639160156,138.9566192626953,493.3890380859375,411.1999816894531,90.85183715820312
2024-03-14,171.96145629882812,142.2469024658203,489.66546630859375,421.22491455078125,87.90900421142578
2024-03-15,171.58372497558594,140.3383331298828,481.96954345703125,412.5075988769531,87.80204772949219
2024-03-18,172.6771240234375,146.79959106445312,494.7928466796875,413.39910888671875,88.4197998046875
2024-03-19,175.02296447753906,146.15347290039062,494.0560607910156,417.45068359375,89.36243438720703
2024-03-20,177.59742736816406,147.853271484375,503.2952575683594,421.2347717285156,90.33604431152344
2024-03-21,170.3412322998047,146.72007751464844,505.5254211425781,425.33587646484375,91.39861297607422
2024-03-22,171.24578857421875,149.87118530273438,507.3373718261719,424.7118225097656,94.2514877319336
2024-03-25,169.82437133789062,149.17535400390625,500.8062438964844,418.8870544433594,94.96418762207031
2024-03-26,168.69122314453125,149.7717742919922,493.7076416015625,417.68841552734375,92.524169921875
2024-03-27,172.26959228515625,149.97056579589844,491.6865539550781,417.4704895019531,90.2140884399414
2024-03-28,170.4505615234375,150.03021240234375,483.4429931640625,416.7671813964844,90.3200454711914
2024-04-01,169.00929260253906,154.5630340576172,489.1875915527344,420.58099365234375,90.32704162597656
2024-04-02,167.826416015625,153.6385955810547,495.1811218261719,417.48040771484375,89.4164047241211
2024-04-03,168.6315460205078,153.99642944335938,504.5098571777344,416.4997253417969,88.92859649658203
2024-04-04,167.8065643310547,149.6326141357422,508.6715087890625,413.953857421875,85.87081146240234
2024-04-05,168.56198120117188,151.59085083007812,525.0192260742188,421.5220642089844,87.97297668457031
2024-04-08,167.43878173828125,153.92684936523438,516.96484375,420.600830078125,87.09832763671875
2024-04-09,168.65147399902344,155.6664276123047,514.6251831054688,422.27490234375,85.32002258300781
2024-04-10,166.77279663085938,155.2091522216797,517.5422973632812,419.2833251953125,87.00436401367188
2024-04-11,173.98919677734375,158.4596710205078,520.8576049804688,423.909423828125,90.57994079589844
2024-04-12,175.4901580810547,156.7896728515625,509.64715576171875,417.9360656738281,88.1509017944336
2024-04-15,171.6533203125,153.93679809570312,498.0285339355469,409.7536926269531,85.9667739868164
2024-04-16,168.36318969726562,153.47952270507812,497.5606384277344,410.68487548828125,87.38021850585938
2024-04-17,166.99148559570312,154.54315185546875,491.9952087402344,407.9706115722656,84.00155639648438
2024-04-18,166.0372314453125,155.07992553710938,499.5916442871094,400.47174072265625,84.6373062133789
2024-04-19,164.00949096679688,153.17137145996094,478.952880859375,395.3701171875,76.16968536376953
2024-04-22,164.8444366455078,155.3483428955078,479.6099548339844,397.19281005859375,79.48635864257812
2024-04-23,165.89805603027344,157.31649780273438,493.9167175292969,403.7407531738281,82.39020538330078
2024-04-24,168.00535583496094,158.1813507080078,491.328125,405.2166748046875,79.64530181884766
2024-04-25,168.87013244628906,155.07000732421875,439.4375305175781,395.2908630371094,82.59912872314453
2024-04-26,168.2836456298828,170.9249267578125,441.3391418457031,402.5024719238281,87.7000961303711
2024-04-29,172.45846557617188,165.15945434570312,430.716064453125,398.470703125,87.72207641601562
2024-04-30,169.30747985839844,161.80958557128906,428.2768859863281,385.67205810546875,86.36762237548828
2024-05-01,168.2836456298828,162.8831329345703,437.25714111328125,391.2293701171875,83.00794982910156
2024-05-02,171.99127197265625,165.62667846679688,439.7362060546875,394.10211181640625,85.78285217285156
2024-05-03,182.27915954589844,166.2429656982422,449.970947265625,402.8392639160156,88.75366973876953
2024-05-06,180.6191864013672,167.09786987304688,463.6305847167969,409.6546325683594,92.10333251953125
2024-05-07,181.3050079345703,170.2290802001953,466.1792907714844,405.4941101074219,90.5179672241211
2024-05-08,181.6429901123047,168.37022399902344,470.5201416015625,406.682861328125,90.37602233886719
2024-05-09,183.46200561523438,168.94677734375,473.3277282714844,408.44610595703125,88.7116928100586
2024-05-10,182.1979217529297,167.64459228515625,474.10430908203125,410.84332275390625,89.84223175048828
2024-05-13,185.41287231445312,168.13165283203125,465.9503173828125,409.83294677734375,90.363037109375
2024-05-14,186.55751037597656,169.3245086669922,469.7734680175781,412.6462707519531,91.31965637207031
2024-05-15,188.83688354492188,171.4815673828125,479.4207763671875,419.8609313964844,94.59234619140625
2024-05-16,188.956298828125,173.1416015625,471.1473693847656,417.7868347167969,94.32144927978516
2024-05-17,188.98617553710938,175.0104217529297,469.83319091796875,417.0127868652344,92.44219970703125
2024-05-20,190.15072631835938,175.86526489257812,466.7766418457031,422.103759765625,94.74227905273438
2024-05-21,191.4546356201172,176.78973388671875,462.585205078125,425.77557373046875,95.34805297851562
2024-05-22,190.01136779785156,175.32852172851562,465.7213439941406,427.2443542480469,94.91222381591797
2024-05-23,186.01010131835938,172.51536560058594,463.7301330566406,423.7511291503906,103.75769805908203
2024-05-24,189.0956573486328,173.94677734375,476.11541748046875,426.8870544433594,106.4266357421875
2024-05-28,189.10560607910156,175.34835815429688,477.8079528808594,427.0458984375,113.85567474365234
2024-05-29,189.4042205810547,174.8513641357422,472.2723693847656,425.9046630859375,114.77930450439453
2024-05-30,190.39956665039062,171.08396911621094,464.9945373535156,411.5149230957031,110.45602416992188
2024-05-31,191.3551025390625,171.47161865234375,464.7755126953125,411.971435546875,109.5893783569336
2024-06-03,193.12680053710938,172.1376190185547,475.3886413574219,410.3736572265625,114.95423889160156
2024-06-04,193.44532775878906,172.75392150878906,474.8907775878906,412.9042663574219,116.39067077636719
2024-06-05,194.95823669433594,174.36427307128906,492.88128662109375,420.7839050292969,122.39127349853516
2024-06-06,193.57470703125,175.6763916015625,491.5870361328125,421.28997802734375,120.9498519897461
2024-06-07,195.97349548339844,173.41993713378906,490.7905578613281,420.62506103515625,120.83989715576172
2024-06-10,192.22103881835938,174.1663055419922,500.3880920410156,424.614501953125,121.74153900146484
2024-06-11,206.1857147216797,175.7685546875,505.2366638183594,429.3879089355469,120.87181854248047
2024-06-12,212.07818603515625,176.93292236328125,506.60064697265625,437.70416259765625,125.16045379638672
2024-06-13,213.24273681640625,174.3155975341797,501.88153076171875,438.2201843261719,129.56906127929688
2024-06-14,211.50088500976562,175.937744140625,502.43963623046875,439.2026672363281,131.83836364746094
2024-06-17,215.6614227294922,176.38558959960938,504.90118408203125,444.9585266113281,130.9386444091797
2024-06-18,213.29248046875,174.2459259033203,497.7855224609375,442.9439697265625,135.5371856689453
2024-06-20,208.7039337158203,175.45008850097656,499.988037109375,442.3088684082031,130.73870849609375
2024-06-21,206.524169921875,178.76405334472656,493.09161376953125,446.3578186035156,126.530029296875
2024-06-24,207.17112731933594,178.35601806640625,497.20751953125,444.26385498046875,118.07270050048828
2024-06-25,208.0968017578125,183.14283752441406,508.8576354980469,447.5188903808594,126.05016326904297
2024-06-26,212.25733947753906,182.9935760498047,511.36907958984375,448.71966552734375,126.36009216308594
2024-06-27,213.1033935546875,184.5161895751953,517.7870483398438,449.4044494628906,123.95084381103516
2024-06-28,209.6395721435547,181.2718963623047,502.4993896484375,443.54931640625,123.50098419189453
2024-07-01,215.74102783203125,182.10784912109375,502.9578552246094,453.2549133300781,124.26074981689453
2024-07-02,219.2446746826172,184.34701538085938,507.7613525390625,455.7855224609375,122.63126373291016
2024-07-03,220.5187225341797,184.92420959472656,508.2198181152344,457.26416015625,128.23948669433594
2024-07-05,225.28639221191406,189.68118286132812,538.0675659179688,464.0024719238281,125.7902603149414
2024-07-08,226.759521484375,188.1187286376953,527.5138549804688,462.69256591796875,128.1595001220703
2024-07-09,227.61549377441406,188.0689697265625,528.1914672851562,456.04351806640625,131.33851623535156
2024-07-10,231.89549255371094,190.25836181640625,532.8654174804688,462.7024841308594,134.86740112304688
2024-07-11,226.5106964111328,184.6754150390625,510.9504699707031,451.2403869628906,127.35977935791016
2024-07-12,229.46685791015625,184.17784118652344,497.1676330566406,450.09912109375,129.19918823242188
2024-07-15,233.3088836669922,185.6307830810547,494.4669189453125,450.5059814453125,128.39944458007812
2024-07-16,233.7269287109375,183.0333709716797,488.1186218261719,446.09979248046875,126.3200912475586
2024-07-17,227.81459045410156,180.14735412597656,460.41351318359375,440.1454162597656,117.9527359008789
2024-07-18,223.13644409179688,176.83340454101562,474.2262268066406,437.0193786621094,121.0517578125
