Date,equity_net
2023-07-15,1002251.4705273217
2023-07-16,1002251.4705273217
2023-07-17,1004688.5012624928
2023-07-18,1004361.0458738281
2023-07-19,1005450.431270603
2023-07-20,1006267.5019108383
2023-07-21,1006142.1706656793
2023-07-22,1006142.1706656793
2023-07-23,1006142.1706656793
2023-07-24,1004072.0690083099
2023-07-25,1008307.2749371044
2023-07-26,1008429.8872009191
2023-07-27,1007601.3269937974
2023-07-28,1007664.8043066837
2023-07-29,1007664.8043066837
2023-07-30,1007664.8043066837
2023-07-31,1006015.667670189
2023-08-01,1006992.5349900695
2023-08-02,1006191.3815058667
2023-08-03,1007142.8746818535
2023-08-04,1005666.1492513908
2023-08-05,1005666.1492513908
2023-08-06,1005666.1492513908
2023-08-07,1004582.9617281113
2023-08-08,1004731.7528620054
2023-08-09,1004504.9910118999
2023-08-10,1003680.2803440407
2023-08-11,1002230.2075868284
2023-08-12,1002230.2075868284
2023-08-13,1002230.2075868284
2023-08-14,1000786.7688194348
2023-08-15,1000786.7688194348
2023-08-16,1000215.582218973
2023-08-17,1001672.7312459159
2023-08-18,1001102.4249032756
2023-08-19,1001102.4249032756
2023-08-20,1001102.4249032756
2023-08-21,1000777.9418353034
2023-08-22,999969.4665316008
2023-08-23,997715.8321365807
2023-08-24,1001562.8014017734
2023-08-25,1004464.0238135536
2023-08-26,1004464.0238135536
2023-08-27,1004464.0238135536
2023-08-28,1002851.8347843542
2023-08-29,1003468.7002264275
2023-08-30,1003461.3532983349
2023-08-31,1002631.960318884
2023-09-01,1003353.6008038829
2023-09-02,1003353.6008038829
2023-09-03,1003353.6008038829
2023-09-04,1003019.6152150634
2023-09-05,1001722.7379828313
2023-09-06,1002953.0950052757
2023-09-07,998646.7328330831
2023-09-08,996831.7094846914
2023-09-09,996831.7094846914
2023-09-10,996831.7094846914
2023-09-11,998348.194414875
2023-09-12,996137.4933687911
2023-09-13,998684.4957076181
2023-09-14,997495.6968039463
2023-09-15,997319.3536308041
2023-09-16,997319.3536308041
2023-09-17,997291.219430804
2023-09-18,997780.9728869976
2023-09-19,997780.9728869976
2023-09-20,996987.336440469
2023-09-21,994399.0901390814
2023-09-22,992525.7526294631
2023-09-23,992525.7526294631
2023-09-24,992525.7526294631
2023-09-25,993910.3566536081
2023-09-26,993591.212246852
2023-09-27,991059.3133549315
2023-09-28,987934.4883978743
2023-09-29,988309.9389700311
2023-09-30,988309.9389700311
2023-10-01,988309.9389700311
2023-10-02,988309.9389700311
2023-10-03,984196.6184961073
2023-10-04,986884.5842588304
2023-10-05,984730.767124725
2023-10-06,985102.6407104972
2023-10-07,985102.6407104972
2023-10-08,985102.6407104972
2023-10-09,983757.2009989024
2023-10-10,983119.8294384762
2023-10-11,983853.6426733212
2023-10-12,985937.5984766752
2023-10-13,984177.3144008421
2023-10-14,984177.3144008421
2023-10-15,984177.3144008421
2023-10-16,983766.592877729
2023-10-17,985040.4506546571
2023-10-18,983902.2284647286
2023-10-19,983950.400481592
2023-10-20,985668.748937372
2023-10-21,985668.748937372
2023-10-22,985640.614737372
2023-10-23,985683.1184394632
2023-10-24,985683.1184394632
2023-10-25,987314.3549080191
2023-10-26,985222.8596862684
2023-10-27,984757.4703401887
2023-10-28,984757.4703401887
2023-10-29,984757.4703401887
2023-10-30,984932.0689865465
2023-10-31,987434.6103061574
2023-11-01,984743.0432143678
2023-11-02,984229.5089076171
2023-11-03,985006.4170507528
2023-11-04,985006.4170507528
2023-11-05,985006.4170507528
2023-11-06,986355.5716717188
2023-11-07,986800.9276327637
2023-11-08,989361.2754304534
2023-11-09,989300.3986995746
2023-11-10,989343.4269521144
2023-11-11,989343.4269521144
2023-11-12,989343.4269521144
2023-11-13,989359.1299610166
2023-11-14,989359.1299610166
2023-11-15,989251.7043535162
2023-11-16,989620.1653813128
2023-11-17,989624.4631690657
2023-11-18,989624.4631690657
2023-11-19,989624.4631690657
2023-11-20,989243.6999291943
2023-11-21,988622.691198545
2023-11-22,988637.1699596795
2023-11-23,988226.2797829885
2023-11-24,988660.6633814148
2023-11-25,988660.6633814148
2023-11-26,988660.6633814148
2023-11-27,988660.6633814148
2023-11-28,987748.1013790988
2023-11-29,987461.1369803923
2023-11-30,985519.8822832239
2023-12-01,987150.1842694115
2023-12-02,987150.1842694115
2023-12-03,987150.1842694115
2023-12-04,987013.563484653
2023-12-05,988892.9432603699
2023-12-06,989012.7195798379
2023-12-07,990360.0176614916
2023-12-08,987450.9563118569
2023-12-09,987450.9563118569
2023-12-10,987450.9563118569
2023-12-11,987801.648827646
2023-12-12,989395.1622255706
2023-12-13,988985.6435890637
2023-12-14,988759.4077518807
2023-12-15,986952.0747048594
2023-12-16,986952.0747048594
2023-12-17,986952.0747048594
2023-12-18,985847.1841698778
2023-12-19,987832.2555396471
2023-12-20,989561.7359367143
2023-12-21,990413.7623400996
2023-12-22,989976.7546594733
2023-12-23,989976.7546594733
2023-12-24,989976.7546594733
2023-12-25,989976.7546594733
2023-12-26,989875.8401000509
2023-12-27,989417.1951572977
2023-12-28,993115.9068089005
2023-12-29,991612.4902809319
2023-12-30,991612.4902809319
2023-12-31,991612.4902809319
2024-01-01,992162.7479473451
2024-01-02,995136.7500849452
2024-01-03,997388.3870516494
2024-01-04,998104.9882552335
2024-01-05,996970.1771027517
2024-01-06,996970.1771027517
2024-01-07,996970.1771027517
2024-01-08,996934.1204234349
2024-01-09,995673.9749240509
2024-01-10,995773.1923297371
2024-01-11,996064.8642837969
2024-01-12,995434.6107845957
2024-01-13,995434.6107845957
2024-01-14,995434.6107845957
2024-01-15,997061.935531782
2024-01-16,997147.37347639
2024-01-17,992129.9290502729
2024-01-18,987499.6654230258
2024-01-19,984655.2167869955
2024-01-20,984655.2167869955
2024-01-21,984598.9483869956
2024-01-22,984570.8141869955
2024-01-23,979925.3988790899
2024-01-24,976823.6151128768
2024-01-25,975526.730971756
2024-01-26,975526.730971756
2024-01-27,975526.730971756
2024-01-28,975526.730971756
2024-01-29,974931.7939119737
2024-01-30,975820.0633830263
2024-01-31,980157.2471559651
2024-02-01,981236.7361913258
2024-02-02,980201.9461525072
2024-02-03,980201.9461525072
2024-02-04,980201.9461525072
2024-02-05,983540.284160517
2024-02-06,980524.4215122153
2024-02-07,981459.2467283546
2024-02-08,975878.4270031896
2024-02-09,975054.5734965331
2024-02-10,975054.5734965331
2024-02-11,975026.4392965331
2024-02-12,976937.7417140238
2024-02-13,976332.7460109139
2024-02-14,972122.2315831282
2024-02-15,972581.1888454326
2024-02-16,974462.1991194228
2024-02-17,974462.1991194228
2024-02-18,974462.1991194228
2024-02-19,970176.2857814363
2024-02-20,972407.5194050331
2024-02-21,968736.1086574284
2024-02-22,971172.6852957392
2024-02-23,971933.3547835525
2024-02-24,971933.3547835525
2024-02-25,971933.3547835525
2024-02-26,970873.371915942
2024-02-27,970976.9594448659
2024-02-28,969942.7931339832
2024-02-29,970282.0907596766
2024-03-01,966871.9475651804
2024-03-02,966871.9475651804
2024-03-03,966871.9475651804
2024-03-04,965829.5466626419
2024-03-05,963876.6980913316
2024-03-06,963155.9407202969
2024-03-07,966091.5217152894
2024-03-08,966091.5217152894
2024-03-09,966091.5217152894
2024-03-10,966091.5217152894
2024-03-11,967522.2572194154
2024-03-12,968215.082613216
2024-03-13,972766.159983875
2024-03-14,973809.800338922
2024-03-15,972199.6762826276
2024-03-16,972171.5420826277
2024-03-17,972171.5420826277
2024-03-18,971251.9049174733
2024-03-19,970742.7643213562
2024-03-20,970619.6213259811
2024-03-21,971112.6674979663
2024-03-22,970646.3651355369
2024-03-23,970646.3651355369
2024-03-24,970646.3651355369
2024-03-25,970646.3651355369
2024-03-26,970564.9990728
2024-03-27,970017.5192719027
2024-03-28,969813.2091347125
2024-03-29,969813.2091347125
2024-03-30,969813.2091347125
2024-03-31,969813.2091347125
2024-04-01,970532.3774987981
2024-04-02,972239.7950857544
2024-04-03,973177.5147741016
2024-04-04,974622.0470473379
2024-04-05,976960.6826391994
2024-04-06,976960.6826391994
2024-04-07,976932.5484391995
2024-04-08,975141.9070087709
2024-04-09,976026.3266662338
2024-04-10,979647.9511510137
2024-04-11,979647.9511510137
2024-04-12,980303.5168217681
2024-04-13,980303.5168217681
2024-04-14,980247.2484217682
2024-04-15,980596.5137163181
2024-04-16,979309.8340819872
2024-04-17,979309.8340819872
2024-04-18,979183.7252028909
2024-04-19,977922.0644285828
2024-04-20,977922.0644285828
2024-04-21,977922.0644285828
2024-04-22,980057.9315349128
2024-04-23,979384.2583037319
2024-04-24,979795.9705199504
2024-04-25,981687.534698911
2024-04-26,982609.3482277938
2024-04-27,982609.3482277938
2024-04-28,982609.3482277938
2024-04-29,983139.3500980579
2024-04-30,983498.8954780912
2024-05-01,983498.8954780912
2024-05-02,986947.9179424045
2024-05-03,987652.1830363891
2024-05-04,987652.1830363891
2024-05-05,987652.1830363891
2024-05-06,987638.0646039286
2024-05-07,988511.8751111955
2024-05-08,992397.022189747
2024-05-09,985589.754472373
2024-05-10,986209.6962730798
2024-05-11,986209.6962730798
2024-05-12,986209.6962730798
2024-05-13,991126.1330405943
2024-05-14,993748.1003574361
2024-05-15,993606.0669437768
2024-05-16,995159.8114170287
2024-05-17,994962.6525355953
2024-05-18,994962.6525355953
2024-05-19,994962.6525355953
2024-05-20,994962.6525355953
2024-05-21,993657.831902726
2024-05-22,994600.2476869662
2024-05-23,996638.8831906536
2024-05-24,996486.3013994943
2024-05-25,996486.3013994943
2024-05-26,996486.3013994943
2024-05-27,995846.2144214264
2024-05-28,995976.329485331
2024-05-29,995950.616057594
2024-05-30,995328.5503354878
2024-05-31,995179.9962533936
2024-06-01,995179.9962533936
2024-06-02,995179.9962533936
2024-06-03,990110.4473449547
2024-06-04,1008596.280858893
2024-06-05,1010753.5909920309
2024-06-06,1012745.5998494821
2024-06-07,1011857.3404058205
2024-06-08,1011857.3404058205
2024-06-09,1011857.3404058205
2024-06-10,1012394.9052202671
2024-06-11,1011503.0342083517
2024-06-12,1011580.7787162883
2024-06-13,1011435.2394298112
2024-06-14,1011472.4232665498
2024-06-15,1011472.4232665498
2024-06-16,1011472.4232665498
2024-06-17,1011472.4232665498
2024-06-18,1012052.8354469978
2024-06-19,1012803.5097300091
2024-06-20,1013078.2710439428
2024-06-21,1012077.9378829892
2024-06-22,1012077.9378829892
2024-06-23,1012077.9378829892
2024-06-24,1011814.0386069301
2024-06-25,1011200.4820667978
2024-06-26,1012111.0045397328
2024-06-27,1012166.1757814395
2024-06-28,1014966.809243449
2024-06-29,1014966.809243449
2024-06-30,1014966.809243449
2024-07-01,1013865.6513386759
2024-07-02,1013313.0669023221
2024-07-03,1013407.6032946798
2024-07-04,1013755.5996978362
2024-07-05,1018900.1941057974
2024-07-06,1018900.1941057974
2024-07-07,1018900.1941057974
2024-07-08,1020146.3045573737
2024-07-09,1020687.8833069219
2024-07-10,1021063.441844756
2024-07-11,1021309.2193727328
2024-07-12,1021693.6005247064
2024-07-13,1021693.6005247064
2024-07-14,1021693.6005247064
2024-07-15,1024516.9171793797
2024-07-16,1023389.9213660129
2024-07-17,1023361.7871660129
2024-07-18,1023161.9691792569
2024-07-19,1022467.7059303449
2024-07-20,1022467.7059303449
2024-07-21,1022467.7059303449
2024-07-22,1022265.0315105539
2024-07-23,1022894.6544385591
2024-07-24,1022606.8524223561
2024-07-25,1023502.5311140167
2024-07-26,1022262.6581564243
2024-07-27,1022262.6581564243
2024-07-28,1022262.6581564243
2024-07-29,1023941.8181812534
2024-07-30,1024689.2277468181
2024-07-31,1022905.9912851236
2024-08-01,1023415.7405834723
2024-08-02,1025564.8472251358
2024-08-03,1025536.7130251358
2024-08-04,1025480.4446251357
2024-08-05,1021799.2975314826
2024-08-06,1020160.6185377293
2024-08-07,1021166.2312320824
2024-08-08,1025097.4579740961
2024-08-09,1025736.6313616808
2024-08-10,1025736.6313616808
2024-08-11,1025736.6313616808
2024-08-12,1023940.0723971975
2024-08-13,1023422.4357423512
2024-08-14,1022728.6078769855
2024-08-15,1022728.6078769855
2024-08-16,1022690.1745060184
2024-08-17,1022690.1745060184
2024-08-18,1022211.8931060183
2024-08-19,1022324.598164635
2024-08-20,1023750.7362623783
2024-08-21,1021177.6094049496
2024-08-22,1018981.239226678
2024-08-23,1017996.1190819792
2024-08-24,1017996.1190819792
2024-08-25,1017996.1190819792
2024-08-26,1018652.0072556973
2024-08-27,1016884.4241656122
2024-08-28,1015046.4577585835
2024-08-29,1016893.4218853953
2024-08-30,1013759.3288141112
2024-08-31,1013759.3288141112
2024-09-01,1013731.1946141111
2024-09-02,1015573.7161520931
2024-09-03,1016963.3134812051
2024-09-04,1014533.7293527939
2024-09-05,1015510.1108742836
2024-09-06,1008517.0549235272
2024-09-07,1008517.0549235272
2024-09-08,1008517.0549235272
2024-09-09,1007892.0487304576
2024-09-10,1004961.6240508537
2024-09-11,998578.4559710949
2024-09-12,1000179.5043420544
2024-09-13,1001848.6961895162
2024-09-14,1001848.6961895162
2024-09-15,1001848.6961895162
2024-09-16,1002328.6542663688
2024-09-17,1001249.5253917212
2024-09-18,1005921.027113151
2024-09-19,1005538.8484846595
2024-09-20,1002026.8360934521
2024-09-21,1002026.8360934521
2024-09-22,1002026.8360934521
2024-09-23,1005695.0212648745
2024-09-24,1005468.8880098772
2024-09-25,1005355.0101274926
2024-09-26,1006139.2674312218
2024-09-27,1008536.3263382303
2024-09-28,1008536.3263382303
2024-09-29,1008536.3263382303
2024-09-30,1005907.1583741559
2024-10-01,1008430.4445140708
2024-10-02,1008430.4445140708
2024-10-03,1010933.4173560761
2024-10-04,1013282.3913360743
2024-10-05,1013254.2571360742
2024-10-06,1013226.1229360743
2024-10-07,1008861.747475046
2024-10-08,1013440.1461984562
2024-10-09,1009051.7601642859
2024-10-10,1009570.9925044471
2024-10-11,1010648.6060391705
2024-10-12,1010648.6060391705
2024-10-13,1010648.6060391705
2024-10-14,1013408.1122349157
2024-10-15,1009592.8239250126
2024-10-16,1008489.0922018894
2024-10-17,1012541.7360938635
2024-10-18,1013076.7175907147
2024-10-19,1013076.7175907147
2024-10-20,1013076.7175907147
2024-10-21,1013872.3054774058
2024-10-22,1010511.4211087307
2024-10-23,1008796.0414982655
2024-10-24,1007633.907565271
2024-10-25,1004981.9611612377
2024-10-26,1004981.9611612377
2024-10-27,1004981.9611612377
2024-10-28,1004943.3642146395
2024-10-29,1008041.2179598575
2024-10-30,1011732.2887911787
2024-10-31,1021456.8031848507
2024-11-01,1021759.649783754
2024-11-02,1021759.649783754
2024-11-03,1021759.649783754
2024-11-04,1021074.2216753428
2024-11-05,1018171.7056946653
2024-11-06,1018859.9611966254
2024-11-07,1019054.1789611627
2024-11-08,1018448.967588796
2024-11-09,1018420.8333887961
2024-11-10,1018420.8333887961
2024-11-11,1006348.2352020481
2024-11-12,1005378.4319450819
2024-11-13,1007806.3588857325
2024-11-14,1007250.0345937866
2024-11-15,1007250.0345937866
2024-11-16,1007250.0345937866
2024-11-17,1007250.0345937866
2024-11-18,1007949.0549492635
2024-11-19,1005825.8533975399
2024-11-20,1005797.7191975398
2024-11-21,1001345.2685919608
2024-11-22,1003057.6516282065
2024-11-23,1003057.6516282065
2024-11-24,1003057.6516282065
2024-11-25,999729.6640995031
2024-11-26,1001861.4905166214
2024-11-27,999958.1597074685
2024-11-28,1000239.2581660553
2024-11-29,1001960.963606162
2024-11-30,1001932.829406162
2024-12-01,1001932.829406162
2024-12-02,1001972.6741636546
2024-12-03,999081.6701350589
2024-12-04,996198.7329165651
2024-12-05,993102.2728904597
2024-12-06,991595.269305005
2024-12-07,991595.269305005
2024-12-08,991595.269305005
2024-12-09,985573.0194676145
2024-12-10,986230.4486556003
2024-12-11,988067.0258813339
2024-12-12,986960.6550781061
2024-12-13,987834.5245715966
2024-12-14,987834.5245715966
2024-12-15,987834.5245715966
2024-12-16,988359.46043035
2024-12-17,988985.3653200705
2024-12-18,990826.5859361825
2024-12-19,989858.4026812599
2024-12-20,992085.3433735829
2024-12-21,992085.3433735829
2024-12-22,992085.3433735829
2024-12-23,992395.4205502071
2024-12-24,993139.1400541753
2024-12-25,993139.1400541753
2024-12-26,992100.8855984617
2024-12-27,992687.7376989262
2024-12-28,992687.7376989262
2024-12-29,992687.7376989262
2024-12-30,994866.404237972
2024-12-31,996471.3025084478
2025-01-01,997167.8799480046
2025-01-02,997919.402900084
2025-01-03,1001152.1431930905
2025-01-04,1001152.1431930905
2025-01-05,1001152.1431930905
2025-01-06,997520.3577204633
2025-01-07,998276.5394814978
2025-01-08,1002694.1712122617
2025-01-09,1003391.1582905937
2025-01-10,999351.224803617
2025-01-11,999351.224803617
2025-01-12,999351.224803617
2025-01-13,996973.3344463581
2025-01-14,997591.5481030581
2025-01-15,997909.1225760615
2025-01-16,997143.2446250692
2025-01-17,1004254.4086534678
2025-01-18,1004254.4086534678
2025-01-19,1004254.4086534678
2025-01-20,1005672.5824691495
2025-01-21,1006258.5061927144
2025-01-22,1004893.837438651
2025-01-23,1004591.8735821102
2025-01-24,1002709.0189297232
2025-01-25,1002709.0189297232
2025-01-26,1002709.0189297232
2025-01-27,1006190.9385626503
2025-01-28,1004136.44313096
2025-01-29,1004392.9135102448
2025-01-30,1003246.8647114576
2025-01-31,1008902.0781545521
2025-02-01,1007708.5862216286
2025-02-02,1007708.5862216286
2025-02-03,999732.5230054104
2025-02-04,1005805.3094278271
2025-02-05,1001436.7226822523
2025-02-06,1001326.854520244
2025-02-07,1000313.1846091328
2025-02-08,1000313.1846091328
2025-02-09,1000313.1846091328
2025-02-10,999837.7563943304
2025-02-11,996387.9612492108
2025-02-12,996949.8728619766
2025-02-13,996664.972900099
2025-02-14,994610.7056921015
2025-02-15,994610.7056921015
2025-02-16,994610.7056921015
2025-02-17,997536.412866487
2025-02-18,996838.358915205
2025-02-19,999004.1845799172
2025-02-20,1001674.459668492
2025-02-21,1003913.2662375267
2025-02-22,1003913.2662375267
2025-02-23,1003913.2662375267
2025-02-24,1004805.7382380499
2025-02-25,999973.1088277914
2025-02-26,999973.1088277914
2025-02-27,997396.0510891164
2025-02-28,996573.3116690975
2025-03-01,996573.3116690975
2025-03-02,996573.3116690975
2025-03-03,998975.236721926
2025-03-04,1000100.4983835082
2025-03-05,1001760.7272709742
2025-03-06,1007858.5670464982
2025-03-07,1006954.3804333417
2025-03-08,1006954.3804333417
2025-03-09,1006926.2462333417
2025-03-10,1005538.1791348226
2025-03-11,1004171.3751415778
2025-03-12,1001892.9936678204
2025-03-13,1002114.809666888
2025-03-14,1002114.809666888
2025-03-15,1002114.809666888
2025-03-16,1002114.809666888
2025-03-17,999769.1157224366
2025-03-18,999712.7345525619
2025-03-19,1006363.3441937747
2025-03-20,1002137.7726469197
2025-03-21,1002412.9856443793
2025-03-22,1002412.9856443793
2025-03-23,1002412.9856443793
2025-03-24,1004284.2429943838
2025-03-25,1004819.0288153895
2025-03-26,1003928.8825350594
2025-03-27,1006584.8137382403
2025-03-28,1004924.1287915783
2025-03-29,1004924.1287915783
2025-03-30,1004924.1287915783
2025-03-31,1004924.1287915783
2025-04-01,1006663.5290229605
2025-04-02,1003202.4749939713
2025-04-03,1004464.1884560237
2025-04-04,1002053.7574844252
2025-04-05,1002053.7574844252
2025-04-06,1002053.7574844252
2025-04-07,1005353.7779124357
2025-04-08,1007288.8186098159
2025-04-09,1002535.2182027649
2025-04-10,1002535.2182027649
2025-04-11,1001279.8881604993
2025-04-12,1001279.8881604993
2025-04-13,1001279.8881604993
2025-04-14,1001279.8881604993
2025-04-15,1001600.2095891739
2025-04-16,1000053.3768080627
2025-04-17,995155.9436808553
2025-04-18,995155.9436808553
2025-04-19,995155.9436808553
2025-04-20,995155.9436808553
2025-04-21,996129.904244172
2025-04-22,998402.6719418996
2025-04-23,998597.0883246553
2025-04-24,1002134.8196354213
2025-04-25,1002125.8430635026
2025-04-26,1002125.8430635026
2025-04-27,1002125.8430635026
2025-04-28,1001157.2015720146
2025-04-29,999406.5623266128
2025-04-30,994518.6321557685
2025-05-01,994518.6321557685
2025-05-02,994801.0694600085
2025-05-03,994801.0694600085
2025-05-04,994801.0694600085
2025-05-05,995036.0377365967
2025-05-06,991990.3595119377
2025-05-07,987857.4805625639
2025-05-08,987903.5937412485
2025-05-09,996652.2129104638
2025-05-10,996652.2129104638
2025-05-11,996652.2129104638
2025-05-12,997487.1892901531
2025-05-13,999814.4235249065
2025-05-14,996932.2235472554
2025-05-15,996313.1433180919
2025-05-16,1001729.9173120202
2025-05-17,1001729.9173120202
2025-05-18,1001729.9173120202
2025-05-19,1000937.8708160402
2025-05-20,999868.1817541154
2025-05-21,999200.785864497
2025-05-22,998026.0021836365
2025-05-23,999199.3739684899
2025-05-24,999199.3739684899
2025-05-25,999199.3739684899
2025-05-26,998763.5352310536
2025-05-27,998825.8825503504
2025-05-28,995834.145485593
2025-05-29,994242.1878831602
2025-05-30,993260.0107117861
2025-05-31,993260.0107117861
2025-06-01,993260.0107117861
2025-06-02,994061.9982018097
2025-06-03,994079.4379605183
2025-06-04,992184.4901689045
2025-06-05,990296.4598499136
2025-06-06,990858.7920764388
2025-06-07,990858.7920764388
2025-06-08,990858.7920764388
2025-06-09,992857.1887148747
2025-06-10,994417.8112588049
2025-06-11,992552.5495420127
2025-06-12,994434.7651490964
2025-06-13,993808.1005044769
2025-06-14,993808.1005044769
2025-06-15,993808.1005044769
2025-06-16,994149.864806094
2025-06-17,996079.1859655043
2025-06-18,996405.0219666354
2025-06-19,994370.6868512718
2025-06-20,991249.1797811829
2025-06-21,991249.1797811829
2025-06-22,991249.1797811829
2025-06-23,991014.7046732687
2025-06-24,991785.8083297324
2025-06-25,990234.5181582087
2025-06-26,986972.3124084191
2025-06-27,989064.6916660261
2025-06-28,989064.6916660261
2025-06-29,989064.6916660261
2025-06-30,990459.9049190985
2025-07-01,990177.6059641233
2025-07-02,992400.793928817
2025-07-03,992811.6272346696
2025-07-04,992780.2383165151
2025-07-05,992780.2383165151
2025-07-06,992780.2383165151
2025-07-07,991863.8956697521
2025-07-08,992409.1698592339
2025-07-09,992815.0121427708
2025-07-10,996385.6626653738
2025-07-11,998265.3842262758
2025-07-12,998265.3842262758
2025-07-13,998265.3842262758
2025-07-14,998593.9772327322
2025-07-15,998928.0188725594
2025-07-16,999617.6971251997
2025-07-17,999242.2371958655
2025-07-18,1000343.3593820698
2025-07-19,1000343.3593820698
2025-07-20,1000343.3593820698
2025-07-21,1001294.6323693367
2025-07-22,999560.9439097475
2025-07-23,997336.0822535295
2025-07-24,997261.4766816112
2025-07-25,996245.3544685395
2025-07-26,996245.3544685395
2025-07-27,996245.3544685395
2025-07-28,996259.9559171067
2025-07-29,995711.7829700543
2025-07-30,1000606.3114362546
2025-07-31,1001741.201799956
2025-08-01,1002447.9730356906
2025-08-02,1002447.9730356906
2025-08-03,1002447.9730356906
2025-08-04,1002263.473339142
2025-08-05,1002322.7472435784
2025-08-06,1000900.8214016074
2025-08-07,1001492.6385674467
2025-08-08,1004563.2661815035
2025-08-09,1004563.2661815035
2025-08-10,1004563.2661815035
2025-08-11,1005349.1183594568
2025-08-12,1005810.2039146419
2025-08-13,1004564.3980744655
2025-08-14,1003414.663548955
2025-08-15,1003414.663548955
2025-08-16,1003414.663548955
2025-08-17,1003414.663548955
2025-08-18,1000458.1174872053
2025-08-19,1000982.0314141837
2025-08-20,1001451.8895071606
2025-08-21,1001094.8898898835
2025-08-22,1001010.6465223462
2025-08-23,1001010.6465223462
2025-08-24,1001010.6465223462
2025-08-25,1003011.4705849029
2025-08-26,1005346.2797324542
2025-08-27,1005346.2797324542
2025-08-28,1003829.4554060037
2025-08-29,1004104.1548162953
2025-08-30,1004104.1548162953
2025-08-31,1004104.1548162953
2025-09-01,1001054.6959815677
2025-09-02,1002445.2365904831
2025-09-03,1003279.8468395539
2025-09-04,1004226.6294965413
2025-09-05,1000802.850404337
2025-09-06,1000802.850404337
2025-09-07,1000802.850404337
2025-09-08,1003337.2060980443
2025-09-09,1003649.2050487879
2025-09-10,1004950.9253750622
2025-09-11,1004077.8573352558
2025-09-12,1005053.2556644715
2025-09-13,1005025.1214644716
2025-09-14,1005025.1214644716
2025-09-15,1006577.4621002517
2025-09-16,1004744.8003920733
2025-09-17,1003595.7583311105
2025-09-18,1004613.2342555684
2025-09-19,1003155.2430945301
2025-09-20,1003155.2430945301
2025-09-21,1003155.2430945301
2025-09-22,1002485.962112679
2025-09-23,1001012.4010296445
2025-09-24,999780.3782996967
2025-09-25,999098.6979671742
2025-09-26,996783.8894085116
2025-09-27,996783.8894085116
2025-09-28,996783.8894085116
2025-09-29,997422.0527363336
2025-09-30,998911.8318980237
2025-10-01,1001266.6149302975
2025-10-02,1001266.6149302975
2025-10-03,999181.8212037184
2025-10-04,999181.8212037184
2025-10-05,999181.8212037184
2025-10-06,998299.273004303
2025-10-07,998401.041009615
