Date,equity_gross
2023-07-15,1003123.6307273217
2023-07-16,1003123.6307273217
2023-07-17,1005673.1982624928
2023-07-18,1005430.1454738281
2023-07-19,1006519.530870603
2023-07-20,1007364.7357108382
2023-07-21,1007408.2096656793
2023-07-22,1007408.2096656793
2023-07-23,1007408.2096656793
2023-07-24,1005394.3764083099
2023-07-25,1009685.8507371044
2023-07-26,1010005.4024009191
2023-07-27,1009204.9763937974
2023-07-28,1009324.7221066837
2023-07-29,1009324.7221066837
2023-07-30,1009324.7221066837
2023-07-31,1007675.585470189
2023-08-01,1008680.5869900694
2023-08-02,1007879.4335058667
2023-08-03,1008830.9266818535
2023-08-04,1007382.3354513908
2023-08-05,1007382.3354513908
2023-08-06,1007382.3354513908
2023-08-07,1006299.1479281113
2023-08-08,1006476.0732620053
2023-08-09,1006249.3114118999
2023-08-10,1005509.0033440407
2023-08-11,1004143.3331868283
2023-08-12,1004143.3331868283
2023-08-13,1004143.3331868283
2023-08-14,1002699.8944194348
2023-08-15,1002699.8944194348
2023-08-16,1002156.842018973
2023-08-17,1003642.1252459158
2023-08-18,1003071.8189032755
2023-08-19,1003071.8189032755
2023-08-20,1003071.8189032755
2023-08-21,1002747.3358353034
2023-08-22,1001966.9947316007
2023-08-23,999713.3603365807
2023-08-24,1003560.3296017733
2023-08-25,1006489.6862135535
2023-08-26,1006489.6862135535
2023-08-27,1006489.6862135535
2023-08-28,1004905.6313843542
2023-08-29,1005663.1678264275
2023-08-30,1005683.9550983348
2023-08-31,1004854.5621188841
2023-09-01,1005576.2026038829
2023-09-02,1005576.2026038829
2023-09-03,1005576.2026038829
2023-09-04,1005242.2170150634
2023-09-05,1003945.3397828314
2023-09-06,1005231.9652052757
2023-09-07,1000925.6030330831
2023-09-08,999138.7138846914
2023-09-09,999138.7138846914
2023-09-10,999138.7138846914
2023-09-11,1000655.198814875
2023-09-12,998500.7661687911
2023-09-13,1001047.7685076181
2023-09-14,999887.1038039463
2023-09-15,999795.163230804
2023-09-16,999795.163230804
2023-09-17,999795.163230804
2023-09-18,1000341.1850869977
2023-09-19,1000341.1850869977
2023-09-20,999631.951240469
2023-09-21,997043.7049390814
2023-09-22,995198.5016294632
2023-09-23,995198.5016294632
2023-09-24,995198.5016294632
2023-09-25,996583.1056536082
2023-09-26,996263.961246852
2023-09-27,993788.3307549316
2023-09-28,990663.5057978743
2023-09-29,991067.0905700311
2023-09-30,991067.0905700311
2023-10-01,991067.0905700311
2023-10-02,991067.0905700311
2023-10-03,986981.9042961074
2023-10-04,989698.0042588304
2023-10-05,987544.187124725
2023-10-06,987916.0607104971
2023-10-07,987916.0607104971
2023-10-08,987916.0607104971
2023-10-09,986598.7551989023
2023-10-10,985961.3836384763
2023-10-11,986695.1968733212
2023-10-12,988807.2868766752
2023-10-13,987103.271200842
2023-10-14,987103.271200842
2023-10-15,987103.271200842
2023-10-16,986748.818077729
2023-10-17,988022.6758546571
2023-10-18,986912.5878647285
2023-10-19,986960.759881592
2023-10-20,988679.108337372
2023-10-21,988679.108337372
2023-10-22,988679.108337372
2023-10-23,988834.1488394632
2023-10-24,988834.1488394632
2023-10-25,990465.385308019
2023-10-26,988514.5610862684
2023-10-27,988049.1717401887
2023-10-28,988049.1717401887
2023-10-29,988049.1717401887
2023-10-30,988251.9045865465
2023-10-31,990782.5801061573
2023-11-01,988091.0130143678
2023-11-02,987577.478707617
2023-11-03,988382.5210507528
2023-11-04,988382.5210507528
2023-11-05,988382.5210507528
2023-11-06,989731.6756717189
2023-11-07,990233.3000327637
2023-11-08,992990.5872304534
2023-11-09,992929.7104995745
2023-11-10,992972.7387521145
2023-11-11,992972.7387521145
2023-11-12,992972.7387521145
2023-11-13,992988.4417610166
2023-11-14,992988.4417610166
2023-11-15,992881.0161535162
2023-11-16,993305.7455813128
2023-11-17,993310.0433690656
2023-11-18,993310.0433690656
2023-11-19,993310.0433690656
2023-11-20,993013.6827291943
2023-11-21,992392.673998545
2023-11-22,992407.1527596795
2023-11-23,992024.3967829886
2023-11-24,992486.9145814149
2023-11-25,992486.9145814149
2023-11-26,992486.9145814149
2023-11-27,992486.9145814149
2023-11-28,991574.3525790988
2023-11-29,991315.5223803922
2023-11-30,989402.4018832239
2023-12-01,991145.2406694115
2023-12-02,991145.2406694115
2023-12-03,991145.2406694115
2023-12-04,991093.0224846529
2023-12-05,993084.93906037
2023-12-06,993204.7153798379
2023-12-07,994608.2818614916
2023-12-08,991699.220511857
2023-12-09,991699.220511857
2023-12-10,991699.220511857
2023-12-11,992049.913027646
2023-12-12,993699.6948255707
2023-12-13,993318.3103890636
2023-12-14,993120.2087518807
2023-12-15,991453.5467048594
2023-12-16,991453.5467048594
2023-12-17,991453.5467048594
2023-12-18,990376.7903698778
2023-12-19,992389.9959396471
2023-12-20,994203.8789367143
2023-12-21,995084.0395400996
2023-12-22,994703.3002594733
2023-12-23,994703.3002594733
2023-12-24,994703.3002594733
2023-12-25,994703.3002594733
2023-12-26,994602.385700051
2023-12-27,994143.7407572977
2023-12-28,997870.5866089006
2023-12-29,996423.4384809319
2023-12-30,996423.4384809319
2023-12-31,996423.4384809319
2024-01-01,996973.6961473451
2024-01-02,999975.8324849453
2024-01-03,1002311.8720516494
2024-01-04,1003056.6074552335
2024-01-05,1001921.7963027516
2024-01-06,1001921.7963027516
2024-01-07,1001921.7963027516
2024-01-08,1001998.276423435
2024-01-09,1000822.5335240508
2024-01-10,1000949.8851297371
2024-01-11,1001241.557083797
2024-01-12,1000639.4377845958
2024-01-13,1000639.4377845958
2024-01-14,1000639.4377845958
2024-01-15,1002323.030931782
2024-01-16,1002408.46887639
2024-01-17,997475.4270502729
2024-01-18,992873.2976230258
2024-01-19,990085.1173869956
2024-01-20,990085.1173869956
2024-01-21,990085.1173869956
2024-01-22,990085.1173869956
2024-01-23,985608.5072790898
2024-01-24,982562.9919128767
2024-01-25,981266.107771756
2024-01-26,981266.107771756
2024-01-27,981266.107771756
2024-01-28,981266.107771756
2024-01-29,980671.1707119737
2024-01-30,981559.4401830263
2024-01-31,986037.2949559651
2024-02-01,987201.1865913258
2024-02-02,986166.3965525072
2024-02-03,986166.3965525072
2024-02-04,986166.3965525072
2024-02-05,989504.734560517
2024-02-06,986545.1403122152
2024-02-07,987536.2339283546
2024-02-08,982011.6826031895
2024-02-09,981244.0974965332
2024-02-10,981244.0974965332
2024-02-11,981244.0974965332
2024-02-12,983183.5341140238
2024-02-13,982606.6726109139
2024-02-14,978396.1581831282
2024-02-15,978855.1154454326
2024-02-16,980736.1257194228
2024-02-17,980736.1257194228
2024-02-18,980736.1257194228
2024-02-19,976450.2123814363
2024-02-20,978737.7144050332
2024-02-21,975066.3036574285
2024-02-22,977531.0144957391
2024-02-23,978291.6839835525
2024-02-24,978291.6839835525
2024-02-25,978291.6839835525
2024-02-26,977344.237915942
2024-02-27,977475.959644866
2024-02-28,976469.9275339831
2024-02-29,976809.2251596766
2024-03-01,973455.3503651804
2024-03-02,973455.3503651804
2024-03-03,973455.3503651804
2024-03-04,972441.0836626419
2024-03-05,970488.2350913316
2024-03-06,969795.6119202969
2024-03-07,972731.1929152894
2024-03-08,972731.1929152894
2024-03-09,972731.1929152894
2024-03-10,972731.1929152894
2024-03-11,974161.9284194154
2024-03-12,974854.753813216
2024-03-13,979433.965383875
2024-03-14,980590.1425389219
2024-03-15,978980.0184826276
2024-03-16,978980.0184826276
2024-03-17,978980.0184826276
2024-03-18,978060.3813174734
2024-03-19,977607.5091213562
2024-03-20,977484.3661259812
2024-03-21,977977.4122979664
2024-03-22,977539.244135537
2024-03-23,977539.244135537
2024-03-24,977539.244135537
2024-03-25,977539.244135537
2024-03-26,977457.8780728001
2024-03-27,976938.5324719027
2024-03-28,976762.3565347125
2024-03-29,976762.3565347125
2024-03-30,976762.3565347125
2024-03-31,976762.3565347125
2024-04-01,977594.0616987981
2024-04-02,979442.1502857545
2024-04-03,980379.8699741015
2024-04-04,981965.0732473378
2024-04-05,984331.8430391995
2024-04-06,984331.8430391995
2024-04-07,984331.8430391995
2024-04-08,982541.2016087708
2024-04-09,983425.6212662339
2024-04-10,987047.2457510137
2024-04-11,987047.2457510137
2024-04-12,987787.2140217682
2024-04-13,987787.2140217682
2024-04-14,987787.2140217682
2024-04-15,988164.613516318
2024-04-16,986877.9338819872
2024-04-17,986877.9338819872
2024-04-18,986836.2276028909
2024-04-19,985602.7010285828
2024-04-20,985602.7010285828
2024-04-21,985602.7010285828
2024-04-22,987738.5681349128
2024-04-23,987121.1633037319
2024-04-24,987561.0097199504
2024-04-25,989536.976498911
2024-04-26,990458.7900277938
2024-04-27,990458.7900277938
2024-04-28,990458.7900277938
2024-04-29,991073.1944980578
2024-04-30,991432.7398780911
2024-05-01,991432.7398780911
2024-05-02,995106.8359424046
2024-05-03,995895.503636389
2024-05-04,995895.503636389
2024-05-05,995895.503636389
2024-05-06,995909.5194039285
2024-05-07,996867.7325111955
2024-05-08,1000837.282189747
2024-05-09,994283.222272373
2024-05-10,994903.1640730798
2024-05-11,994903.1640730798
2024-05-12,994903.1640730798
2024-05-13,999932.1376405943
2024-05-14,1002610.3733574362
2024-05-15,1002468.3399437767
2024-05-16,1004022.0844170287
2024-05-17,1003824.9255355954
2024-05-18,1003824.9255355954
2024-05-19,1003824.9255355954
2024-05-20,1003824.9255355954
2024-05-21,1002548.239102726
2024-05-22,1003546.9232869662
2024-05-23,1005726.2297906536
2024-05-24,1005601.7821994943
2024-05-25,1005601.7821994943
2024-05-26,1005601.7821994943
2024-05-27,1004961.6952214264
2024-05-28,1005091.810285331
2024-05-29,1005066.096857594
2024-05-30,1004472.1653354878
2024-05-31,1004351.7454533937
2024-06-01,1004351.7454533937
2024-06-02,1004351.7454533937
2024-06-03,999479.1359449547
2024-06-04,1018105.6404588929
2024-06-05,1020403.6215920309
2024-06-06,1022508.167249482
2024-06-07,1021760.5788058206
2024-06-08,1021760.5788058206
2024-06-09,1021760.5788058206
2024-06-10,1022298.1436202672
2024-06-11,1021434.4068083517
2024-06-12,1021512.1513162883
2024-06-13,1021422.8804298113
2024-06-14,1021488.1984665499
2024-06-15,1021488.1984665499
2024-06-16,1021488.1984665499
2024-06-17,1021488.1984665499
2024-06-18,1022068.6106469978
2024-06-19,1022903.6875300092
2024-06-20,1023262.8514439429
2024-06-21,1022262.5182829893
2024-06-22,1022262.5182829893
2024-06-23,1022262.5182829893
2024-06-24,1021998.61900693
2024-06-25,1021497.5992667978
2024-06-26,1022408.1217397328
2024-06-27,1022519.5613814394
2024-06-28,1025376.463243449
2024-06-29,1025376.463243449
2024-06-30,1025376.463243449
2024-07-01,1024275.305338676
2024-07-02,1023722.7209023221
2024-07-03,1023845.3914946797
2024-07-04,1024221.5220978362
2024-07-05,1029450.5191057975
2024-07-06,1029450.5191057975
2024-07-07,1029450.5191057975
2024-07-08,1030752.8979573738
2024-07-09,1031350.7451069219
2024-07-10,1031866.9746447561
2024-07-11,1032112.7521727328
2024-07-12,1032525.2675247064
2024-07-13,1032525.2675247064
2024-07-14,1032525.2675247064
2024-07-15,1035376.7183793798
2024-07-16,1034249.722566013
2024-07-17,1034249.722566013
2024-07-18,1034134.307179257
2024-07-19,1033440.0439303449
2024-07-20,1033440.0439303449
2024-07-21,1033440.0439303449
2024-07-22,1033265.5037105539
2024-07-23,1033923.2608385591
2024-07-24,1033663.5930223562
2024-07-25,1034615.5401140166
2024-07-26,1033403.8013564243
2024-07-27,1033403.8013564243
2024-07-28,1033403.8013564243
2024-07-29,1035139.2297812534
2024-07-30,1035886.6393468181
2024-07-31,1034356.6106851236
2024-08-01,1034866.3599834723
2024-08-02,1037071.7350251358
2024-08-03,1037071.7350251358
2024-08-04,1037071.7350251358
2024-08-05,1033418.7221314827
2024-08-06,1031864.4457377292
2024-08-07,1032898.1926320824
2024-08-08,1036857.5535740961
2024-08-09,1037496.7269616808
2024-08-10,1037496.7269616808
2024-08-11,1037496.7269616808
2024-08-12,1035700.1679971975
2024-08-13,1035182.5313423513
2024-08-14,1034488.7034769855
2024-08-15,1034488.7034769855
2024-08-16,1034450.2701060184
2024-08-17,1034450.2701060184
2024-08-18,1034450.2701060184
2024-08-19,1034591.1093646351
2024-08-20,1036045.3816623783
2024-08-21,1033556.6574049497
2024-08-22,1031388.4214266781
2024-08-23,1030431.4354819792
2024-08-24,1030431.4354819792
2024-08-25,1030431.4354819792
2024-08-26,1031227.9946556973
2024-08-27,1029516.6799656122
2024-08-28,1027734.9819585835
2024-08-29,1029581.9460853953
2024-08-30,1026447.8530141112
2024-08-31,1026447.8530141112
2024-09-01,1026447.8530141112
2024-09-02,1028374.7771520931
2024-09-03,1029764.3744812051
2024-09-04,1027447.3271527939
2024-09-05,1028451.8428742837
2024-09-06,1021543.1895235272
2024-09-07,1021543.1895235272
2024-09-08,1021543.1895235272
2024-09-09,1020918.1833304575
2024-09-10,1017987.7586508536
2024-09-11,1011660.858971095
2024-09-12,1013290.0415420544
2024-09-13,1014987.3675895162
2024-09-14,1014987.3675895162
2024-09-15,1014987.3675895162
2024-09-16,1015523.5940663689
2024-09-17,1014472.5993917212
2024-09-18,1019228.503713151
2024-09-19,1018874.4592846595
2024-09-20,1015390.581093452
2024-09-21,1015390.581093452
2024-09-22,1015390.581093452
2024-09-23,1019086.9004648745
2024-09-24,1018917.0356098772
2024-09-25,1018803.1577274926
2024-09-26,1019587.4150312218
2024-09-27,1022040.7423382304
2024-09-28,1022040.7423382304
2024-09-29,1022040.7423382304
2024-09-30,1019439.7085741559
2024-10-01,1021962.9947140708
2024-10-02,1021962.9947140708
2024-10-03,1024719.1753560761
2024-10-04,1027152.5519360743
2024-10-05,1027152.5519360743
2024-10-06,1027152.5519360743
2024-10-07,1022816.3106750459
2024-10-08,1027394.7093984562
2024-10-09,1023034.457564286
2024-10-10,1023553.6899044472
2024-10-11,1024631.3034391705
2024-10-12,1024631.3034391705
2024-10-13,1024631.3034391705
2024-10-14,1027447.0780349157
2024-10-15,1023631.7897250126
2024-10-16,1022556.1922018894
2024-10-17,1026608.8360938635
2024-10-18,1027228.2201907147
2024-10-19,1027228.2201907147
2024-10-20,1027228.2201907147
2024-10-21,1028108.2106774058
2024-10-22,1024747.3263087308
2024-10-23,1023088.2150982654
2024-10-24,1021954.2153652711
2024-10-25,1019330.4031612377
2024-10-26,1019330.4031612377
2024-10-27,1019330.4031612377
2024-10-28,1019291.8062146396
2024-10-29,1022502.1967598576
2024-10-30,1026193.2675911788
2024-10-31,1036002.1845848508
2024-11-01,1036333.1653837541
2024-11-02,1036333.1653837541
2024-11-03,1036333.1653837541
2024-11-04,1035647.7372753428
2024-11-05,1032857.7580946654
2024-11-06,1033630.4161966254
2024-11-07,1033852.7681611627
2024-11-08,1033360.0935887961
2024-11-09,1033360.0935887961
2024-11-10,1033360.0935887961
2024-11-11,1021343.7638020482
2024-11-12,1020373.9605450819
2024-11-13,1022801.8874857324
2024-11-14,1022273.6973937866
2024-11-15,1022273.6973937866
2024-11-16,1022273.6973937866
2024-11-17,1022273.6973937866
2024-11-18,1022972.7177492635
2024-11-19,1020849.5161975399
2024-11-20,1020849.5161975399
2024-11-21,1016453.3339919607
2024-11-22,1018193.8512282064
2024-11-23,1018193.8512282064
2024-11-24,1018193.8512282064
2024-11-25,1014950.266299503
2024-11-26,1017138.3611166214
2024-11-27,1015263.1645074685
2024-11-28,1015544.2629660553
2024-11-29,1017322.236806162
2024-11-30,1017322.236806162
2024-12-01,1017322.236806162
2024-12-02,1017362.0815636546
2024-12-03,1014555.480135059
2024-12-04,1011672.5429165652
2024-12-05,1008576.0828904598
2024-12-06,1007069.079305005
2024-12-07,1007069.079305005
2024-12-08,1007069.079305005
2024-12-09,1001046.8294676144
2024-12-10,1001704.2586556004
2024-12-11,1003540.8358813339
2024-12-12,1002434.4650781062
2024-12-13,1003308.3345715967
2024-12-14,1003308.3345715967
2024-12-15,1003308.3345715967
2024-12-16,1003833.27043035
2024-12-17,1004487.3095200706
2024-12-18,1006328.5301361826
2024-12-19,1005360.3468812599
2024-12-20,1007587.287573583
2024-12-21,1007587.287573583
2024-12-22,1007587.287573583
2024-12-23,1007897.3647502072
2024-12-24,1008641.0842541753
2024-12-25,1008641.0842541753
2024-12-26,1007602.8297984618
2024-12-27,1008274.0844989262
2024-12-28,1008274.0844989262
2024-12-29,1008274.0844989262
2024-12-30,1010593.422037972
2024-12-31,1012198.3203084478
2025-01-01,1012951.1661480046
2025-01-02,1013730.8233000841
2025-01-03,1016963.5635930904
2025-01-04,1016963.5635930904
2025-01-05,1016963.5635930904
2025-01-06,1013359.9123204633
2025-01-07,1014144.2282814978
2025-01-08,1018646.2626122617
2025-01-09,1019540.1890905937
2025-01-10,1015528.389803617
2025-01-11,1015528.389803617
2025-01-12,1015528.389803617
2025-01-13,1013178.6336463583
2025-01-14,1013796.8473030581
2025-01-15,1014114.4217760615
2025-01-16,1013348.5438250692
2025-01-17,1020515.9762534677
2025-01-18,1020515.9762534677
2025-01-19,1020515.9762534677
2025-01-20,1021990.4184691496
2025-01-21,1022660.7447927145
2025-01-22,1021324.210238651
2025-01-23,1021022.2463821102
2025-01-24,1019223.7943297232
2025-01-25,1019223.7943297232
2025-01-26,1019223.7943297232
2025-01-27,1022733.8481626504
2025-01-28,1020763.75533096
2025-01-29,1021048.3599102448
2025-01-30,1019902.3111114576
2025-01-31,1025613.7929545522
2025-02-01,1024476.5694216286
2025-02-02,1024476.5694216286
2025-02-03,1016500.5062054105
2025-02-04,1022573.2926278273
2025-02-05,1018204.7058822524
2025-02-06,1018122.971920244
2025-02-07,1017193.7046091328
2025-02-08,1017193.7046091328
2025-02-09,1017193.7046091328
2025-02-10,1016718.2763943304
2025-02-11,1013296.6154492107
2025-02-12,1013858.5270619766
2025-02-13,1013601.7613000991
2025-02-14,1011547.4940921015
2025-02-15,1011547.4940921015
2025-02-16,1011547.4940921015
2025-02-17,1014529.4696664871
2025-02-18,1013831.415715205
2025-02-19,1016025.3755799172
2025-02-20,1018695.6506684921
2025-02-21,1020934.4572375267
2025-02-22,1020934.4572375267
2025-02-23,1020934.4572375267
2025-02-24,1021855.06343805
2025-02-25,1017022.4340277914
2025-02-26,1017022.4340277914
2025-02-27,1014501.6446891164
2025-02-28,1013763.3078690976
2025-03-01,1013763.3078690976
2025-03-02,1013763.3078690976
2025-03-03,1016165.2329219261
2025-03-04,1017318.6287835082
2025-03-05,1019006.9918709742
2025-03-06,1025104.8316464983
2025-03-07,1024200.6450333417
2025-03-08,1024200.6450333417
2025-03-09,1024200.6450333417
2025-03-10,1022840.7121348226
2025-03-11,1021530.1765415778
2025-03-12,1019251.7950678205
2025-03-13,1019473.611066888
2025-03-14,1019473.611066888
2025-03-15,1019473.611066888
2025-03-16,1019473.611066888
2025-03-17,1017127.9171224366
2025-03-18,1017071.535952562
2025-03-19,1023834.6823937747
2025-03-20,1019637.2450469198
2025-03-21,1019912.4580443793
2025-03-22,1019912.4580443793
2025-03-23,1019912.4580443793
2025-03-24,1021896.2521943838
2025-03-25,1022459.1722153896
2025-03-26,1021569.0259350594
2025-03-27,1024253.0913382403
2025-03-28,1022592.4063915784
2025-03-29,1022592.4063915784
2025-03-30,1022592.4063915784
2025-03-31,1022592.4063915784
2025-04-01,1024331.8066229605
2025-04-02,1020870.7525939713
2025-04-03,1022160.6002560237
2025-04-04,1019806.4376844253
2025-04-05,1019806.4376844253
2025-04-06,1019806.4376844253
2025-04-07,1023190.8607124358
2025-04-08,1025210.3040098159
2025-04-09,1020484.8378027648
2025-04-10,1020484.8378027648
2025-04-11,1019229.5077604993
2025-04-12,1019229.5077604993
2025-04-13,1019229.5077604993
2025-04-14,1019229.5077604993
2025-04-15,1019606.0975891739
2025-04-16,1018059.2648080627
2025-04-17,1013189.9658808555
2025-04-18,1013189.9658808555
2025-04-19,1013189.9658808555
2025-04-20,1013189.9658808555
2025-04-21,1014192.0606441721
2025-04-22,1016492.9625418996
2025-04-23,1016687.3789246554
2025-04-24,1020225.1102354213
2025-04-25,1020216.1336635025
2025-04-26,1020216.1336635025
2025-04-27,1020216.1336635025
2025-04-28,1019303.7605720146
2025-04-29,1017553.1213266128
2025-04-30,1012665.1911557685
2025-05-01,1012665.1911557685
2025-05-02,1012975.7626600086
2025-05-03,1012975.7626600086
2025-05-04,1012975.7626600086
2025-05-05,1013210.7309365968
2025-05-06,1010165.0527119377
2025-05-07,1006060.3079625639
2025-05-08,1006106.4211412485
2025-05-09,1014883.1745104637
2025-05-10,1014883.1745104637
2025-05-11,1014883.1745104637
2025-05-12,1015886.9560901532
2025-05-13,1018214.1903249066
2025-05-14,1015360.1245472553
2025-05-15,1014769.1785180919
2025-05-16,1020214.0867120202
2025-05-17,1020214.0867120202
2025-05-18,1020214.0867120202
2025-05-19,1019422.0402160402
2025-05-20,1018352.3511541154
2025-05-21,1017713.0894644969
2025-05-22,1016538.3057836366
2025-05-23,1017711.6775684899
2025-05-24,1017711.6775684899
2025-05-25,1017711.6775684899
2025-05-26,1017275.8388310537
2025-05-27,1017338.1861503505
2025-05-28,1014346.449085593
2025-05-29,1012754.4914831603
2025-05-30,1011800.4485117861
2025-05-31,1011800.4485117861
2025-06-01,1011800.4485117861
2025-06-02,1012602.4360018097
2025-06-03,1012619.8757605182
2025-06-04,1010753.0621689046
2025-06-05,1008893.1660499136
2025-06-06,1009455.4982764388
2025-06-07,1009455.4982764388
2025-06-08,1009455.4982764388
2025-06-09,1011453.8949148747
2025-06-10,1013042.6516588049
2025-06-11,1011177.3899420127
2025-06-12,1013087.7397490965
2025-06-13,1012461.0751044769
2025-06-14,1012461.0751044769
2025-06-15,1012461.0751044769
2025-06-16,1012802.8394060939
2025-06-17,1014760.2947655043
2025-06-18,1015086.1307666354
2025-06-19,1013051.7956512718
2025-06-20,1009930.288581183
2025-06-21,1009930.288581183
2025-06-22,1009930.288581183
2025-06-23,1009780.2160732687
2025-06-24,1010551.3197297323
2025-06-25,1009000.0295582087
2025-06-26,1005765.958008419
2025-06-27,1007886.4714660262
2025-06-28,1007886.4714660262
2025-06-29,1007886.4714660262
2025-06-30,1009281.6847190985
2025-07-01,1008999.3857641233
2025-07-02,1011391.378928817
2025-07-03,1011830.3464346697
2025-07-04,1011827.0917165151
2025-07-05,1011827.0917165151
2025-07-06,1011827.0917165151
2025-07-07,1010967.0174697522
2025-07-08,1011568.5600592339
2025-07-09,1011974.4023427708
2025-07-10,1015545.0528653738
2025-07-11,1017481.0428262759
2025-07-12,1017481.0428262759
2025-07-13,1017481.0428262759
2025-07-14,1017894.0384327322
2025-07-15,1018228.0800725594
2025-07-16,1018945.8925251998
2025-07-17,1018570.4325958656
2025-07-18,1019671.5547820698
2025-07-19,1019671.5547820698
2025-07-20,1019671.5547820698
2025-07-21,1020791.6329693367
2025-07-22,1019086.0787097475
2025-07-23,1016889.3512535294
2025-07-24,1016842.8798816111
2025-07-25,1015826.7576685395
2025-07-26,1015826.7576685395
2025-07-27,1015826.7576685395
2025-07-28,1015841.3591171067
2025-07-29,1015293.1861700543
2025-07-30,1020243.9830362546
2025-07-31,1021407.0075999561
2025-08-01,1022226.3156356906
2025-08-02,1022226.3156356906
2025-08-03,1022226.3156356906
2025-08-04,1022041.815939142
2025-08-05,1022101.0898435785
2025-08-06,1020679.1640016073
2025-08-07,1021299.1153674468
2025-08-08,1024369.7429815036
2025-08-09,1024369.7429815036
2025-08-10,1024369.7429815036
2025-08-11,1025155.5951594568
2025-08-12,1025644.8149146419
2025-08-13,1024399.0090744655
2025-08-14,1023277.408748955
2025-08-15,1023277.408748955
2025-08-16,1023277.408748955
2025-08-17,1023277.408748955
2025-08-18,1020405.2652872053
2025-08-19,1020929.1792141837
2025-08-20,1021427.1715071606
2025-08-21,1021070.1718898835
2025-08-22,1020985.9285223463
2025-08-23,1020985.9285223463
2025-08-24,1020985.9285223463
2025-08-25,1022986.7525849029
2025-08-26,1025321.5617324542
2025-08-27,1025321.5617324542
2025-08-28,1023832.8716060037
2025-08-29,1024135.7052162953
2025-08-30,1024135.7052162953
2025-08-31,1024135.7052162953
2025-09-01,1021086.2463815677
2025-09-02,1022533.0553904831
2025-09-03,1023367.665639554
2025-09-04,1024314.4482965413
2025-09-05,1020918.8034043371
2025-09-06,1020918.8034043371
2025-09-07,1020918.8034043371
2025-09-08,1023453.1590980443
2025-09-09,1023765.1580487879
2025-09-10,1025066.8783750621
2025-09-11,1024193.8103352559
2025-09-12,1025169.2086644715
2025-09-13,1025169.2086644715
2025-09-14,1025169.2086644715
2025-09-15,1026918.4887002518
2025-09-16,1025170.2295920734
2025-09-17,1024021.1875311105
2025-09-18,1025066.7976555683
2025-09-19,1023636.94069453
2025-09-20,1023636.94069453
2025-09-21,1023636.94069453
2025-09-22,1022967.6597126791
2025-09-23,1021494.0986296446
2025-09-24,1020262.0758996968
2025-09-25,1019636.6639671742
2025-09-26,1017518.7948085116
