Date,pnl_net
2023-08-10,-824.7106678590702
2023-08-11,-1450.0727572124374
2023-08-12,0.0
2023-08-13,0.0
2023-08-14,-1443.438767393528
2023-08-15,0.0
2023-08-16,-571.1866004618563
2023-08-17,1457.149026942875
2023-08-18,-570.306342640241
2023-08-19,0.0
2023-08-20,0.0
2023-08-21,-324.4830679721655
2023-08-22,-808.4753037026286
2023-08-23,-2253.634395020092
2023-08-24,3846.9692651926343
2023-08-25,2901.222411780234
2023-08-26,0.0
2023-08-27,0.0
2023-08-28,-1612.1890291993907
2023-08-29,616.8654420733035
2023-08-30,-7.346928092621319
2023-08-31,-829.3929794508492
2023-09-01,721.6404849989156
2023-09-02,0.0
2023-09-03,0.0
2023-09-04,-333.9855888194787
2023-09-05,-1296.8772322320922
2023-09-06,1230.3570224443563
2023-09-07,-4306.36217219259
2023-09-08,-1815.0233483917596
2023-09-09,0.0
2023-09-10,0.0
2023-09-11,1516.484930183646
2023-09-12,-2210.70104608389
2023-09-13,2547.002338826948
2023-09-14,-1188.7989036717556
2023-09-15,-176.34317314224074
2023-09-16,0.0
2023-09-17,-28.1342
2023-09-18,489.75345619360377
2023-09-19,0.0
2023-09-20,-793.6364465286698
2023-09-21,-2588.246301387593
2023-09-22,-1873.337509618295
2023-09-23,0.0
2023-09-24,0.0
2023-09-25,1384.6040241450642
2023-09-26,-319.1444067562044
2023-09-27,-2531.898891920473
2023-09-28,-3124.824957057153
2023-09-29,375.4505721567332
2023-09-30,0.0
2023-10-01,0.0
2023-10-02,0.0
2023-10-03,-4113.320473923757
2023-10-04,2687.9657627230913
2023-10-05,-2153.817134105429
2023-10-06,371.87358577212683
2023-10-07,0.0
2023-10-08,0.0
2023-10-09,-1345.4397115947195
2023-10-10,-637.3715604261386
2023-10-11,733.8132348449577
2023-10-12,2083.955803354028
2023-10-13,-1760.2840758332127
2023-10-14,0.0
2023-10-15,0.0
2023-10-16,-410.721523113092
2023-10-17,1273.857776928167
2023-10-18,-1138.222189928521
2023-10-19,48.17201686344811
2023-10-20,1718.3484557799761
2023-10-21,0.0
2023-10-22,-28.1342
2023-10-23,42.50370209123267
2023-10-24,0.0
2023-10-25,1631.2364685558143
2023-10-26,-2091.4952217506866
2023-10-27,-465.38934607964325
2023-10-28,0.0
2023-10-29,0.0
2023-10-30,174.59864635775378
2023-10-31,2502.541319610852
2023-11-01,-2691.5670917894927
2023-11-02,-513.5343067507448
2023-11-03,776.9081431357246
2023-11-04,0.0
2023-11-05,0.0
2023-11-06,1349.154620966038
2023-11-07,445.3559610449012
2023-11-08,2560.3477976896
2023-11-09,-60.876730878749456
2023-11-10,43.02825253984288
2023-11-11,0.0
2023-11-12,0.0
2023-11-13,15.703008902145932
2023-11-14,0.0
2023-11-15,-107.42560750037546
2023-11-16,368.46102779660856
2023-11-17,4.297787752798321
2023-11-18,0.0
2023-11-19,0.0
2023-11-20,-380.7632398713159
2023-11-21,-621.0087306493173
2023-11-22,14.478761134506527
2023-11-23,-410.8901766909872
2023-11-24,434.3835984263828
2023-11-25,0.0
2023-11-26,0.0
2023-11-27,0.0
2023-11-28,-912.5620023160709
2023-11-29,-286.96439870658327
2023-11-30,-1941.2546971683214
2023-12-01,1630.3019861876235
2023-12-02,0.0
2023-12-03,0.0
2023-12-04,-136.6207847585747
2023-12-05,1879.379775716976
2023-12-06,119.77631946795009
2023-12-07,1347.2980816537274
2023-12-08,-2909.061349634705
2023-12-09,0.0
2023-12-10,0.0
2023-12-11,350.692515789075
2023-12-12,1593.5133979246455
2023-12-13,-409.51863650702387
2023-12-14,-226.23583718294364
2023-12-15,-1807.3330470212884
2023-12-16,0.0
2023-12-17,0.0
2023-12-18,-1104.8905349815914
2023-12-19,1985.071369769323
2023-12-20,1729.4803970672
2023-12-21,852.0264033852319
2023-12-22,-437.00768062628117
2023-12-23,0.0
2023-12-24,0.0
2023-12-25,0.0
2023-12-26,-100.91455942232928
2023-12-27,-458.64494275323693
2023-12-28,3698.7116516028696
2023-12-29,-1503.4165279686267
2023-12-30,0.0
2023-12-31,0.0
2024-01-01,550.2576664131919
2024-01-02,2974.0021376001323
2024-01-03,2251.63696670408
2024-01-04,716.6012035841293
2024-01-05,-1134.8111524818028
2024-01-06,0.0
2024-01-07,0.0
2024-01-08,-36.05667931672903
2024-01-09,-1260.1454993841335
2024-01-10,99.21740568631
2024-01-11,291.67195405980004
2024-01-12,-630.2534992011958
2024-01-13,0.0
2024-01-14,0.0
2024-01-15,1627.324747186242
2024-01-16,85.43794460801558
2024-01-17,-5017.444426117031
2024-01-18,-4630.263627247111
2024-01-19,-2844.4486360302953
2024-01-20,0.0
2024-01-21,-56.2684
2024-01-22,-28.1342
2024-01-23,-4645.415307905731
2024-01-24,-3101.7837662130523
2024-01-25,-1296.8841411207666
2024-01-26,0.0
2024-01-27,0.0
2024-01-28,0.0
2024-01-29,-594.9370597822585
2024-01-30,888.2694710525407
2024-01-31,4337.183772938841
2024-02-01,1079.4890353606565
2024-02-02,-1034.790038818566
2024-02-03,0.0
2024-02-04,0.0
2024-02-05,3338.3380080098113
2024-02-06,-3015.8626483017692
2024-02-07,934.8252161393847
2024-02-08,-5580.819725165099
2024-02-09,-823.8535066563813
2024-02-10,0.0
2024-02-11,-28.1342
2024-02-12,1911.3024174906548
2024-02-13,-604.9957031099822
2024-02-14,-4210.514427785616
2024-02-15,458.9572623044022
2024-02-16,1881.0102739901731
2024-02-17,0.0
2024-02-18,0.0
2024-02-19,-4285.913337986501
2024-02-20,2231.233623596846
2024-02-21,-3671.4107476046884
2024-02-22,2436.576638310734
2024-02-23,760.6694878133436
2024-02-24,0.0
2024-02-25,0.0
2024-02-26,-1059.9828676104935
2024-02-27,103.58752892391473
2024-02-28,-1034.166310882775
2024-02-29,339.2976256934998
2024-03-01,-3410.143194496243
2024-03-02,0.0
2024-03-03,0.0
2024-03-04,-1042.4009025385399
2024-03-05,-1952.8485713101968
