Date,pnl_gross
2022-06-14,2454.4710747413437
2022-06-15,1695.448682412089
2022-06-16,183.7027253366851
2022-06-17,-7093.458819558947
2022-06-18,0.0
2022-06-19,0.0
2022-06-20,7687.798391697555
2022-06-21,2273.7956035079246
2022-06-22,6067.720249615674
2022-06-23,7874.485440561849
2022-06-24,-4495.131154927
2022-06-25,0.0
2022-06-26,0.0
2022-06-27,3262.825033416191
2022-06-28,-2761.0611381107515
2022-06-29,-5531.489516757192
2022-06-30,-2241.333745940422
2022-07-01,12875.581101505697
2022-07-02,0.0
2022-07-03,0.0
2022-07-04,-5295.380399689176
2022-07-05,-866.5830783627572
2022-07-06,626.8843600438867
2022-07-07,-721.0259977178168
2022-07-08,-2053.487753204415
2022-07-09,0.0
2022-07-10,0.0
2022-07-11,-8258.599963338222
2022-07-12,-1303.3585013068373
2022-07-13,-218.0347653619762
2022-07-14,-491.19585227004313
2022-07-15,-1865.543872562454
2022-07-16,0.0
2022-07-17,0.0
2022-07-18,3389.1905914929052
2022-07-19,-1429.524586987232
2022-07-20,6467.973636705481
2022-07-21,-1944.3213370724388
2022-07-22,-3289.716941393184
2022-07-23,0.0
2022-07-24,0.0
2022-07-25,-3757.914663662264
2022-07-26,-5745.972605355483
2022-07-27,723.831453312953
2022-07-28,5844.874529988806
2022-07-29,4430.549263674113
2022-07-30,0.0
2022-07-31,0.0
2022-08-01,-759.8963059017552
2022-08-02,-1324.9338168909167
2022-08-03,3429.108655800495
2022-08-04,3242.417757195068
2022-08-05,-2133.567934021732
2022-08-06,0.0
2022-08-07,0.0
2022-08-08,-182.44403888557855
2022-08-09,0.0
2022-08-10,-2375.0824553304255
2022-08-11,3005.749342876141
2022-08-12,-2569.279661945867
2022-08-13,0.0
2022-08-14,0.0
2022-08-15,0.0
2022-08-16,-1837.3986365482417
2022-08-17,-803.0599464346853
2022-08-18,-4147.686112077457
2022-08-19,2665.2641940170406
2022-08-20,0.0
2022-08-21,0.0
2022-08-22,3370.603020614165
2022-08-23,-7689.604477165001
2022-08-24,-3350.6520637172407
2022-08-25,-2845.9505391177345
2022-08-26,669.5546783253903
2022-08-27,0.0
2022-08-28,0.0
2022-08-29,-7567.741204067786
2022-08-30,-18.091712105592336
2022-08-31,0.0
2022-09-01,-7017.752869936994
2022-09-02,-2927.6791100017526
2022-09-03,0.0
2022-09-04,0.0
2022-09-05,-1682.5832787254487
2022-09-06,-916.6000449662736
2022-09-07,3159.2923133143677
2022-09-08,-2960.0745412222195
2022-09-09,6133.888554884217
2022-09-10,0.0
2022-09-11,0.0
2022-09-12,3043.2734061118167
2022-09-13,-2682.2959225871277
2022-09-14,-13968.044303927956
2022-09-15,-4580.554020973484
2022-09-16,-6963.897977609955
2022-09-17,0.0
2022-09-18,0.0
2022-09-19,2137.455821606515
2022-09-20,-4563.2101433614735
2022-09-21,-463.31856953071554
2022-09-22,-1161.1253765394158
2022-09-23,3513.020626060999
2022-09-24,0.0
2022-09-25,0.0
2022-09-26,6048.839032155554
2022-09-27,4345.477706568355
2022-09-28,980.8131404210174
2022-09-29,-1144.9818507364039
2022-09-30,-2615.9461470023666
2022-10-01,0.0
2022-10-02,0.0
2022-10-03,2032.8511532270468
2022-10-04,3274.647725297645
2022-10-05,0.0
2022-10-06,1806.8444414292476
2022-10-07,-1360.2925988417016
2022-10-08,0.0
2022-10-09,0.0
2022-10-10,6502.884993182162
2022-10-11,-4884.26839159195
2022-10-12,2014.7887019609389
2022-10-13,4983.408424127102
2022-10-14,470.6256612509397
2022-10-15,0.0
2022-10-16,0.0
2022-10-17,716.5021226753553
2022-10-18,-2524.4053300857504
2022-10-19,-1036.9854459629946
