Date,equity_net
2018-11-29,109880.3723154831
2018-11-30,110415.02177702455
2018-12-01,110386.88757702455
2018-12-02,110386.88757702455
2018-12-03,110241.99429384575
2018-12-04,109748.93932775817
2018-12-05,109821.63246968723
2018-12-06,109613.61006609637
2018-12-07,109117.82461361848
2018-12-08,109117.82461361848
2018-12-09,109117.82461361848
2018-12-10,109320.37429906888
2018-12-11,111510.00388172026
2018-12-12,111030.2821685538
2018-12-13,111449.08095145255
2018-12-14,111126.33286395759
2018-12-15,111126.33286395759
2018-12-16,111098.19866395759
2018-12-17,111491.37019645501
2018-12-18,110971.43523206188
2018-12-19,111701.55390350179
2018-12-20,112348.24902807189
2018-12-21,112463.10116608745
2018-12-22,112434.96696608745
2018-12-23,112434.96696608745
2018-12-24,112490.31663712456
2018-12-25,112490.31663712456
2018-12-26,112176.7354599552
2018-12-27,113727.927288529
2018-12-28,113442.60353865082
2018-12-29,113442.60353865082
2018-12-30,113442.60353865082
2018-12-31,113541.24388578445
2019-01-01,113409.78599036418
2019-01-02,112996.84520940886
2019-01-03,112801.54401252411
2019-01-04,113133.58811801608
2019-01-05,113133.58811801608
2019-01-06,113133.58811801608
2019-01-07,112712.20075158929
2019-01-08,111221.90901770454
2019-01-09,111508.61040201777
2019-01-10,111908.47566872179
2019-01-11,112127.89389745661
2019-01-12,112127.89389745661
2019-01-13,112127.89389745661
2019-01-14,111988.15102990987
2019-01-15,112193.96172887503
2019-01-16,110173.10965961512
2019-01-17,110249.55398865089
2019-01-18,111043.09324711167
2019-01-19,111043.09324711167
2019-01-20,110986.82484711167
2019-01-21,110107.66673784221
2019-01-22,109647.02458659827
2019-01-23,108543.50308201407
2019-01-24,108385.24456502729
2019-01-25,108798.81397680487
2019-01-26,108770.67977680487
2019-01-27,108742.54557680487
2019-01-28,108942.34860910545
2019-01-29,110290.89565212395
2019-01-30,110445.73156681113
2019-01-31,110925.0663635279
2019-02-01,110598.97135677928
2019-02-02,110598.97135677928
2019-02-03,110598.97135677928
2019-02-04,107339.35075106625
2019-02-05,107126.75585774517
2019-02-06,106665.50233395645
2019-02-07,107649.82465779367
2019-02-08,107759.08408911091
2019-02-09,107730.94988911091
2019-02-10,107730.94988911091
2019-02-11,108773.07971055046
2019-02-12,107960.39127832477
2019-02-13,107960.39127832477
2019-02-14,107965.04424772412
2019-02-15,106036.56309802117
2019-02-16,106036.56309802117
2019-02-17,106036.56309802117
2019-02-18,105826.42920769771
2019-02-19,108307.92834415173
2019-02-20,107460.61465455985
2019-02-21,106955.61030386877
2019-02-22,108524.72868997668
2019-02-23,108524.72868997668
2019-02-24,108524.72868997668
2019-02-25,107328.75763785416
2019-02-26,108152.35175945603
2019-02-27,109126.91591344145
2019-02-28,110432.30721129137
2019-03-01,110979.05354295287
2019-03-02,110979.05354295287
2019-03-03,110979.05354295287
2019-03-04,110979.05354295287
2019-03-05,112156.6422301511
2019-03-06,111418.1046970675
2019-03-07,112493.20255490777
2019-03-08,112619.79565873923
2019-03-09,112619.79565873923
2019-03-10,112591.66145873923
2019-03-11,111190.78817249121
2019-03-12,109030.87379852477
2019-03-13,108201.562645242
2019-03-14,108864.60592560083
2019-03-15,108885.11699977334
2019-03-16,108856.98279977334
2019-03-17,108856.98279977334
2019-03-18,106707.48531724031
2019-03-19,108028.56548083204
2019-03-20,109028.55148602492
2019-03-21,109028.55148602492
2019-03-22,110079.3262580107
2019-03-23,110079.3262580107
2019-03-24,110079.3262580107
2019-03-25,109902.82611646134
2019-03-26,108524.69101806503
2019-03-27,110738.2803510283
2019-03-28,113022.63547848913
2019-03-29,113022.63547848913
2019-03-30,113022.63547848913
2019-03-31,113022.63547848913
2019-04-01,111840.4150105816
2019-04-02,113101.83404109137
2019-04-03,113381.65992977079
2019-04-04,114660.77874289936
2019-04-05,114215.30850511906
2019-04-06,114215.30850511906
2019-04-07,114215.30850511906
2019-04-08,114125.25932550702
2019-04-09,114528.6392068329
2019-04-10,115493.01039471556
2019-04-11,116317.10145962244
2019-04-12,118332.25503343495
2019-04-13,118332.25503343495
2019-04-14,118332.25503343495
2019-04-15,118103.85719331935
2019-04-16,116390.58985261456
2019-04-17,116362.45565261456
2019-04-18,112818.27047793278
2019-04-19,112818.27047793278
2019-04-20,112790.13627793278
2019-04-21,112790.13627793278
2019-04-22,114355.42728873824
2019-04-23,114376.21265389107
2019-04-24,114133.19695930014
2019-04-25,112320.14458300227
2019-04-26,110636.16773900404
2019-04-27,110551.76513900404
2019-04-28,110551.76513900404
2019-04-29,110551.76513900404
2019-04-30,108542.37413191934
2019-05-01,108514.23993191934
2019-05-02,110980.14348565822
2019-05-03,115165.64944297294
2019-05-04,115137.51524297294
2019-05-05,115137.51524297294
2019-05-06,117361.94016570249
2019-05-07,119001.72610175885
2019-05-08,118371.4409840547
2019-05-09,116580.67977862382
2019-05-10,119975.90482722422
2019-05-11,119975.90482722422
2019-05-12,119891.50222722422
2019-05-13,118658.70546163361
2019-05-14,121891.32397737405
2019-05-15,122540.17647587373
2019-05-16,122260.42716098797
2019-05-17,121688.50571281053
2019-05-18,121660.37151281053
2019-05-19,121632.23731281052
2019-05-20,121122.1103088457
2019-05-21,120833.15724421776
2019-05-22,120696.62462647544
2019-05-23,118742.52480886194
2019-05-24,116699.741334234
2019-05-25,116643.472934234
2019-05-26,116615.338734234
2019-05-27,116332.10907126845
2019-05-28,117980.17533677848
2019-05-29,119813.13490623608
2019-05-30,118748.26021480914
2019-05-31,114601.78606736282
2019-06-01,114601.78606736282
2019-06-02,114601.78606736282
2019-06-03,112261.34100505341
2019-06-04,114351.7100026775
2019-06-05,114351.7100026775
2019-06-06,113369.26548803403
2019-06-07,112566.10060208557
2019-06-08,112566.10060208557
2019-06-09,112566.10060208557
2019-06-10,111900.19470735568
2019-06-11,111043.56090769019
2019-06-12,110650.71671823219
2019-06-13,111290.14336976538
2019-06-14,110100.9995949414
2019-06-15,110100.9995949414
2019-06-16,110100.9995949414
2019-06-17,108828.28364890521
2019-06-18,108925.2360289729
2019-06-19,109036.44702853124
2019-06-20,108881.11757884562
2019-06-21,109342.3005469692
2019-06-22,109314.1663469692
2019-06-23,109314.1663469692
2019-06-24,108175.30228127283
2019-06-25,110616.75325610077
2019-06-26,110778.02589808444
2019-06-27,108657.33782045139
2019-06-28,109818.23953609004
2019-06-29,109790.10533609004
2019-06-30,109790.10533609004
2019-07-01,109689.09764262491
2019-07-02,109660.74544958434
2019-07-03,111597.75079119975
2019-07-04,111937.44009009925
2019-07-05,115289.3801228519
2019-07-06,115289.3801228519
2019-07-07,115289.3801228519
2019-07-08,119269.49269532038
2019-07-09,119362.72413483019
2019-07-10,120072.1416949603
2019-07-11,120056.13160522367
2019-07-12,120406.95520151492
2019-07-13,120350.68680151492
2019-07-14,120350.68680151492
2019-07-15,122753.2313319532
2019-07-16,123120.16836235713
2019-07-17,121993.90002610341
2019-07-18,122619.89304280303
2019-07-19,122272.34850549555
2019-07-20,122272.34850549555
2019-07-21,122216.08010549555
2019-07-22,122233.06688487959
2019-07-23,122671.7174330852
2019-07-24,123383.2567659555
2019-07-25,121521.09749560332
2019-07-26,122531.63564945772
2019-07-27,122503.50144945772
2019-07-28,122503.50144945772
2019-07-29,118812.60750900343
2019-07-30,119170.87672966727
2019-07-31,117817.24575163134
2019-08-01,120738.50792663767
2019-08-02,118587.53927278628
2019-08-03,118587.53927278628
2019-08-04,118587.53927278628
2019-08-05,111788.73590277057
2019-08-06,112159.06535450259
2019-08-07,107070.26316957684
2019-08-08,109092.94654833552
2019-08-09,108851.39691638423
2019-08-10,108823.26271638423
2019-08-11,108823.26271638423
2019-08-12,108795.12851638423
2019-08-13,117520.92495766007
2019-08-14,118957.72923853318
2019-08-15,118957.72923853318
2019-08-16,122056.29118529143
2019-08-17,122028.15698529143
2019-08-18,122028.15698529143
2019-08-19,118812.79878675712
2019-08-20,117020.04946271525
2019-08-21,114152.63047727964
2019-08-22,109161.56177616808
2019-08-23,106822.41888995939
2019-08-24,106794.28468995939
2019-08-25,106794.28468995939
2019-08-26,112174.8906858036
2019-08-27,117576.7017507772
2019-08-28,116920.75510180474
2019-08-29,112867.36755752531
2019-08-30,111828.73351043991
2019-08-31,111828.73351043991
2019-09-01,111828.73351043991
2019-09-02,111828.73351043991
2019-09-03,108192.78516047329
2019-09-04,110180.44670065184
2019-09-05,109438.43920868332
2019-09-06,110703.26712445228
2019-09-07,110703.26712445228
2019-09-08,110703.26712445228
2019-09-09,114170.32468859195
2019-09-10,114170.32468859195
2019-09-11,117665.8641036762
2019-09-12,117195.3993008211
2019-09-13,116472.40011140895
2019-09-14,116472.40011140895
2019-09-15,116444.26591140895
2019-09-16,115213.52511982773
2019-09-17,114228.59255447419
2019-09-18,116476.33089039286
2019-09-19,116388.80013257517
2019-09-20,123305.73889302382
2019-09-21,123277.60469302382
2019-09-22,123277.60469302382
2019-09-23,119654.59822418084
2019-09-24,121117.85972141128
2019-09-25,123436.07424021323
2019-09-26,122770.41617274904
2019-09-27,122929.07609456683
2019-09-28,122900.94189456683
2019-09-29,122872.80769456683
2019-09-30,128469.06258692361
2019-10-01,123498.0437303684
2019-10-02,123469.9095303684
2019-10-03,126062.16662403192
2019-10-04,126217.36080190784
2019-10-05,126217.36080190784
2019-10-06,126217.36080190784
2019-10-07,125092.98984787578
2019-10-08,125092.98984787578
2019-10-09,125708.2984493555
2019-10-10,123755.30053383416
2019-10-11,122643.14852951452
2019-10-12,122615.01432951452
2019-10-13,122586.88012951452
2019-10-14,125275.0330256513
2019-10-15,127102.58776562919
2019-10-16,125053.7940969399
2019-10-17,126240.85370350015
2019-10-18,126384.06336908686
2019-10-19,126384.06336908686
2019-10-20,126384.06336908686
2019-10-21,126384.06336908686
2019-10-22,123042.63349542368
2019-10-23,124821.52511835078
2019-10-24,120056.8693730649
2019-10-25,122977.86001814046
2019-10-26,122921.59161814046
2019-10-27,124742.28436111024
2019-10-28,124742.28436111024
2019-10-29,121898.55263081138
2019-10-30,125823.88505808589
2019-10-31,135798.38319316687
2019-11-01,140094.81664082574
2019-11-02,140094.81664082574
2019-11-03,140094.81664082574
2019-11-04,141104.7663687985
2019-11-05,141701.06407175935
2019-11-06,141183.0795612088
2019-11-07,142270.65523531075
2019-11-08,140268.52190945798
2019-11-09,140268.52190945798
2019-11-10,140268.52190945798
2019-11-11,139106.72275506883
2019-11-12,139106.72275506883
2019-11-13,137793.2350782392
2019-11-14,136952.71349293715
2019-11-15,138865.18507017937
2019-11-16,138865.18507017937
2019-11-17,138865.18507017937
2019-11-18,139523.3720976855
2019-11-19,139720.7448962097
2019-11-20,138170.05996161856
2019-11-21,137516.99607582806
2019-11-22,137509.3831374984
2019-11-23,137509.3831374984
2019-11-24,137509.3831374984
2019-11-25,137398.25874398588
2019-11-26,135384.24262181937
2019-11-27,136004.75677258841
2019-11-28,133683.33408147475
2019-11-29,136034.568880113
2019-11-30,136034.568880113
2019-12-01,136034.568880113
2019-12-02,133399.67958400553
2019-12-03,134454.43505118685
2019-12-04,133207.99586857506
2019-12-05,134445.65703811834
2019-12-06,132644.99142812128
2019-12-07,132644.99142812128
2019-12-08,132644.99142812128
2019-12-09,130832.25924041017
2019-12-10,129007.6283388007
2019-12-11,129247.21666497285
2019-12-12,129310.92919760715
2019-12-13,131518.60512898082
2019-12-14,131518.60512898082
2019-12-15,131518.60512898082
2019-12-16,130183.41619841359
2019-12-17,132145.98257749467
2019-12-18,132894.7066972143
2019-12-19,131697.5010855626
2019-12-20,131730.8847321253
2019-12-21,131730.8847321253
2019-12-22,131730.8847321253
2019-12-23,131966.28916176228
2019-12-24,132693.34750935537
2019-12-25,132693.34750935537
2019-12-26,133045.7526403687
2019-12-27,131975.10234569263
2019-12-28,131975.10234569263
2019-12-29,131975.10234569263
2019-12-30,132764.1651426901
2019-12-31,133898.4973244052
2020-01-01,134440.32529345457
2020-01-02,134321.88150696695
2020-01-03,133631.27199767024
2020-01-04,133631.27199767024
2020-01-05,133631.27199767024
2020-01-06,133136.4984097551
2020-01-07,133386.40012569746
2020-01-08,132589.5072210572
2020-01-09,133667.49834953103
2020-01-10,135827.69495844358
2020-01-11,135827.69495844358
2020-01-12,135827.69495844358
2020-01-13,136421.56831634892
2020-01-14,137365.9813561567
2020-01-15,137142.85812365753
2020-01-16,135725.90496169866
2020-01-17,133450.29852146236
2020-01-18,133422.16432146233
2020-01-19,133422.16432146233
2020-01-20,135044.82373024523
2020-01-21,134825.52144054533
2020-01-22,135642.65117869957
2020-01-23,135689.7720599829
2020-01-24,135770.55345124885
2020-01-25,135742.41925124882
2020-01-26,135714.28505124885
2020-01-27,133333.29936269837
2020-01-28,134789.0497230034
2020-01-29,135713.96018159785
2020-01-30,134371.36801124224
2020-01-31,134811.50125595645
2020-02-01,134755.23285595645
2020-02-02,134727.09865595645
2020-02-03,131834.07491873013
2020-02-04,131844.92668641105
2020-02-05,132055.8026768884
2020-02-06,131505.46761081385
2020-02-07,132165.657252733
2020-02-08,132137.523052733
2020-02-09,132137.523052733
2020-02-10,131252.17366812655
2020-02-11,131162.07697017517
2020-02-12,129831.55615760662
2020-02-13,129746.67231698683
2020-02-14,126814.23239052767
2020-02-15,126814.23239052767
2020-02-16,126814.23239052767
2020-02-17,125365.1523174355
2020-02-18,125036.7548401347
2020-02-19,126693.15046999503
2020-02-20,128251.58089085371
2020-02-21,128251.58089085371
2020-02-22,128251.58089085371
2020-02-23,128251.58089085371
2020-02-24,129115.79443830198
2020-02-25,128646.79844846317
2020-02-26,127955.84716788969
2020-02-27,129567.27059813973
2020-02-28,133441.01147736303
2020-02-29,133412.87727736303
2020-03-01,133300.34047736303
2020-03-02,133836.1214135644
2020-03-03,134570.82034505485
2020-03-04,134207.15487154122
2020-03-05,134519.54855742987
2020-03-06,135160.6952631936
2020-03-07,135132.5610631936
2020-03-08,135132.5610631936
2020-03-09,132872.3662739416
2020-03-10,132816.0978739416
2020-03-11,133634.78854346278
2020-03-12,134638.73384850775
2020-03-13,130876.38089282445
2020-03-14,130820.11249282445
2020-03-15,130651.30729282445
2020-03-16,134676.2336010747
2020-03-17,137409.45111802628
2020-03-18,135647.9812806691
2020-03-19,132813.03358423378
2020-03-20,143707.9364500085
2020-03-21,143707.9364500085
2020-03-22,143623.5338500085
2020-03-23,148216.3263774394
2020-03-24,155452.98143359603
2020-03-25,161152.13796392694
2020-03-26,160247.58891905175
2020-03-27,158563.3476852856
2020-03-28,158507.0792852856
2020-03-29,158507.0792852856
2020-03-30,155645.6641398208
2020-03-31,150700.7002256544
2020-04-01,149380.9843173842
2020-04-02,149380.9843173842
2020-04-03,137922.84867808412
2020-04-04,137866.58027808412
2020-04-05,137866.58027808412
2020-04-06,137866.58027808412
2020-04-07,143179.2072700899
2020-04-08,141177.43669257994
2020-04-09,142414.40807032536
2020-04-10,142386.27387032536
2020-04-11,142386.27387032536
2020-04-12,142386.27387032536
2020-04-13,144088.8869319568
2020-04-14,144088.8869319568
2020-04-15,140315.52836386356
2020-04-16,140289.53796159037
2020-04-17,142756.04201625235
2020-04-18,142756.04201625235
2020-04-19,142756.04201625235
2020-04-20,146017.31986488833
2020-04-21,145005.18719363827
2020-04-22,140106.788429361
2020-04-23,142388.50577535824
2020-04-24,135021.0978914575
2020-04-25,135021.0978914575
2020-04-26,135021.0978914575
2020-04-27,135169.6780284656
2020-04-28,137032.20107612392
2020-04-29,141060.21428601764
2020-04-30,141463.17500936062
2020-05-01,141435.04080936062
2020-05-02,141406.90660936062
2020-05-03,141406.90660936062
2020-05-04,135342.40124546364
2020-05-05,131051.15480287734
2020-05-06,135630.26439161572
2020-05-07,131083.6516017064
2020-05-08,125357.50226125764
2020-05-09,125357.50226125764
2020-05-10,125329.36806125764
2020-05-11,122460.60846160812
2020-05-12,130361.02320660569
2020-05-13,134059.80455104582
2020-05-14,135147.13662872592
2020-05-15,132666.48126272543
2020-05-16,132666.48126272543
2020-05-17,132666.48126272543
2020-05-18,127860.86590429116
2020-05-19,126531.62471628966
2020-05-20,127635.57713709111
2020-05-21,123434.2496302968
2020-05-22,116769.03746530449
2020-05-23,116740.90326530449
2020-05-24,116712.76906530448
2020-05-25,116712.76906530448
2020-05-26,119766.82827074977
2020-05-27,128317.97179047625
2020-05-28,130942.43388000349
2020-05-29,133223.38568822134
2020-05-30,133223.38568822134
2020-05-31,133223.38568822134
2020-06-01,135455.62550488464
2020-06-02,136129.8608474756
2020-06-03,140031.63295664964
2020-06-04,136201.9206320713
2020-06-05,144248.06614599918
2020-06-06,144219.93194599915
2020-06-07,144191.79774599918
2020-06-08,144001.2182462058
2020-06-09,142628.43277524257
2020-06-10,142780.27186929918
2020-06-11,140242.9185665038
2020-06-12,140878.74724023713
2020-06-13,140878.74724023713
2020-06-14,140878.74724023713
2020-06-15,135818.44889582595
2020-06-16,137692.11336544133
2020-06-17,137119.87747629365
2020-06-18,139010.64015215365
2020-06-19,135760.41452874604
2020-06-20,135760.41452874604
2020-06-21,135704.14612874604
2020-06-22,137359.11347706523
2020-06-23,140946.11985700423
2020-06-24,136488.98060741395
2020-06-25,138299.28956714345
2020-06-26,135649.85298541596
2020-06-27,135621.71878541596
2020-06-28,135621.71878541596
2020-06-29,135673.40775807248
2020-06-30,137946.5454378698
2020-07-01,141170.52469654783
2020-07-02,138656.5674806692
2020-07-03,135355.32641090098
2020-07-04,135327.19221090095
2020-07-05,135327.19221090095
2020-07-06,131613.1776353824
2020-07-07,135500.05349331145
2020-07-08,140206.3834250617
2020-07-09,142586.2771433888
2020-07-10,135327.68137937906
2020-07-11,135327.68137937906
2020-07-12,135299.5471793791
2020-07-13,127633.97904789528
2020-07-14,124950.85555107851
2020-07-15,125036.55113484907
2020-07-16,123662.51450726732
2020-07-17,124934.04855316467
2020-07-18,124905.91435316467
2020-07-19,124849.64595316467
2020-07-20,126257.86765155949
2020-07-21,128462.21200599911
2020-07-22,128656.55682324771
2020-07-23,132330.43146238948
2020-07-24,121205.90055353717
2020-07-25,121121.49795353717
2020-07-26,121121.49795353717
2020-07-27,113050.19448935956
2020-07-28,108483.2657985819
2020-07-29,113676.56964159172
2020-07-30,107938.25419096225
2020-07-31,111161.97172721528
2020-08-01,111161.97172721528
2020-08-02,111161.97172721528
2020-08-03,112733.24829816533
2020-08-04,112147.28049397025
2020-08-05,113383.32300017789
2020-08-06,112090.7353273125
2020-08-07,113107.95730865726
2020-08-08,113107.95730865726
2020-08-09,113107.95730865726
2020-08-10,118160.55759481431
2020-08-11,120447.22877314297
2020-08-12,124311.8819385044
2020-08-13,124633.66253257912
2020-08-14,120219.56571647973
2020-08-15,120191.43151647973
2020-08-16,120191.43151647973
2020-08-17,119243.23066961348
2020-08-18,121134.43587744955
2020-08-19,123919.72394607768
2020-08-20,122870.97948843901
2020-08-21,127940.36169367426
2020-08-22,127912.22749367426
2020-08-23,127912.22749367426
2020-08-24,132150.0102998819
2020-08-25,137469.85697604078
2020-08-26,134581.47182438188
2020-08-27,138674.344343156
2020-08-28,145143.48449899608
2020-08-29,145143.48449899608
2020-08-30,145087.21609899608
2020-08-31,140287.44209717482
2020-09-01,141799.9117767709
2020-09-02,139178.01272614673
2020-09-03,135162.9563047278
2020-09-04,131907.12562693967
2020-09-05,131907.12562693967
2020-09-06,131907.12562693967
2020-09-07,131168.72201824156
2020-09-08,127592.05811994032
2020-09-09,119378.74474410556
2020-09-10,113831.05898068423
2020-09-11,112281.54347079656
2020-09-12,112281.54347079656
2020-09-13,112281.54347079656
2020-09-14,102855.44119460788
2020-09-15,103567.37290206888
2020-09-16,102284.84250937501
2020-09-17,101699.417509001
2020-09-18,100350.42730969124
2020-09-19,100350.42730969124
2020-09-20,100350.42730969124
2020-09-21,94763.12118851367
2020-09-22,93523.2593210941
2020-09-23,92843.20213794363
2020-09-24,94035.15794163321
2020-09-25,94958.16159141905
2020-09-26,94930.02739141905
2020-09-27,94930.02739141905
2020-09-28,100747.06289868713
2020-09-29,93472.3930617795
2020-09-30,94448.035167521
2020-10-01,98474.63383817559
2020-10-02,98474.63383817559
2020-10-03,98474.63383817559
2020-10-04,98474.63383817559
2020-10-05,88355.44249907974
2020-10-06,90362.75409587374
2020-10-07,87321.10868085951
2020-10-08,83486.7771960482
2020-10-09,87712.44145040552
2020-10-10,87656.17305040552
2020-10-11,87628.03885040552
2020-10-12,86794.6727826531
2020-10-13,80843.74344121048
2020-10-14,85031.79063588349
2020-10-15,84772.80257911539
2020-10-16,85650.93484650584
2020-10-17,85650.93484650584
2020-10-18,85650.93484650584
2020-10-19,96496.62071584359
2020-10-20,93649.8395908451
2020-10-21,97268.01345661184
2020-10-22,98719.09522248534
2020-10-23,98896.63996544218
2020-10-24,98896.63996544218
2020-10-25,98868.50576544218
2020-10-26,94826.13910786975
2020-10-27,97151.6522614387
2020-10-28,94743.29630719431
2020-10-29,93942.6736296402
2020-10-30,92666.94897724778
2020-10-31,92666.94897724778
2020-11-01,92666.94897724778
2020-11-02,105605.94701995277
2020-11-03,110313.46638708888
2020-11-04,109167.35850482166
2020-11-05,114450.48051234821
2020-11-06,114927.80838658802
2020-11-07,114927.80838658802
2020-11-08,114927.80838658802
2020-11-09,112079.72003361046
2020-11-10,127037.56153795596
2020-11-11,130609.12142654414
2020-11-12,131472.2731305086
2020-11-13,132801.46021271573
2020-11-14,132296.27931872875
2020-11-15,132296.27931872875
2020-11-16,132296.27931872875
2020-11-17,135568.72594783915
2020-11-18,139474.81965060788
2020-11-19,137768.13258820103
2020-11-20,137489.2220871103
2020-11-21,137432.9536871103
2020-11-22,137432.9536871103
2020-11-23,131681.97221409914
2020-11-24,135534.42479586563
2020-11-25,137118.38491925574
2020-11-26,137475.70624568916
2020-11-27,138154.61182114872
2020-11-28,138154.61182114872
2020-11-29,138154.61182114872
2020-11-30,138098.34342114872
2020-12-01,137103.05099386195
2020-12-02,136806.1444451191
2020-12-03,143274.06178098926
2020-12-04,144959.06730702188
2020-12-05,144959.06730702188
2020-12-06,144959.06730702188
2020-12-07,148481.32496460245
2020-12-08,146184.4816566829
2020-12-09,145870.9812892574
2020-12-10,150492.25519410963
2020-12-11,153148.2758297331
2020-12-12,153148.2758297331
2020-12-13,153148.2758297331
2020-12-14,152330.75639403984
2020-12-15,152904.8756541618
2020-12-16,149826.1273824455
2020-12-17,148553.16382693526
2020-12-18,148699.26884730352
2020-12-19,148699.26884730352
2020-12-20,148699.26884730352
2020-12-21,141096.65427402177
2020-12-22,136856.58489946622
2020-12-23,136887.22644461622
2020-12-24,137468.3930687401
2020-12-25,137468.3930687401
2020-12-26,137468.3930687401
2020-12-27,137468.3930687401
2020-12-28,138858.75593821344
2020-12-29,139471.36274175046
2020-12-30,140267.88099667945
2020-12-31,139965.2632686945
2021-01-01,140259.44126520562
2021-01-02,140259.44126520562
2021-01-03,140259.44126520562
2021-01-04,134149.30339407228
2021-01-05,130288.15996756955
2021-01-06,128564.20361180967
2021-01-07,129725.75929328111
2021-01-08,123077.12383872093
2021-01-09,123048.98963872093
2021-01-10,123020.85543872093
2021-01-11,115341.1530084219
2021-01-12,120040.1904301754
2021-01-13,124572.11581801675
2021-01-14,124229.8772084916
2021-01-15,126938.43197814721
2021-01-16,126938.43197814721
2021-01-17,126938.43197814721
2021-01-18,130372.52819485022
2021-01-19,129731.64079688482
2021-01-20,127553.17990857633
2021-01-21,125507.86577516592
2021-01-22,119717.29516085809
2021-01-23,119717.29516085809
2021-01-24,119717.29516085809
2021-01-25,117764.5759752956
2021-01-26,117764.5759752956
2021-01-27,119586.05955997398
2021-01-28,122736.2052015476
2021-01-29,125962.37490739467
2021-01-30,125962.37490739467
2021-01-31,125962.37490739467
2021-02-01,130674.78327070133
2021-02-02,130496.28597352834
2021-02-03,130347.64757862364
2021-02-04,135223.9992955402
2021-02-05,143923.6093633823
2021-02-06,143867.3409633823
2021-02-07,143811.0725633823
2021-02-08,141266.94365476235
2021-02-09,140852.90241469757
2021-02-10,140285.61104434732
2021-02-11,143471.23867946008
2021-02-12,138998.09121169377
2021-02-13,138969.95701169374
2021-02-14,138941.82281169377
2021-02-15,139297.16305668873
2021-02-16,142811.06585538446
2021-02-17,145988.96703466625
2021-02-18,147034.9782716573
2021-02-19,146407.66080431952
2021-02-20,146407.66080431952
2021-02-21,146379.52660431952
2021-02-22,148257.3430900775
2021-02-23,148419.676340905
2021-02-24,149503.5365637399
2021-02-25,154531.5690481925
2021-02-26,155951.26810214247
2021-02-27,155923.13390214246
2021-02-28,155866.86550214246
2021-03-01,155795.49940828336
2021-03-02,154733.00595258476
2021-03-03,153756.67601791437
2021-03-04,153698.50647232297
2021-03-05,154719.1846357922
2021-03-06,154662.9162357922
2021-03-07,154662.9162357922
2021-03-08,153351.0951142099
2021-03-09,152525.725618487
2021-03-10,150004.1580938103
2021-03-11,150004.1580938103
2021-03-12,148268.40650597692
2021-03-13,148240.27230597692
2021-03-14,148212.13810597692
2021-03-15,147819.0101179061
2021-03-16,146204.67568151248
2021-03-17,144916.85331313964
2021-03-18,151955.233113561
2021-03-19,156420.48019378082
2021-03-20,156420.48019378082
2021-03-21,156420.48019378082
2021-03-22,155314.89328317918
2021-03-23,154310.19785826097
2021-03-24,151402.73558512368
2021-03-25,149881.3704528664
2021-03-26,149082.231765957
2021-03-27,149054.097565957
2021-03-28,149054.097565957
2021-03-29,149054.097565957
2021-03-30,147058.27445801438
2021-03-31,148271.72640963554
2021-04-01,149273.46735829304
2021-04-02,149273.46735829304
2021-04-03,149273.46735829304
2021-04-04,149273.46735829304
2021-04-05,140190.08454889053
2021-04-06,138743.19152078105
2021-04-07,138807.277869656
2021-04-08,136107.74066479254
2021-04-09,134532.95719321677
2021-04-10,134504.82299321677
2021-04-11,134476.68879321677
2021-04-12,130795.89042559371
2021-04-13,141555.25832912515
2021-04-14,141555.25832912515
2021-04-15,141708.73286779126
2021-04-16,143080.0408706922
2021-04-17,143080.0408706922
2021-04-18,143080.0408706922
2021-04-19,141701.003753918
2021-04-20,141907.60999896037
2021-04-21,141879.47579896037
2021-04-22,143334.27938113984
2021-04-23,145060.24727095643
2021-04-24,145060.24727095643
2021-04-25,145060.24727095643
2021-04-26,143848.72511384496
2021-04-27,145340.49758222356
2021-04-28,143029.13266271536
2021-04-29,144371.51618717948
2021-04-30,145133.69118613045
2021-05-01,145133.69118613045
2021-05-02,145133.69118613045
2021-05-03,144416.1020635416
2021-05-04,143279.48378525948
2021-05-05,141824.22700268353
2021-05-06,141194.20284520756
2021-05-07,142017.1534596015
2021-05-08,142017.1534596015
2021-05-09,142017.1534596015
2021-05-10,141286.69093147048
2021-05-11,141710.9734472168
2021-05-12,141551.36537224118
2021-05-13,141551.36537224118
2021-05-14,145572.14484232513
2021-05-15,145572.14484232513
2021-05-16,145572.14484232513
2021-05-17,141975.63075629226
2021-05-18,142122.06000420183
2021-05-19,142402.08543532208
2021-05-20,142003.53396791068
2021-05-21,140112.41132577433
2021-05-22,140112.41132577433
2021-05-23,140084.27712577436
2021-05-24,138707.13335443928
2021-05-25,136515.6881945867
2021-05-26,134683.4410969768
2021-05-27,133280.80496792946
2021-05-28,141661.543888403
2021-05-29,141661.543888403
2021-05-30,141605.275488403
2021-05-31,142388.22983258744
2021-06-01,142300.3845775411
2021-06-02,140196.91522888848
2021-06-03,139662.5602487066
2021-06-04,140208.37672947432
2021-06-05,140180.24252947432
2021-06-06,140152.10832947431
2021-06-07,139980.480223047
2021-06-08,140311.60459314488
2021-06-09,141331.57950748262
2021-06-10,140625.5748636648
2021-06-11,139043.48872591497
2021-06-12,138930.95192591497
2021-06-13,138930.95192591497
2021-06-14,136500.54323912426
2021-06-15,136869.60034072713
2021-06-16,137530.1356579312
2021-06-17,133785.00238273037
2021-06-18,134707.1975482159
2021-06-19,134622.7949482159
