open_date,close_date,pair,side,entry_z,exit_z,hold_days,t1,t2,entry_price1,entry_price2,exit_price1,exit_price2,qty1,qty2,pnl,equity_after,reason_close
2018-05-15,2018-06-04,HDFCBANK.NS-ICICIBANK.NS,-1,1.6074486989601304,1.7101468983858055,20,HDFCBANK.NS,ICICIBANK.NS,955.4005126953124,298.3705749511719,965.4661254882812,277.5596618652344,-10.46681456323345,33.51536927405289,-802.8403395747303,-2344.8331652861334,max_holding
2018-06-05,2018-06-13,HDFCBANK.NS-SBIN.NS,-1,1.5649678176460222,0.10485138102571019,8,HDFCBANK.NS,SBIN.NS,973.6761474609376,243.18194580078125,958.5065307617188,265.4656066894531,-10.27035531893954,41.12147374703618,1072.1343297744738,-1272.6988355116596,mean_revert
2018-05-28,2018-06-18,HDFCBANK.NS-PNB.NS,-1,1.8254394490062649,0.7527371536656571,21,HDFCBANK.NS,PNB.NS,957.4632568359376,82.30055236816406,952.7030639648438,82.11498260498047,-10.444265018635082,121.50586736363452,27.168900853434927,-1245.5299346582246,max_holding
2018-05-30,2018-06-19,ICICIBANK.NS-SBIN.NS,1,-1.864778303539108,-0.7684895909610239,20,ICICIBANK.NS,SBIN.NS,275.7689208984375,246.50372314453125,283.4157409667969,251.5325469970703,36.26224437264591,-40.567338587972365,73.28485806727679,-1172.245076590948,max_holding
2018-06-04,2018-06-25,PNB.NS-SBIN.NS,1,-1.7889146612785587,-1.331600798569985,21,PNB.NS,SBIN.NS,77.19735717773438,242.6744842529297,74.04266357421875,247.7032623291016,129.5381132928764,-41.20746369683188,-615.8762474297973,-1788.1213240207453,max_holding
2018-06-04,2018-06-25,HDFCBANK.NS-ICICIBANK.NS,-1,1.7101468983858055,1.88263715695478,21,HDFCBANK.NS,ICICIBANK.NS,965.4661254882812,277.5596618652344,988.468017578125,280.41510009765625,-10.357691208422805,36.02829003609096,-135.36993865822643,-1923.4912626789717,max_holding
2018-06-22,2018-07-12,HDFCBANK.NS-PNB.NS,-1,1.654791214501536,1.982662557435996,20,HDFCBANK.NS,PNB.NS,982.994873046875,75.99115753173828,1021.96826171875,70.6095962524414,-10.172993038106254,131.59425813224945,-1104.658575772705,-3028.1498384516767,max_holding
2018-06-25,2018-07-16,HDFCBANK.NS-ICICIBANK.NS,-1,1.88263715695478,2.2241179192679286,21,HDFCBANK.NS,ICICIBANK.NS,988.468017578125,280.41510009765625,1023.3366088867188,250.9410095214844,-10.116665205315694,35.661417650181605,-1403.8417183461697,-4431.991556797846,max_holding
2018-06-29,2018-07-19,HDFCBANK.NS-SBIN.NS,-1,1.9996438635550227,2.0225790940964528,20,HDFCBANK.NS,SBIN.NS,994.837646484375,239.3065490722656,1031.4757080078125,240.0908660888672,-10.051891416995206,41.78740631532072,-335.50724231003284,-4767.498799107879,max_holding
2018-07-16,2018-07-26,ICICIBANK.NS-PNB.NS,1,-1.666455763078701,0.19847186244195636,10,ICICIBANK.NS,PNB.NS,250.9410095214844,68.52193450927734,276.4948425292969,75.01691436767578,39.85000307071709,-145.93867017350593,70.45160049154481,-4697.047198616334,mean_revert
2018-07-12,2018-08-01,HDFCBANK.NS-PNB.NS,-1,1.982662557435996,0.8549904151745227,20,HDFCBANK.NS,PNB.NS,1021.96826171875,70.6095962524414,1018.5474853515624,81.09435272216797,-9.785039687222735,141.62380937922782,1518.3635841702246,-3178.6836144461095,max_holding
2018-07-16,2018-08-02,HDFCBANK.NS-ICICIBANK.NS,-1,2.2241179192679286,0.19458236937063902,17,HDFCBANK.NS,ICICIBANK.NS,1023.3366088867188,250.9410095214844,1005.1002807617188,288.9814453125,-9.771955691958421,39.85000307071709,1694.116073504903,-1484.5675409412065,mean_revert
2018-07-30,2018-08-20,ICICIBANK.NS-PNB.NS,-1,1.7887559553667431,2.4564842666243107,21,ICICIBANK.NS,PNB.NS,297.4994201660156,79.70256805419922,327.6026306152344,78.12521362304688,-33.613510891616635,125.46647171016893,-1209.7796874205274,-2694.347228361734,max_holding
2018-08-13,2018-09-03,ICICIBANK.NS-SBIN.NS,-1,2.0010940911622446,1.1492200950410787,21,ICICIBANK.NS,SBIN.NS,314.4869079589844,271.4170837402344,324.8857116699219,282.6742248535156,-31.797826068181532,36.84366459986991,84.09497981358925,-2610.2522485481445,max_holding
2018-08-14,2018-09-03,PNB.NS-SBIN.NS,1,-1.6765180154043333,-1.224663399146723,20,PNB.NS,SBIN.NS,74.13544464111328,272.1091003417969,80.1200942993164,282.6742248535156,134.88824473110805,-36.749965316995926,418.9909283502376,-2191.261320197907,max_holding
2018-08-16,2018-09-05,HDFCBANK.NS-ICICIBANK.NS,1,-1.6015289164111042,-1.439625997527852,20,HDFCBANK.NS,ICICIBANK.NS,979.3853149414062,323.5856628417969,965.301025390625,320.51043701171875,10.210485952199795,-30.903717773457302,-48.77152946258596,-2240.032849660493,max_holding
2018-08-24,2018-09-14,ICICIBANK.NS-PNB.NS,-1,1.6899759117075914,0.9515191977982232,21,ICICIBANK.NS,PNB.NS,320.99658203125,79.60978698730469,319.2464599609375,76.82623291015625,-31.152979688196396,125.61269635848532,-295.128215781961,-2535.161065442454,max_holding
2018-08-31,2018-09-21,HDFCBANK.NS-SBIN.NS,1,-1.533301533741022,-1.3940356663585176,21,HDFCBANK.NS,SBIN.NS,972.543701171875,285.6730651855469,929.63037109375,249.6871032714844,10.282314293897963,-35.00505024337846,818.4420575969946,-1716.7190078454594,max_holding
2018-09-07,2018-09-27,ICICIBANK.NS-SBIN.NS,-1,2.0911968767292493,1.0964750155207026,20,ICICIBANK.NS,SBIN.NS,325.80938720703125,269.1102905273437,298.14813232421875,244.84288024902344,-30.692792757520007,37.15948572759585,-52.763322351852025,-1769.4823301973115,max_holding
2018-09-11,2018-10-01,HDFCBANK.NS-PNB.NS,1,-2.0694534764478094,-0.3436383846259825,20,HDFCBANK.NS,PNB.NS,943.8561401367188,75.80558013916016,960.3939819335938,58.64030456542969,10.594834927440836,-131.91641013290172,2439.5972365225307,670.1149063252192,max_holding
2018-09-24,2018-10-15,HDFCBANK.NS-SBIN.NS,1,-1.7327101149614705,-0.19070768215821637,21,HDFCBANK.NS,SBIN.NS,908.610107421875,243.92013549804688,947.4657592773438,242.8590240478516,11.005820778699437,-40.99702543859924,471.1407536776743,1141.2556600028934,mean_revert
2018-09-24,2018-10-15,HDFCBANK.NS-ICICIBANK.NS,1,-1.6841530981589083,-0.5304607977577988,21,HDFCBANK.NS,ICICIBANK.NS,908.610107421875,300.1899108886719,947.4657592773438,304.6623840332031,11.005820778699437,-33.312245472861974,278.65021729942146,1419.9058773023148,max_holding
2018-10-23,2018-11-12,ICICIBANK.NS-SBIN.NS,-1,1.9651084300494628,1.8831171915578844,20,ICICIBANK.NS,SBIN.NS,313.8990173339844,235.8925018310547,342.58111572265625,256.4690856933594,-31.857379118075205,42.39219102929334,-41.45000844875881,1378.455868853556,max_holding
2018-10-29,2018-11-16,HDFCBANK.NS-PNB.NS,1,-1.81560768380857,0.21904086424020006,18,HDFCBANK.NS,PNB.NS,908.8932495117188,65.78477478027344,945.6964111328124,67.91883087158203,11.002392201033798,-152.01085712310825,80.5231228046975,1458.9789916582536,mean_revert
2018-10-29,2018-11-16,HDFCBANK.NS-SBIN.NS,1,-1.8622728399794681,-0.2990804024459112,18,HDFCBANK.NS,SBIN.NS,908.8932495117188,247.1957550048828,945.6964111328124,268.4182434082031,11.002392201033798,-40.45376911833487,-453.60682759115207,1005.3721640671015,mean_revert
2018-10-29,2018-11-19,HDFCBANK.NS-ICICIBANK.NS,1,-2.392048400437703,-0.6842806960098231,21,HDFCBANK.NS,ICICIBANK.NS,908.8932495117188,339.712890625,950.2259521484376,352.3524169921875,11.002392201033798,-29.436622147608563,82.69364334225077,1088.0658074093521,max_holding
2018-10-29,2018-11-19,ICICIBANK.NS-PNB.NS,-1,2.7739308730318655,1.8480166652995031,21,ICICIBANK.NS,PNB.NS,339.712890625,65.78477478027344,352.3524169921875,68.0116195678711,-29.436622147608563,152.01085712310825,-33.56037695278832,1054.5054304565638,max_holding
2018-11-12,2018-12-03,ICICIBANK.NS-SBIN.NS,-1,1.8831171915578844,0.7756160587201865,21,ICICIBANK.NS,SBIN.NS,342.58111572265625,256.4690856933594,345.6437683105469,264.6351318359375,-29.19016706132661,38.99105411853123,229.00340638835527,1283.508836844919,max_holding
2018-11-26,2018-12-17,HDFCBANK.NS-PNB.NS,-1,1.5530305182890123,1.8853415956573432,21,HDFCBANK.NS,PNB.NS,967.164794921875,66.1095199584961,1005.1002807617188,67.59408569335938,-10.339499589423923,151.26414480513628,-167.67237397455855,1115.8364628703605,max_holding
2018-11-28,2018-12-18,HDFCBANK.NS-SBIN.NS,-1,2.2081293820186243,1.6198001076384847,20,HDFCBANK.NS,SBIN.NS,985.778564453125,262.5589904785156,1007.5772705078124,270.1252746582031,-10.14426602545131,38.08667904220278,67.04276386448933,1182.87922673485,max_holding
2018-11-30,2018-12-20,HDFCBANK.NS-ICICIBANK.NS,-1,1.5243688550411787,1.2396336807976687,20,HDFCBANK.NS,ICICIBANK.NS,1004.2744750976562,345.3034973144531,1008.5209350585938,352.1094055175781,-9.957437182725961,28.960031038705143,154.81545449908185,1337.6946812339318,max_holding
2018-12-17,2019-01-07,HDFCBANK.NS-PNB.NS,-1,1.8853415956573432,0.9178146060962874,21,HDFCBANK.NS,PNB.NS,1005.1002807617188,67.59408569335938,1000.5941772460938,74.73855590820312,-9.94925600102456,147.94193748495996,1101.7991433316424,2439.493824565574,max_holding
2019-01-28,2019-01-31,ICICIBANK.NS-PNB.NS,1,-2.799476161787591,0.17155235750873565,3,ICICIBANK.NS,PNB.NS,334.0250244140625,70.6095962524414,354.3456420898437,71.90859985351562,29.93787671310473,-141.62380937922782,424.38630833020846,2863.8801328957825,mean_revert
2019-01-28,2019-02-06,PNB.NS-SBIN.NS,-1,2.229442170632891,0.17458129375005857,9,PNB.NS,SBIN.NS,70.6095962524414,259.8370056152344,69.77454376220703,266.7112121582031,-141.62380937922782,38.48566518199475,382.82172610317554,3246.701858998958,mean_revert
2019-02-12,2019-02-25,ICICIBANK.NS-PNB.NS,1,-1.806724844327655,-0.16581205479149214,13,ICICIBANK.NS,PNB.NS,334.7542419433594,66.20230102539062,345.7409973144531,68.19718933105469,29.872661036187875,-151.0521514375262,26.87144864008212,3273.57330763904,mean_revert
2019-02-11,2019-02-28,HDFCBANK.NS-SBIN.NS,-1,1.765277666634065,0.11561963609113125,17,HDFCBANK.NS,SBIN.NS,1009.5589599609376,258.8219909667969,980.2581787109376,248.2568817138672,-9.905315485870112,38.63659329196202,-117.9663470268714,3155.6069606121687,mean_revert
2019-02-12,2019-03-05,PNB.NS-SBIN.NS,-1,2.288775727680177,1.7981863960868545,21,PNB.NS,SBIN.NS,66.20230102539062,254.1161346435547,76.68704223632812,255.08502197265625,-151.0521514375262,39.35208606107151,-1545.6149796195166,1609.991980992652,max_holding
2019-03-05,2019-03-13,PNB.NS-SBIN.NS,-1,1.7981863960868545,0.07630581123255448,8,PNB.NS,SBIN.NS,76.68704223632812,255.08502197265625,78.72831726074219,270.4943542480469,-130.40012638879438,39.202615358074404,337.90360493901704,1947.895585931669,mean_revert
2019-03-12,2019-04-01,HDFCBANK.NS-SBIN.NS,-1,2.163203822724008,1.720106834531757,20,HDFCBANK.NS,SBIN.NS,1024.350830078125,264.7273864746094,1090.78515625,297.8067932128906,-9.762280369546167,37.77470904378502,601.0144466278734,2548.9100325595427,max_holding
2019-03-12,2019-04-01,HDFCBANK.NS-PNB.NS,-1,2.0315279968327786,2.230909060379245,20,HDFCBANK.NS,PNB.NS,1024.350830078125,79.23863983154297,1090.78515625,90.46566009521484,-9.762280369546167,126.20105571296347,768.3112915345016,3317.2213240940446,max_holding
2019-03-12,2019-04-01,ICICIBANK.NS-PNB.NS,-1,2.4563831564880982,1.2169723986687508,20,ICICIBANK.NS,PNB.NS,377.4371643066406,79.23863983154297,387.2085571289063,90.46566009521484,-26.4944762881795,126.20105571296347,1157.9738743542187,4475.195198448263,max_holding
2019-03-15,2019-04-01,ICICIBANK.NS-SBIN.NS,-1,2.2878092695076706,-0.25671434963534456,17,ICICIBANK.NS,SBIN.NS,384.3403015136719,275.3386535644531,387.2085571289063,297.8067932128906,-26.01860892707937,36.31891080508655,741.3903386921462,5216.5855371404095,mean_revert
2019-03-13,2019-04-02,HDFCBANK.NS-ICICIBANK.NS,-1,1.9442853240453601,1.8214311341348095,20,HDFCBANK.NS,ICICIBANK.NS,1050.5614013671875,381.0345458984375,1082.78759765625,386.1390380859375,-9.518720169031647,26.24433954255014,-172.78811842682757,5043.797418713582,max_holding
2019-03-28,2019-04-18,PNB.NS-SBIN.NS,1,-1.6827954117810249,-1.1320307932096552,21,PNB.NS,SBIN.NS,88.47077941894531,294.3465881347656,83.55316162109375,286.7802734375,113.03167063382489,-33.973554996402854,-298.7919467421482,4745.005471971434,max_holding
2019-04-01,2019-04-22,HDFCBANK.NS-SBIN.NS,-1,1.720106834531757,0.8900447828731761,21,HDFCBANK.NS,SBIN.NS,1090.78515625,297.8067932128906,1070.4490966796875,286.0882568359375,-9.167708180388983,33.57881763580653,-207.0595362806424,4537.945935690792,max_holding
2019-04-02,2019-04-22,HDFCBANK.NS-ICICIBANK.NS,-1,1.8214311341348095,0.8330041175787832,20,HDFCBANK.NS,ICICIBANK.NS,1082.78759765625,386.1390380859375,1070.4490966796875,383.5624694824219,-9.235421629916633,25.89740744569432,47.22481186266505,4585.170747553457,max_holding
2019-04-16,2019-05-06,HDFCBANK.NS-PNB.NS,-1,1.545201738052411,1.5196232233424822,20,HDFCBANK.NS,PNB.NS,1087.600341796875,86.10475158691406,1098.64111328125,80.02731323242188,-9.194553932815555,116.1376093153931,-807.3341301253772,3777.8366174280795,max_holding
2019-04-30,2019-05-07,ICICIBANK.NS-SBIN.NS,-1,1.6252359902680045,-0.18208519528494055,7,ICICIBANK.NS,SBIN.NS,396.2020568847656,285.9960327148437,375.7843017578125,281.8437805175781,-25.239646857533792,34.96551999366592,370.1512718056644,4147.987889233744,mean_revert
2019-04-30,2019-05-20,HDFCBANK.NS-SBIN.NS,-1,1.5300038635974367,1.810645043071512,20,HDFCBANK.NS,SBIN.NS,1093.4508056640625,285.9960327148437,1147.664794921875,318.0604248046875,-9.145358847604406,34.96551999366592,625.3417563793112,4773.329645613055,max_holding
2019-05-20,2019-05-23,HDFCBANK.NS-SBIN.NS,-1,1.810645043071512,0.016795176445765447,3,HDFCBANK.NS,SBIN.NS,1147.664794921875,318.0604248046875,1100.3634033203125,315.7536315917969,-8.71334560774841,31.44056669779252,339.6264868839594,5112.956132497015,mean_revert
2019-05-06,2019-05-27,HDFCBANK.NS-PNB.NS,-1,1.5196232233424822,1.7072910094448177,21,HDFCBANK.NS,PNB.NS,1098.64111328125,80.02731323242188,1136.3408203125,82.81087493896484,-9.102153450396152,124.95733763992777,4.6779415726470575,5117.634074069661,max_holding
2019-05-13,2019-06-03,ICICIBANK.NS-SBIN.NS,1,-1.5583416424383125,-1.2045505712519113,21,ICICIBANK.NS,SBIN.NS,365.8670959472656,283.1817626953125,411.1751098632813,327.9796447753906,27.332329446322642,-35.3130085243499,-343.5744288555088,4774.059645214153,max_holding
2019-05-14,2019-06-03,PNB.NS-SBIN.NS,1,-1.6531277812576548,-2.2262405339056883,20,PNB.NS,SBIN.NS,76.96540069580078,290.3327331542969,76.13034057617188,327.9796447753906,129.92851215735433,-34.44323997282633,-1405.1797301064425,3368.87991510771,max_holding
2019-05-20,2019-06-10,ICICIBANK.NS-PNB.NS,-1,1.6375776750194981,1.6605667642103639,21,ICICIBANK.NS,PNB.NS,396.39654541015625,81.97579956054688,404.5636291503906,71.76942443847656,-25.227263243812786,121.98722127271299,-1451.08051185746,1917.7994032502502,max_holding
2019-05-22,2019-06-11,HDFCBANK.NS-ICICIBANK.NS,-1,1.8090763300503885,1.5586522839157726,20,HDFCBANK.NS,ICICIBANK.NS,1135.1141357421875,394.1116943359375,1155.237548828125,409.6680908203125,-8.809686784018032,25.37351756803259,217.43953317905033,2135.2389364293003,max_holding
2019-05-27,2019-06-17,HDFCBANK.NS-PNB.NS,-1,1.7072910094448177,1.4276135683716549,21,HDFCBANK.NS,PNB.NS,1136.3408203125,82.81087493896484,1142.78125,70.47042846679688,-8.800176691047625,120.7570866431544,-1546.873283071065,588.3656533582352,max_holding
2019-06-03,2019-06-24,HDFCBANK.NS-SBIN.NS,-1,1.6422311740941289,0.748992991222274,21,HDFCBANK.NS,SBIN.NS,1159.3426513671875,327.9796447753906,1147.961181640625,325.90350341796875,-8.625577596241472,30.489697026314765,34.870829314143215,623.2364826723784,max_holding
2019-06-03,2019-06-24,PNB.NS-SBIN.NS,1,-2.2262405339056883,-1.58833189963963,21,PNB.NS,SBIN.NS,76.13034057617188,327.9796447753906,71.30549621582031,325.90350341796875,131.35367482028462,-30.489697026314765,-570.4601161965085,52.77636647586996,max_holding
2019-06-11,2019-07-01,HDFCBANK.NS-ICICIBANK.NS,-1,1.5586522839157726,1.5235319910144078,20,HDFCBANK.NS,ICICIBANK.NS,1155.237548828125,409.6680908203125,1180.055419921875,426.8287048339844,-8.656228331691622,24.41000464540982,204.06150889782606,256.837875373696,max_holding
2019-06-26,2019-07-08,HDFCBANK.NS-SBIN.NS,-1,1.6373516415487106,0.08402352942543748,12,HDFCBANK.NS,SBIN.NS,1171.6759033203125,330.470947265625,1143.9970703125,327.8411865234375,-8.53478335746417,30.259846085538733,156.6566880087222,413.4945633824182,mean_revert
2019-07-01,2019-07-11,HDFCBANK.NS-ICICIBANK.NS,-1,1.5235319910144078,0.16562676135353438,10,HDFCBANK.NS,ICICIBANK.NS,1180.055419921875,426.8287048339844,1142.8338623046875,414.7239074707031,-8.474178272628963,23.42860235674523,31.82363079968286,445.3181941821011,mean_revert
2019-06-24,2019-07-15,PNB.NS-SBIN.NS,1,-1.58833189963963,-1.212984668182785,21,PNB.NS,SBIN.NS,71.30549621582031,325.90350341796875,68.15078735351562,332.22412109375,140.24164378203056,-30.683929123569673,-636.3629412842024,-191.04474710210133,max_holding
2019-06-26,2019-07-16,HDFCBANK.NS-PNB.NS,-1,1.7536057713833166,0.31394810157874714,20,HDFCBANK.NS,PNB.NS,1171.6759033203125,73.20760345458984,1135.26123046875,70.28485870361328,-8.53478335746417,136.59783312266094,-88.44925593301173,-279.49400303511305,max_holding
2019-07-16,2019-07-23,ICICIBANK.NS-SBIN.NS,1,-1.64608337203261,-0.2720742599213222,7,ICICIBANK.NS,SBIN.NS,412.8279724121094,336.1918029785156,401.5072937011719,315.7536315917969,24.223164776289448,-29.74492510348044,333.70921135557506,54.21520832046201,mean_revert
2019-07-17,2019-07-31,PNB.NS-SBIN.NS,1,-1.5398936425434018,0.24035422477679572,14,PNB.NS,SBIN.NS,69.9137191772461,343.6196594238281,64.2074203491211,306.5264892578125,143.03344347406096,-29.101943750155975,263.291780807633,317.50698912809503,mean_revert
2019-07-22,2019-08-09,HDFCBANK.NS-SBIN.NS,1,-2.767852667750119,0.21704141059256382,18,HDFCBANK.NS,SBIN.NS,1090.6571044921875,323.73516845703125,1083.416748046875,268.8335266113281,9.168784541733695,-30.889445986549593,1629.4960321133144,1947.0030212414094,mean_revert
2019-07-22,2019-08-13,HDFCBANK.NS-ICICIBANK.NS,1,-2.140508758158409,-1.6908161740317447,22,HDFCBANK.NS,ICICIBANK.NS,1090.6571044921875,401.0686645507813,1054.1474609375,399.8503723144531,9.168784541733695,-24.933386434466385,-304.3729043299452,1642.6301169114643,max_holding
2019-07-29,2019-08-19,ICICIBANK.NS-SBIN.NS,-1,1.898953129666889,2.786327450838977,21,ICICIBANK.NS,SBIN.NS,418.4661865234375,317.2299499511719,412.6669921875,264.6812744140625,-23.896793389876244,31.52287481537983,-1517.9031717966723,124.72694511479199,max_holding
2019-08-02,2019-08-22,PNB.NS-SBIN.NS,-1,1.641531720921015,2.443682144674397,20,PNB.NS,SBIN.NS,62.76924896240234,284.6119689941406,57.016563415527344,247.7955322265625,-159.31367931436972,35.13555679102825,-377.08450447928954,-252.35755936449755,max_holding
2019-08-05,2019-08-26,HDFCBANK.NS-PNB.NS,1,-2.4852654956410505,-0.8672100175235476,21,HDFCBANK.NS,PNB.NS,1034.634521484375,61.79499816894531,1071.14404296875,61.00632858276367,9.665248735034615,-161.82539519882107,480.50037380870924,228.1428144442117,max_holding
2019-08-23,2019-08-26,ICICIBANK.NS-PNB.NS,1,-2.0750240495548296,-0.2160873272734302,3,ICICIBANK.NS,PNB.NS,385.3768005371094,59.01144027709961,401.21484375,61.00632858276367,25.94862997996441,-169.45866687955876,72.92441008653174,301.06722453074343,mean_revert
2019-08-13,2019-09-03,HDFCBANK.NS-ICICIBANK.NS,1,-1.6908161740317447,-0.7528941150568266,21,HDFCBANK.NS,ICICIBANK.NS,1054.1474609375,399.8503723144531,1049.6845703125,382.2091369628906,9.48633883831258,-25.009355229850154,398.8594289335384,699.9266534642818,max_holding
2019-08-21,2019-09-11,ICICIBANK.NS-SBIN.NS,-1,2.3236224007632607,0.5308351538373272,21,ICICIBANK.NS,SBIN.NS,401.6047058105469,255.96157836914065,384.5970764160156,263.20489501953125,-24.900106635496954,39.06836355563599,706.476313786892,1406.4029672511738,max_holding
2019-09-03,2019-09-13,ICICIBANK.NS-PNB.NS,1,-2.0833058859379623,0.13793547106465223,10,ICICIBANK.NS,PNB.NS,382.2091369628906,55.11446762084961,402.9205017089844,60.217655181884766,26.16368640337062,-181.44056237271963,-384.03956876506356,1022.3633984861102,mean_revert
2019-08-26,2019-09-16,PNB.NS-SBIN.NS,-1,1.8951747474986855,0.9959813211900459,21,PNB.NS,SBIN.NS,61.00632858276367,258.5451965332031,59.89291000366211,262.6974182128906,-163.9174202465502,38.67795702294462,343.10815281759966,1365.47155130371,max_holding
2019-09-20,2019-10-10,HDFCBANK.NS-SBIN.NS,-1,2.4261018030791277,1.6558087097691978,20,HDFCBANK.NS,SBIN.NS,1139.059326171875,278.38360595703125,1139.9615478515625,234.5084228515625,-8.77917398175192,35.92165553579153,-1583.9899751805135,-218.51842387680358,max_holding
2019-09-23,2019-10-14,HDFCBANK.NS-ICICIBANK.NS,-1,1.8729403085675005,0.9915791572232926,21,HDFCBANK.NS,ICICIBANK.NS,1193.7999267578125,434.9864501953125,1143.6171875,417.9788513183594,-8.376613011829,22.98922183785246,29.369923124728416,-189.14850075207517,max_holding
2019-09-23,2019-10-14,HDFCBANK.NS-PNB.NS,-1,2.394497445046534,1.2045100201274097,21,HDFCBANK.NS,PNB.NS,1193.7999267578125,62.02696990966797,1143.6171875,53.16596984863281,-8.376613011829,161.22019203200395,-1008.2107447994723,-1197.3592455515475,max_holding
2019-09-25,2019-10-15,ICICIBANK.NS-PNB.NS,-1,2.224373571240942,1.5342361289522735,20,ICICIBANK.NS,PNB.NS,423.1932373046875,58.73308944702149,420.90283203125,53.722686767578125,-23.629867206030692,170.2617739701947,-798.9580760477238,-1996.3173215992713,max_holding
2019-09-25,2019-10-15,ICICIBANK.NS-SBIN.NS,-1,1.854153580679342,1.5377852963246006,20,ICICIBANK.NS,SBIN.NS,423.1932373046875,258.59130859375,420.90283203125,238.47610473632807,-23.629867206030692,38.67105996091353,-723.7542820370421,-2720.0716036363133,max_holding
2019-10-10,2019-10-30,HDFCBANK.NS-SBIN.NS,-1,1.6558087097691978,1.1480536751821597,20,HDFCBANK.NS,SBIN.NS,1139.9615478515625,234.5084228515625,1185.3489990234375,267.4955749511719,-8.772225711337876,42.64239159686699,1008.5020913549419,-1711.5695122813713,max_holding
2019-10-15,2019-11-04,ICICIBANK.NS-PNB.NS,-1,1.5342361289522735,1.7173809903924524,20,ICICIBANK.NS,PNB.NS,420.90283203125,53.722686767578125,458.5730285644531,63.27956008911133,-23.758452637965497,186.14109981623338,883.9413306776513,-827.62818160372,max_holding
2019-10-15,2019-11-04,HDFCBANK.NS-PNB.NS,-1,1.5205979919297496,1.0280531421873425,20,HDFCBANK.NS,PNB.NS,1161.3260498046875,53.722686767578125,1174.4293212890625,63.27956008911133,-8.610846197484166,186.14109981623338,1666.0966554387767,838.4684738350567,max_holding
2019-11-04,2019-11-25,ICICIBANK.NS-PNB.NS,-1,1.7173809903924524,1.5180608075377728,21,ICICIBANK.NS,PNB.NS,458.5730285644531,63.27956008911133,485.1809692382813,59.75373077392578,-21.806777496933588,158.0289114829154,-1137.4164106791054,-298.94793684404874,max_holding
2019-11-11,2019-12-02,PNB.NS-SBIN.NS,1,-2.2673170622398233,-1.6019033578790431,21,PNB.NS,SBIN.NS,57.2485237121582,293.654541015625,61.00632858276367,312.3395690917969,174.67699342395866,-34.05361948572051,20.109220485309947,-278.8387163587388,max_holding
