Date,HDFCBANK.NS,ICICIBANK.NS,PNB.NS,SBIN.NS
2020-02-13,1178.75,527.285888671875,51.403053283691406,302.1435546875
2020-02-14,1157.8126220703125,531.9641723632812,50.28963088989258,294.7156982421875
2020-02-17,1155.7237548828125,527.87060546875,48.201961517333984,289.9175720214844
2020-02-18,1152.0206298828125,527.4808349609375,48.24835205078125,293.0086669921875
2020-02-19,1165.2664794921875,530.9895629882812,48.897850036621094,295.5923156738281
2020-02-20,1155.6763916015625,533.1337890625,49.037025451660156,302.3280944824219
2020-02-24,1148.8870849609375,516.4185180664062,46.71739196777344,297.9913330078125
2020-02-25,1139.7242431640625,517.4906616210938,46.299861907958984,301.54376220703125
2020-02-26,1138.7271728515625,510.42437744140625,45.60397720336914,302.8355712890625
2020-02-27,1138.9169921875,502.2861022949219,43.56269454956055,297.0686340332031
2020-02-28,1118.217041015625,484.64495849609375,41.799774169921875,279.5831298828125
2020-03-02,1120.068603515625,493.2705993652344,39.66571044921875,265.188720703125
2020-03-03,1122.1578369140625,501.7013244628906,41.28945541381836,267.44940185546875
2020-03-04,1090.87060546875,495.46356201171875,41.24306106567383,263.25103759765625
2020-03-05,1093.2445068359375,491.7111511230469,41.75338363647461,266.2037048339844
2020-03-06,1077.6246337890625,474.0212707519531,39.29457092285156,249.59483337402344
2020-03-09,1051.4176025390625,446.146240234375,36.88215255737305,233.86253356933594
2020-03-11,1057.589599609375,453.84600830078125,35.67594528198242,226.1578369140625
2020-03-12,969.7578125,414.8599548339844,31.31503677368164,196.16954040527344
2020-03-13,1015.8102416992188,435.86370849609375,34.70170211791992,223.2974090576172
2020-03-16,949.0579833984375,392.6866760253906,33.217132568359375,206.08876037597656
2020-03-17,925.889404296875,357.9403991699219,32.75320816040039,198.52249145507812
2020-03-18,832.6453247070312,346.0496520996094,34.098594665527344,198.568603515625
2020-03-19,850.35400390625,329.9678955078125,34.51612854003906,187.91122436523438
2020-03-20,838.2949829101562,336.9366760253906,35.3047981262207,193.63206481933594
2020-03-23,732.6119995117188,276.8007507324219,32.84599304199219,167.56532287597656
2020-03-24,728.956298828125,288.9838562011719,33.681060791015625,169.04168701171875
2020-03-25,813.5121459960938,308.8667297363281,31.825355529785156,175.223876953125
2020-03-26,855.6239013671875,321.8783264160156,30.99028778076172,177.85362243652344
2020-03-27,858.8048706054688,331.2349853515625,31.036680221557617,180.8063201904297
2020-03-30,789.6788330078125,305.4554443359375,30.526363372802734,172.4557342529297
2020-03-31,818.4022216796875,315.5430908203125,30.016040802001953,181.6367645263672
2020-04-01,787.77978515625,303.26251220703125,28.25312042236328,172.13278198242188
2020-04-03,772.7772216796875,279.383544921875,27.51083755493164,161.936767578125
