Date,equity_gross
2017-01-01,117901.23934808961
2017-01-02,117696.73070175406
2017-01-03,117719.4835784248
2017-01-04,117040.91241033141
2017-01-05,113280.1904676973
2017-01-06,110010.76008967834
2017-01-07,110010.76008967834
2017-01-08,110010.76008967834
2017-01-09,110312.97383868477
2017-01-10,109587.63847690835
2017-01-11,109529.06747559334
2017-01-12,113421.47493699798
2017-01-13,106655.54571775628
2017-01-14,106655.54571775628
2017-01-15,106655.54571775628
2017-01-16,105439.6016707437
2017-01-17,108129.17128840061
2017-01-18,107488.53257323526
2017-01-19,107441.08611343526
2017-01-20,111278.73454922049
2017-01-21,111278.73454922049
2017-01-22,111278.73454922049
2017-01-23,111219.30355074773
2017-01-24,110059.119219811
2017-01-25,106232.43472064684
2017-01-26,106232.43472064684
2017-01-27,107627.7290828115
2017-01-28,107627.7290828115
2017-01-29,107627.7290828115
2017-01-30,111023.54991330256
2017-01-31,106848.96843029774
2017-02-01,95629.91085390093
2017-02-02,96813.75213242513
2017-02-03,97714.79046471791
2017-02-04,97714.79046471791
2017-02-05,97714.79046471791
2017-02-06,96723.1823251144
2017-02-07,97650.39008367405
2017-02-08,99736.35798281015
2017-02-09,103548.40018909187
2017-02-10,110587.25186363692
2017-02-11,110587.25186363692
2017-02-12,110587.25186363692
2017-02-13,113740.91733937823
2017-02-14,115653.27604889739
2017-02-15,116211.98574826343
2017-02-16,120609.21797425504
2017-02-17,120152.56589058321
2017-02-18,120152.56589058321
2017-02-19,120152.56589058321
2017-02-20,118800.60884343075
2017-02-21,120340.84946914467
2017-02-22,122667.42819464035
2017-02-23,124732.75832842677
2017-02-24,124732.75832842677
2017-02-25,124732.75832842677
2017-02-26,124732.75832842677
2017-02-27,121273.72363412313
2017-02-28,121139.33913663453
2017-03-01,123956.45371211815
2017-03-02,122781.59996931285
2017-03-03,120666.44401190133
2017-03-04,120666.44401190133
2017-03-05,120666.44401190133
2017-03-06,118346.84227490338
2017-03-07,117557.27541678686
2017-03-08,117934.58488177521
2017-03-09,118528.7689744284
2017-03-10,117997.68784557983
2017-03-11,117997.68784557983
2017-03-12,117997.68784557983
2017-03-13,117997.68784557983
2017-03-14,123010.91354243309
2017-03-15,122458.53455928288
2017-03-16,123912.64218526207
2017-03-17,126203.94263986062
2017-03-18,126203.94263986062
2017-03-19,126203.94263986062
2017-03-20,125458.97084167505
2017-03-21,125443.84572626068
2017-03-22,124109.79102012256
2017-03-23,124609.17749794848
2017-03-24,127394.13433896874
2017-03-25,127394.13433896874
2017-03-26,127394.13433896874
2017-03-27,129119.00012943785
2017-03-28,130073.76067208909
2017-03-29,130439.1150722116
2017-03-30,129611.97070645777
2017-03-31,128352.7416741299
2017-04-01,128352.7416741299
2017-04-02,128352.7416741299
2017-04-03,128832.58730483853
2017-04-04,128832.58730483853
2017-04-05,123800.02050993228
2017-04-06,120564.83919176241
2017-04-07,121902.6508899052
2017-04-08,121902.6508899052
2017-04-09,121902.6508899052
2017-04-10,122687.47347165123
2017-04-11,125919.49507342139
2017-04-12,127580.32023526
2017-04-13,123490.5772352004
2017-04-14,123490.5772352004
2017-04-15,123490.5772352004
2017-04-16,123490.5772352004
2017-04-17,121229.8322684705
2017-04-18,122168.91618931133
2017-04-19,122045.29719327544
2017-04-20,123110.2462636331
2017-04-21,116728.92134663137
2017-04-22,116728.92134663137
2017-04-23,116728.92134663137
2017-04-24,113940.83073708176
2017-04-25,113185.33619338472
2017-04-26,112908.07873240777
2017-04-27,112715.12052228818
2017-04-28,114187.9264972291
2017-04-29,114187.9264972291
2017-04-30,114187.9264972291
2017-05-01,114187.9264972291
2017-05-02,116697.95668013855
2017-05-03,117855.71264922131
2017-05-04,126052.90351540742
2017-05-05,126024.08725358109
2017-05-06,126024.08725358109
2017-05-07,126024.08725358109
2017-05-08,126811.3602893634
2017-05-09,127282.94547670595
2017-05-10,126665.4800106695
2017-05-11,127572.44244390461
2017-05-12,129579.84096570783
2017-05-13,129579.84096570783
2017-05-14,129579.84096570783
2017-05-15,128731.42566898615
2017-05-16,128581.55874380194
2017-05-17,128545.72893320388
2017-05-18,130177.90528282501
2017-05-19,132332.92183061555
2017-05-20,132332.92183061555
2017-05-21,132332.92183061555
2017-05-22,134926.25002846227
2017-05-23,134058.1242635124
2017-05-24,132097.2117777341
2017-05-25,132118.93036566995
2017-05-26,135237.11565088195
2017-05-27,135237.11565088195
2017-05-28,135237.11565088195
2017-05-29,132641.1576713489
2017-05-30,134816.35627625955
2017-05-31,132401.63572459572
2017-06-01,133815.03478878736
2017-06-02,132527.9476967112
2017-06-03,132527.9476967112
2017-06-04,132527.9476967112
2017-06-05,130645.75852951422
2017-06-06,131036.85543412021
2017-06-07,134769.56069440028
2017-06-08,136352.14150192094
2017-06-09,134533.77619909984
2017-06-10,134533.77619909984
2017-06-11,134533.77619909984
2017-06-12,136080.6638665181
2017-06-13,134812.37618205557
2017-06-14,135232.79371456552
2017-06-15,135154.5420717002
2017-06-16,134210.89203020782
2017-06-17,134210.89203020782
2017-06-18,134210.89203020782
2017-06-19,131520.74354281573
2017-06-20,133336.42530367567
2017-06-21,132980.52757637217
2017-06-22,132622.20690978406
2017-06-23,133397.3487819268
2017-06-24,133397.3487819268
2017-06-25,133397.3487819268
2017-06-26,133397.3487819268
2017-06-27,131495.6182466329
2017-06-28,131658.16254109293
2017-06-29,130144.00728245512
2017-06-30,131670.10159705667
2017-07-01,131670.10159705667
2017-07-02,131670.10159705667
2017-07-03,131913.46266770238
2017-07-04,132791.67948481548
2017-07-05,133412.75000162196
2017-07-06,133979.52253593566
2017-07-07,131599.8614491137
2017-07-08,131599.8614491137
2017-07-09,131599.8614491137
2017-07-10,135246.3548503596
2017-07-11,136152.73415137775
2017-07-12,136573.6407083803
2017-07-13,135940.70693229602
2017-07-14,135757.4877993555
2017-07-15,135757.4877993555
2017-07-16,135757.4877993555
2017-07-17,137072.47594629327
2017-07-18,136301.33283974178
2017-07-19,136480.4699567624
2017-07-20,134669.5798732865
2017-07-21,133957.11384603646
2017-07-22,133957.11384603646
2017-07-23,133957.11384603646
2017-07-24,132838.20600589894
2017-07-25,132387.48099430185
2017-07-26,132608.89179972344
2017-07-27,131455.8999241663
2017-07-28,135104.26491864186
2017-07-29,135104.26491864186
2017-07-30,135104.26491864186
2017-07-31,134757.24546671967
2017-08-01,135445.9027465731
2017-08-02,132936.7356291359
2017-08-03,130268.32767955541
2017-08-04,131632.14931256472
2017-08-05,131632.14931256472
2017-08-06,131632.14931256472
2017-08-07,131563.71397948044
2017-08-08,130739.93536199328
2017-08-09,131658.0122462086
2017-08-10,132885.62208256556
2017-08-11,133398.68233737987
2017-08-12,133398.68233737987
2017-08-13,133398.68233737987
2017-08-14,131377.943036038
2017-08-15,131377.943036038
2017-08-16,133333.44331142254
2017-08-17,136619.97863583846
2017-08-18,134821.68260747247
2017-08-19,134821.68260747247
2017-08-20,134821.68260747247
2017-08-21,130401.01398758845
2017-08-22,131089.58893477154
2017-08-23,131437.66759714746
2017-08-24,135228.99252346763
2017-08-25,135228.99252346763
2017-08-26,135228.99252346763
2017-08-27,135228.99252346763
2017-08-28,137716.50725420238
2017-08-29,137959.251543922
2017-08-30,135683.0835211245
2017-08-31,133656.8439549926
2017-09-01,134321.4045065237
2017-09-02,134321.4045065237
2017-09-03,134321.4045065237
2017-09-04,133580.6958923529
2017-09-05,132122.99969940662
2017-09-06,129115.84427775882
2017-09-07,128430.88647816428
2017-09-08,126356.05908711028
2017-09-09,126356.05908711028
2017-09-10,126356.05908711028
2017-09-11,124390.47009406253
2017-09-12,125006.92395700305
2017-09-13,121321.8800401364
2017-09-14,123098.13157799571
2017-09-15,123302.62219860312
2017-09-16,123302.62219860312
2017-09-17,123302.62219860312
2017-09-18,121587.72907255645
2017-09-19,122306.68595015511
2017-09-20,123421.81901452741
2017-09-21,123096.781310626
2017-09-22,122934.73736029453
2017-09-23,122934.73736029453
2017-09-24,122934.73736029453
2017-09-25,122099.86261413022
2017-09-26,124268.74083389362
2017-09-27,123116.23112596938
2017-09-28,125044.03100968173
2017-09-29,125805.30579973421
2017-09-30,125805.30579973421
2017-10-01,125805.30579973421
2017-10-02,125805.30579973421
2017-10-03,124478.52667201989
2017-10-04,124340.09013331338
2017-10-05,122752.09454283686
2017-10-06,123827.3171973176
2017-10-07,123827.3171973176
2017-10-08,123827.3171973176
2017-10-09,125212.15814428849
2017-10-10,123452.1051602972
2017-10-11,122635.86949627033
2017-10-12,116290.28838128473
2017-10-13,115597.23032085954
2017-10-14,115597.23032085954
2017-10-15,115597.23032085954
2017-10-16,115827.02644638334
2017-10-17,115411.4202676721
2017-10-18,108092.2536923039
2017-10-19,107855.34308515405
2017-10-20,107855.34308515405
2017-10-21,107855.34308515405
2017-10-22,107855.34308515405
2017-10-23,106366.33671241118
2017-10-24,110667.24173545762
2017-10-25,139024.05349919116
2017-10-26,139481.4792480602
2017-10-27,141812.19530737036
2017-10-28,141812.19530737036
2017-10-29,141812.19530737036
2017-10-30,138288.03670266602
2017-10-31,137746.43906912897
2017-11-01,139434.89758069473
2017-11-02,138481.77820036054
2017-11-03,139161.69530045928
2017-11-04,139161.69530045928
2017-11-05,139161.69530045928
2017-11-06,139284.62834208837
2017-11-07,142531.38430292148
2017-11-08,143148.85599619162
2017-11-09,140253.7201356705
2017-11-10,145919.02179911244
2017-11-11,145919.02179911244
2017-11-12,145919.02179911244
2017-11-13,141955.68017885418
2017-11-14,142238.23993843392
2017-11-15,141655.17089444151
2017-11-16,141786.0652745388
2017-11-17,144535.1775559474
2017-11-18,144535.1775559474
2017-11-19,144535.1775559474
2017-11-20,144811.69276789558
2017-11-21,143934.66784926993
2017-11-22,144619.3525160698
2017-11-23,144292.88407016668
2017-11-24,144941.72171554618
2017-11-25,144941.72171554618
2017-11-26,144941.72171554618
2017-11-27,144539.95902305617
2017-11-28,143617.20399355705
2017-11-29,144756.36927317717
2017-11-30,145929.44687205326
2017-12-01,146045.73830792078
2017-12-02,146045.73830792078
2017-12-03,146045.73830792078
2017-12-04,147991.94842028848
2017-12-05,147144.55618195698
2017-12-06,144759.52588409308
2017-12-07,146421.58510216261
2017-12-08,152682.37207897328
2017-12-09,152682.37207897328
2017-12-10,152682.37207897328
2017-12-11,154514.35150088093
2017-12-12,154403.08154584834
2017-12-13,153051.67215135042
2017-12-14,156915.29370693746
2017-12-15,156652.86926442993
2017-12-16,156652.86926442993
2017-12-17,156652.86926442993
2017-12-18,156637.03798931136
2017-12-19,157051.08881328267
2017-12-20,156858.98136117123
2017-12-21,156814.76049725298
2017-12-22,155776.38070821046
2017-12-23,155776.38070821046
2017-12-24,155776.38070821046
2017-12-25,155776.38070821046
2017-12-26,155795.44389910012
2017-12-27,155833.87120834264
2017-12-28,155655.72930306924
2017-12-29,155362.98705410192
2017-12-30,155362.98705410192
2017-12-31,155362.98705410192
2018-01-01,156969.29982775063
2018-01-02,156236.02345929132
2018-01-03,156094.46831369778
2018-01-04,156669.32546873318
2018-01-05,156081.50755382015
2018-01-06,156081.50755382015
2018-01-07,156081.50755382015
2018-01-08,156058.37835489446
2018-01-09,157156.3305831121
2018-01-10,153270.95940373788
2018-01-11,154002.7016289441
2018-01-12,154416.4506193763
2018-01-13,154416.4506193763
2018-01-14,154416.4506193763
2018-01-15,156200.4069973524
2018-01-16,149803.8054924594
2018-01-17,151871.6203915778
2018-01-18,152288.9506483212
2018-01-19,153155.00305815955
2018-01-20,153155.00305815955
2018-01-21,153155.00305815955
2018-01-22,147358.68135564192
2018-01-23,148838.89505913513
2018-01-24,153570.5787193676
2018-01-25,153375.29107423653
2018-01-26,153375.29107423653
2018-01-27,153375.29107423653
2018-01-28,153375.29107423653
2018-01-29,148200.59930163732
2018-01-30,150966.82175081415
2018-01-31,151894.26575737284
2018-02-01,150673.7102500088
2018-02-02,148537.001077674
2018-02-03,148537.001077674
2018-02-04,148537.001077674
2018-02-05,151924.8467563768
2018-02-06,154426.179616067
2018-02-07,156681.80224661014
2018-02-08,158022.57711700085
2018-02-09,156916.40741140212
2018-02-10,156916.40741140212
2018-02-11,156916.40741140212
2018-02-12,156531.23243522109
2018-02-13,156531.23243522109
2018-02-14,155465.59829313692
2018-02-15,156024.29077741873
2018-02-16,153859.8088620366
2018-02-17,153859.8088620366
2018-02-18,153859.8088620366
2018-02-19,151898.73005403217
2018-02-20,151662.3115183441
2018-02-21,150085.09974498488
2018-02-22,148681.49137193488
2018-02-23,149998.9531484138
2018-02-24,149998.9531484138
2018-02-25,149998.9531484138
2018-02-26,151000.6376315751
2018-02-27,147462.17872088155
2018-02-28,146139.14393119773
2018-03-01,143363.06459567594
2018-03-02,143363.06459567594
2018-03-03,143363.06459567594
2018-03-04,143363.06459567594
2018-03-05,141580.7739366448
2018-03-06,139922.07268238848
2018-03-07,137276.0132138338
2018-03-08,144751.81676902756
2018-03-09,140971.97949008978
2018-03-10,140971.97949008978
2018-03-11,140971.97949008978
2018-03-12,142449.29196561198
2018-03-13,150068.31578508933
2018-03-14,151433.2120434955
2018-03-15,150069.91611039
2018-03-16,150297.51368191396
2018-03-17,150297.51368191396
2018-03-18,150297.51368191396
2018-03-19,151668.11379564967
2018-03-20,150857.24698106656
2018-03-21,149610.8620123249
2018-03-22,147029.37545891118
2018-03-23,143739.41301053186
2018-03-24,143739.41301053186
2018-03-25,143739.41301053186
2018-03-26,149559.23109135655
2018-03-27,152164.53293233176
2018-03-28,151604.8252995164
2018-03-29,151604.8252995164
2018-03-30,151604.8252995164
2018-03-31,151604.8252995164
2018-04-01,151604.8252995164
2018-04-02,144048.22652638814
2018-04-03,147948.63156113098
2018-04-04,148778.33516613313
2018-04-05,152219.20078469528
2018-04-06,154467.39903156518
2018-04-07,154467.39903156518
2018-04-08,154467.39903156518
2018-04-09,156623.32116509607
2018-04-10,160250.88346881402
2018-04-11,154233.67115473544
2018-04-12,146955.4681385298
2018-04-13,145027.79817344787
2018-04-14,145027.79817344787
2018-04-15,145027.79817344787
2018-04-16,145589.72132208722
2018-04-17,147974.9999239872
2018-04-18,149716.57750417246
2018-04-19,147979.5186520522
2018-04-20,135403.3730827485
2018-04-21,135403.3730827485
2018-04-22,135403.3730827485
2018-04-23,134543.19905329618
2018-04-24,138208.13335136478
2018-04-25,132348.58273402063
2018-04-26,127938.71222302305
2018-04-27,136513.1834222761
2018-04-28,136513.1834222761
2018-04-29,136513.1834222761
2018-04-30,136609.71660054868
2018-05-01,136609.71660054868
2018-05-02,134037.8895117466
2018-05-03,137799.83081753444
2018-05-04,138153.14022086788
2018-05-05,138153.14022086788
2018-05-06,138153.14022086788
2018-05-07,144118.29947905685
2018-05-08,150170.69778824737
2018-05-09,147169.91388059896
2018-05-10,148500.33336893708
2018-05-11,149704.91495479562
2018-05-12,149704.91495479562
2018-05-13,149704.91495479562
2018-05-14,151792.31592208997
2018-05-15,146672.48676007148
2018-05-16,142846.473966818
2018-05-17,141933.75440369672
2018-05-18,138780.26905878301
2018-05-19,138780.26905878301
2018-05-20,138780.26905878301
2018-05-21,141101.19742084463
2018-05-22,146098.61325579847
2018-05-23,149145.90146768471
2018-05-24,145602.38741217525
2018-05-25,145817.0007673418
2018-05-26,145817.0007673418
2018-05-27,145817.0007673418
2018-05-28,151369.79707611495
2018-05-29,146622.6897660286
2018-05-30,146014.7292805441
2018-05-31,143071.2163339295
2018-06-01,144295.44983377453
2018-06-02,144295.44983377453
2018-06-03,144295.44983377453
2018-06-04,143464.1890386894
2018-06-05,145139.82778826397
2018-06-06,146956.44445446917
2018-06-07,148122.37952636514
2018-06-08,146530.82918576166
2018-06-09,146530.82918576166
2018-06-10,146530.82918576166
2018-06-11,146489.08442354016
2018-06-12,147660.49370379394
2018-06-13,144697.83045297768
2018-06-14,144647.1696058509
2018-06-15,135845.9728356471
2018-06-16,135845.9728356471
2018-06-17,135845.9728356471
2018-06-18,140323.2735737065
2018-06-19,141758.84946830626
2018-06-20,140628.43490586386
2018-06-21,139405.70516563545
2018-06-22,143432.8255230047
2018-06-23,143432.8255230047
2018-06-24,143432.8255230047
2018-06-25,136245.99197078185
2018-06-26,134181.36738629063
2018-06-27,129420.73751775059
2018-06-28,123875.18618690805
2018-06-29,126372.94135311966
2018-06-30,126372.94135311966
2018-07-01,126372.94135311966
2018-07-02,125176.9788123605
2018-07-03,121021.7104112531
2018-07-04,121617.92178445052
2018-07-05,124887.5084889697
2018-07-06,122971.95026863624
2018-07-07,122971.95026863624
2018-07-08,122971.95026863624
2018-07-09,126388.14558377865
2018-07-10,128004.27566373076
2018-07-11,116202.22294007786
2018-07-12,120179.2578001824
2018-07-13,114499.71665321878
2018-07-14,114499.71665321878
2018-07-15,114499.71665321878
2018-07-16,108891.18439944785
2018-07-17,113271.26274571996
2018-07-18,112217.52137043781
2018-07-19,113459.41813159999
2018-07-20,112582.53675585658
2018-07-21,112582.53675585658
2018-07-22,112582.53675585658
2018-07-23,119287.63155724268
2018-07-24,119211.54676689436
2018-07-25,121757.95448535435
2018-07-26,133240.40480918635
2018-07-27,139913.08158707258
2018-07-28,139913.08158707258
2018-07-29,139913.08158707258
2018-07-30,147871.11452633585
2018-07-31,142988.03373273564
2018-08-01,140233.50763868116
2018-08-02,142508.26908351656
2018-08-03,143862.61620890218
2018-08-04,143862.61620890218
2018-08-05,143862.61620890218
2018-08-06,148197.56097265997
2018-08-07,147891.4531147717
2018-08-08,148121.13964511448
2018-08-09,151769.41548340296
2018-08-10,150556.96007204676
2018-08-11,150556.96007204676
2018-08-12,150556.96007204676
2018-08-13,146819.4334431058
2018-08-14,146768.67144322646
2018-08-15,146768.67144322646
2018-08-16,145106.75991181255
2018-08-17,148481.1978326361
2018-08-18,148481.1978326361
2018-08-19,148481.1978326361
2018-08-20,151257.83521180745
2018-08-21,150076.75759807433
2018-08-22,150076.75759807433
2018-08-23,145569.08418961577
2018-08-24,143556.54892149603
2018-08-25,143556.54892149603
2018-08-26,143556.54892149603
2018-08-27,145305.96086395066
2018-08-28,141950.9166394926
2018-08-29,144620.27503215353
2018-08-30,146107.01451890025
2018-08-31,146573.94855491826
2018-09-01,146573.94855491826
2018-09-02,146573.94855491826
2018-09-03,145981.48027508619
2018-09-04,136667.13955174125
2018-09-05,139056.65721572508
2018-09-06,137918.85548758466
2018-09-07,136648.76045551713
2018-09-08,136648.76045551713
2018-09-09,136648.76045551713
2018-09-10,134816.59256171502
2018-09-11,132743.86488783796
2018-09-12,133642.66768023474
2018-09-13,133642.66768023474
2018-09-14,135830.9007558656
2018-09-15,135830.9007558656
2018-09-16,135830.9007558656
2018-09-17,133560.71137981137
2018-09-18,131229.38187588326
2018-09-19,129484.56777296794
2018-09-20,129484.56777296794
2018-09-21,128931.41599974954
2018-09-22,128931.41599974954
2018-09-23,128931.41599974954
2018-09-24,116101.13888095
2018-09-25,117870.31386272325
2018-09-26,116310.39540664975
2018-09-27,113008.08645629363
2018-09-28,113999.5422953102
2018-09-29,113999.5422953102
2018-09-30,113999.5422953102
2018-10-01,115242.10296600878
2018-10-02,115242.10296600878
2018-10-03,119588.53991124945
2018-10-04,129589.52603763706
2018-10-05,117457.18317843572
2018-10-06,117457.18317843572
2018-10-07,117457.18317843572
2018-10-08,124468.43635347443
2018-10-09,121227.41245926416
2018-10-10,131313.1086337128
2018-10-11,133718.84524821508
2018-10-12,141005.04747014467
2018-10-13,141005.04747014467
2018-10-14,141005.04747014467
2018-10-15,140095.018241718
2018-10-16,142159.26448496454
2018-10-17,141851.3080888848
2018-10-18,141851.3080888848
2018-10-19,147698.52855474394
2018-10-20,147698.52855474394
2018-10-21,147698.52855474394
2018-10-22,147884.36160245945
2018-10-23,149205.30714179357
2018-10-24,148227.27149755505
2018-10-25,148909.7207434759
2018-10-26,150676.86512423577
2018-10-27,150676.86512423577
2018-10-28,150676.86512423577
2018-10-29,150267.1276235931
2018-10-30,151008.27636082395
2018-10-31,149453.6653326769
2018-11-01,149987.4247750218
2018-11-02,151876.55713025917
2018-11-03,151876.55713025917
2018-11-04,151876.55713025917
2018-11-05,153125.3689707093
2018-11-06,154134.84879092363
2018-11-07,154018.421421568
2018-11-08,154018.421421568
2018-11-09,154100.6562818136
2018-11-10,154100.6562818136
2018-11-11,154100.6562818136
2018-11-12,153985.5716127411
2018-11-13,152850.2680829404
2018-11-14,153270.98212841054
2018-11-15,152878.1396691209
2018-11-16,153869.32653842392
2018-11-17,153869.32653842392
2018-11-18,153869.32653842392
2018-11-19,155579.68536678544
2018-11-20,155704.45416736093
2018-11-21,155939.03102260418
2018-11-22,156991.0958249781
2018-11-23,156991.0958249781
2018-11-24,156991.0958249781
2018-11-25,156991.0958249781
2018-11-26,157131.48956779673
2018-11-27,157704.28100828553
2018-11-28,156261.69036054565
