Date,equity_gross
2024-09-01,93527.00726323886
2024-09-02,92284.30499580633
2024-09-03,93059.3522341961
2024-09-04,93108.04737543815
2024-09-05,93835.17100079512
2024-09-06,93835.17100079512
2024-09-07,93835.17100079512
2024-09-08,93835.17100079512
2024-09-09,93835.17100079512
2024-09-10,93835.17100079512
2024-09-11,93835.17100079512
2024-09-12,93141.36577493045
2024-09-13,93212.52210093453
2024-09-14,93212.52210093453
2024-09-15,93212.52210093453
2024-09-16,93850.38512498367
2024-09-17,92948.95470445616
2024-09-18,94799.47793128014
2024-09-19,94566.36978466727
2024-09-20,93722.01289177484
2024-09-21,93722.01289177484
2024-09-22,93722.01289177484
2024-09-23,93036.88272977676
2024-09-24,93509.03655057219
2024-09-25,94226.35462135226
2024-09-26,94718.56657699507
2024-09-27,95377.79472417664
2024-09-28,95377.79472417664
2024-09-29,95377.79472417664
2024-09-30,95278.79402861874
2024-10-01,95509.46644023767
2024-10-02,95509.46644023767
2024-10-03,94870.60545253921
2024-10-04,95298.15600151032
2024-10-05,95298.15600151032
2024-10-06,95298.15600151032
2024-10-07,95298.15600151032
2024-10-08,97302.18111881873
2024-10-09,97057.74607020916
2024-10-10,96744.12109027783
2024-10-11,97134.79305870386
2024-10-12,97134.79305870386
2024-10-13,97134.79305870386
2024-10-14,96591.15407099378
2024-10-15,96567.21463447853
2024-10-16,96830.76323266356
2024-10-17,96704.37428035
2024-10-18,99352.12326134037
2024-10-19,99352.12326134037
2024-10-20,99352.12326134037
2024-10-21,98783.40380648532
2024-10-22,99281.64165821846
2024-10-23,100398.34598923642
2024-10-24,99780.52870893254
2024-10-25,100150.98915573262
2024-10-26,100150.98915573262
2024-10-27,100150.98915573262
2024-10-28,100080.39420259345
2024-10-29,98680.78562143125
2024-10-30,100063.77628341697
2024-10-31,100164.69840126249
2024-11-01,99876.764104449
2024-11-02,99876.764104449
2024-11-03,99876.764104449
2024-11-04,99028.57441974514
2024-11-05,98469.79041343645
2024-11-06,98464.96821066622
2024-11-07,98260.47468019668
2024-11-08,98707.80654923806
2024-11-09,98707.80654923806
2024-11-10,98707.80654923806
2024-11-11,97492.32019937504
2024-11-12,98445.17283764345
2024-11-13,98729.14882512114
2024-11-14,99318.91791037012
2024-11-15,99318.91791037012
2024-11-16,99318.91791037012
2024-11-17,99318.91791037012
2024-11-18,99318.91791037012
2024-11-19,99318.91791037012
2024-11-20,99318.91791037012
2024-11-21,99318.91791037012
2024-11-22,99318.91791037012
2024-11-23,99318.91791037012
2024-11-24,99318.91791037012
2024-11-25,99318.91791037012
2024-11-26,99509.25390707892
2024-11-27,99605.48080952787
2024-11-28,99449.6842817403
2024-11-29,99449.6842817403
2024-11-30,99449.6842817403
2024-12-01,99449.6842817403
2024-12-02,99449.6842817403
2024-12-03,99449.6842817403
2024-12-04,99240.69024041263
2024-12-05,99475.9632988379
2024-12-06,99667.8583828476
2024-12-07,99667.8583828476
2024-12-08,99667.8583828476
2024-12-09,100891.01869068878
2024-12-10,99573.9681435612
2024-12-11,101617.33229590509
2024-12-12,99168.60957177388
2024-12-13,100255.09079638777
2024-12-14,100255.09079638777
2024-12-15,100255.09079638777
2024-12-16,100980.26127649544
2024-12-17,100638.46716738159
2024-12-18,101402.31004235655
2024-12-19,102876.735445316
2024-12-20,103633.66127974661
2024-12-21,103633.66127974661
2024-12-22,103633.66127974661
2024-12-23,103088.81601511454
2024-12-24,104511.18809037258
2024-12-25,104511.18809037258
2024-12-26,105202.32321134534
2024-12-27,105538.19729420103
2024-12-28,105538.19729420103
2024-12-29,105538.19729420103
2024-12-30,104883.00658447409
2024-12-31,104491.26696896246
2025-01-01,105477.00770317006
2025-01-02,107439.78039014783
2025-01-03,104960.01515727853
2025-01-04,104960.01515727853
2025-01-05,104960.01515727853
2025-01-06,104986.47033029581
2025-01-07,103173.23775771586
2025-01-08,103329.1150142966
2025-01-09,105237.85222724846
2025-01-10,106927.91300010112
2025-01-11,106927.91300010112
2025-01-12,106927.91300010112
2025-01-13,109547.46110830751
2025-01-14,111962.07558426437
2025-01-15,114320.52296875342
2025-01-16,114686.42560362398
2025-01-17,112433.90511498065
2025-01-18,112433.90511498065
2025-01-19,112433.90511498065
2025-01-20,111297.134526347
2025-01-21,111005.26435942584
2025-01-22,111104.61876292138
2025-01-23,112595.48343889408
2025-01-24,113531.78309647049
2025-01-25,113531.78309647049
2025-01-26,113531.78309647049
2025-01-27,116430.2959307199
2025-01-28,116447.39348747127
2025-01-29,117334.95231156916
2025-01-30,117866.3405809933
2025-01-31,116172.74411076927
2025-02-01,119988.03257559099
2025-02-02,119988.03257559099
2025-02-03,118875.09487909678
2025-02-04,119921.74720699478
2025-02-05,120647.86816608219
2025-02-06,122132.14163452343
2025-02-07,120210.06923993654
2025-02-08,120210.06923993654
2025-02-09,120210.06923993654
2025-02-10,124237.15420820403
2025-02-11,124638.91843963688
2025-02-12,123716.73145607539
2025-02-13,121410.12539677345
2025-02-14,120580.34896807028
2025-02-15,120580.34896807028
2025-02-16,120580.34896807028
2025-02-17,120824.69973101257
2025-02-18,118480.64942391278
2025-02-19,117505.63763782833
2025-02-20,118474.68345156852
2025-02-21,116006.40026144848
2025-02-22,116006.40026144848
2025-02-23,116006.40026144848
2025-02-24,117860.47093524924
2025-02-25,116923.01775473662
2025-02-26,116923.01775473662
2025-02-27,113314.73767252112
2025-02-28,111302.85172241565
2025-03-01,111302.85172241565
2025-03-02,111302.85172241565
2025-03-03,110402.93651284062
2025-03-04,113084.32207088177
2025-03-05,110248.04510201045
2025-03-06,110354.87009503349
2025-03-07,111535.96228618863
2025-03-08,111535.96228618863
2025-03-09,111535.96228618863
2025-03-10,108842.75888154344
2025-03-11,111067.30254445957
2025-03-12,111436.14234702381
2025-03-13,111787.83606660801
2025-03-14,111787.83606660801
2025-03-15,111787.83606660801
2025-03-16,111787.83606660801
2025-03-17,112054.02586187788
2025-03-18,112054.02586187788
2025-03-19,109539.4399288821
2025-03-20,112347.57387179373
2025-03-21,115357.13058784734
2025-03-22,115357.13058784734
2025-03-23,115357.13058784734
2025-03-24,113666.74115638467
2025-03-25,112112.345553269
2025-03-26,112193.0623143689
2025-03-27,111797.11364823714
2025-03-28,111395.19783026105
2025-03-29,111395.19783026105
2025-03-30,111395.19783026105
2025-03-31,111395.19783026105
2025-04-01,114220.79165255338
2025-04-02,114818.62481409709
2025-04-03,111676.92460286828
2025-04-04,111881.26286318537
2025-04-05,111881.26286318537
2025-04-06,111881.26286318537
2025-04-07,114382.59325655873
2025-04-08,114406.12891146651
2025-04-09,117250.41461225381
2025-04-10,117250.41461225381
2025-04-11,116067.86140415302
2025-04-12,116067.86140415302
2025-04-13,116067.86140415302
2025-04-14,116067.86140415302
2025-04-15,115653.2155549945
2025-04-16,112266.37378331069
2025-04-17,113359.2211022854
2025-04-18,113359.2211022854
2025-04-19,113359.2211022854
2025-04-20,113359.2211022854
2025-04-21,112795.21861036315
2025-04-22,110647.36530548091
2025-04-23,114271.87518405878
2025-04-24,114349.65335843191
2025-04-25,117048.76925699931
2025-04-26,117048.76925699931
2025-04-27,117048.76925699931
2025-04-28,116514.71338573049
2025-04-29,116797.7415637008
2025-04-30,116959.35147068142
2025-05-01,116959.35147068142
2025-05-02,114345.34167108983
2025-05-03,114345.34167108983
2025-05-04,114345.34167108983
2025-05-05,116249.77131543124
2025-05-06,116340.98117083262
2025-05-07,114556.97838065616
2025-05-08,115156.55496782524
2025-05-09,115907.64673599521
2025-05-10,115907.64673599521
2025-05-11,115907.64673599521
2025-05-12,116046.56188171986
2025-05-13,116668.56864071298
2025-05-14,116519.2197727177
2025-05-15,116354.08345542506
2025-05-16,117856.3825939495
2025-05-17,117856.3825939495
2025-05-18,117856.3825939495
2025-05-19,117205.70654130157
2025-05-20,118016.61790076717
2025-05-21,118143.51470340896
2025-05-22,116926.27799964571
2025-05-23,118248.36144776962
2025-05-24,118248.36144776962
2025-05-25,118248.36144776962
2025-05-26,116578.58234175536
2025-05-27,116238.86924421844
2025-05-28,116867.03086001263
2025-05-29,116293.78739704604
2025-05-30,116435.11369262816
2025-05-31,116435.11369262816
2025-06-01,116435.11369262816
2025-06-02,116706.39774769027
2025-06-03,115904.62826167885
2025-06-04,115965.06582229376
2025-06-05,115472.31355613572
2025-06-06,115050.84958162344
2025-06-07,115050.84958162344
2025-06-08,115050.84958162344
2025-06-09,115657.40842215632
2025-06-10,116354.94187206001
2025-06-11,115462.1485006141
2025-06-12,115169.9855156862
2025-06-13,115795.89079879834
2025-06-14,115795.89079879834
2025-06-15,115795.89079879834
2025-06-16,115770.03916593139
2025-06-17,116091.87726646737
2025-06-18,114609.01367824635
2025-06-19,113759.28819190466
2025-06-20,114651.53816280044
2025-06-21,114651.53816280044
2025-06-22,114651.53816280044
2025-06-23,115093.56734929347
2025-06-24,115775.97139315211
2025-06-25,116799.2622804997
2025-06-26,116169.57369858224
2025-06-27,116135.12319290955
2025-06-28,116135.12319290955
2025-06-29,116135.12319290955
2025-06-30,117908.99106398472
2025-07-01,116946.82454995839
2025-07-02,115915.65054847632
2025-07-03,115817.38477361004
2025-07-04,116927.16700696427
2025-07-05,116927.16700696427
2025-07-06,116927.16700696427
2025-07-07,117064.17128296194
2025-07-08,116665.02228902647
2025-07-09,118228.52456518954
2025-07-10,118558.18539153603
2025-07-11,116821.05358039118
2025-07-12,116821.05358039118
2025-07-13,116821.05358039118
2025-07-14,117479.74102848207
2025-07-15,121452.63358467078
2025-07-16,120125.71487838286
2025-07-17,120307.81696253784
2025-07-18,118024.48321608236
2025-07-19,118024.48321608236
2025-07-20,118024.48321608236
2025-07-21,116731.06648061532
2025-07-22,118249.89199862463
2025-07-23,118384.19671316569
2025-07-24,118000.60782842195
2025-07-25,118678.32791212157
2025-07-26,118678.32791212157
2025-07-27,118678.32791212157
2025-07-28,119443.09632318627
2025-07-29,118479.87875919949
2025-07-30,118524.85926827096
2025-07-31,119635.58861579343
2025-08-01,121497.38295219766
2025-08-02,121497.38295219766
2025-08-03,121497.38295219766
2025-08-04,120856.54422183556
2025-08-05,120473.94454297284
2025-08-06,120919.33064148756
2025-08-07,120756.01613614096
2025-08-08,121061.92812168173
2025-08-09,121061.92812168173
2025-08-10,121061.92812168173
2025-08-11,119913.11917279841
2025-08-12,119437.99715182267
2025-08-13,120040.9262252682
2025-08-14,118585.96465110092
2025-08-15,118585.96465110092
2025-08-16,118585.96465110092
2025-08-17,118585.96465110092
2025-08-18,115396.62765009653
2025-08-19,115045.27316570001
2025-08-20,115341.31151765859
2025-08-21,116365.56107869332
2025-08-22,114436.8667595149
2025-08-23,114436.8667595149
2025-08-24,114436.8667595149
2025-08-25,115082.95650119593
2025-08-26,114456.61983101777
2025-08-27,114456.61983101777
2025-08-28,114648.11518197546
2025-08-29,114390.40852548322
2025-08-30,114390.40852548322
2025-08-31,114390.40852548322
2025-09-01,114708.54135380371
2025-09-02,115093.85827789824
2025-09-03,115337.1258847931
2025-09-04,114961.5016837328
2025-09-05,112915.95258319918
2025-09-06,112915.95258319918
2025-09-07,112915.95258319918
2025-09-08,108464.66219114843
2025-09-09,107132.04452033808
2025-09-10,109343.33414044132
2025-09-11,112244.25051046745
2025-09-12,113976.07543311878
2025-09-13,113976.07543311878
2025-09-14,113976.07543311878
2025-09-15,113535.13716784003
2025-09-16,114096.10555288571
2025-09-17,114255.86790455382
2025-09-18,113545.24278568683
2025-09-19,114133.34957245942
2025-09-20,114133.34957245942
2025-09-21,114133.34957245942
2025-09-22,112520.04335613134
2025-09-23,111948.64359191095
2025-09-24,113776.26685703712
2025-09-25,112348.30103209407
2025-09-26,112238.51172767479
2025-09-27,112238.51172767479
2025-09-28,112238.51172767479
2025-09-29,111787.29383257574
2025-09-30,111255.12580782193
2025-10-01,113846.88779251854
2025-10-02,113846.88779251854
2025-10-03,114133.56716444316
2025-10-04,114133.56716444316
2025-10-05,114133.56716444316
2025-10-06,115122.45789439084
2025-10-07,115103.75928537648
2025-10-08,116544.40079902763
2025-10-09,117210.14886256642
2025-10-10,114520.26563062718
2025-10-11,114520.26563062718
2025-10-12,114520.26563062718
2025-10-13,112516.9812224762
2025-10-14,110749.36232763481
2025-10-15,113184.52604055553
2025-10-16,113265.49284998447
2025-10-17,114668.31657158185
2025-10-18,114668.31657158185
2025-10-19,114668.31657158185
2025-10-20,117140.17850813484
2025-10-21,117080.65607646178
2025-10-22,117080.65607646178
2025-10-23,119256.92656574667
2025-10-24,119913.38994301416
2025-10-25,119913.38994301416
2025-10-26,119913.38994301416
2025-10-27,119429.18977301802
2025-10-28,120769.50798069724
2025-10-29,120856.0523100316
2025-10-30,122020.48686143094
2025-10-31,122779.99243414264
2025-11-01,122779.99243414264
2025-11-02,122779.99243414264
2025-11-03,122235.7233406891
2025-11-04,121365.75209162629
2025-11-05,121365.75209162629
2025-11-06,120841.9716378961
2025-11-07,120383.80429161305
2025-11-08,120383.80429161305
2025-11-09,120383.80429161305
2025-11-10,120919.79786273926
2025-11-11,119710.60363543288
2025-11-12,122177.40202065809
2025-11-13,121717.85570874104
2025-11-14,122322.68947347392
2025-11-15,122322.68947347392
2025-11-16,122322.68947347392
2025-11-17,121357.02339484463
2025-11-18,120915.40344951485
2025-11-19,120047.90983328247
2025-11-20,120502.75974032051
2025-11-21,120086.74160540997
2025-11-22,120086.74160540997
2025-11-23,120086.74160540997
2025-11-24,119198.81488022054
2025-11-25,118431.59225638426
2025-11-26,120500.51901847764
2025-11-27,121605.8437546469
2025-11-28,120913.889274248
2025-11-29,120913.889274248
2025-11-30,120913.889274248
2025-12-01,121178.38812119263
2025-12-02,120626.89687156063
2025-12-03,122286.84200972562
2025-12-04,122244.19381059117
2025-12-05,121407.5606476534
2025-12-06,121407.5606476534
2025-12-07,121407.5606476534
2025-12-08,120907.46540972118
2025-12-09,121208.67892066482
2025-12-10,121602.43256779225
2025-12-11,123215.91816516838
2025-12-12,125537.68961995028
2025-12-13,125537.68961995028
2025-12-14,125537.68961995028
2025-12-15,126845.27839637091
2025-12-16,126301.9074107418
2025-12-17,126495.56269065067
2025-12-18,125891.9832018918
2025-12-19,126060.2389903731
2025-12-20,126060.2389903731
2025-12-21,126060.2389903731
2025-12-22,124149.79918066818
2025-12-23,127495.58083831568
2025-12-24,125916.4254150722
2025-12-25,125916.4254150722
2025-12-26,127452.29703437354
2025-12-27,127452.29703437354
2025-12-28,127452.29703437354
2025-12-29,128833.26062903061
2025-12-30,128010.22006730667
2025-12-31,130768.2308464489
2026-01-01,128666.94003017423
2026-01-02,127895.03812877458
2026-01-03,127895.03812877458
2026-01-04,127895.03812877458
2026-01-05,127836.52978591742
2026-01-06,124510.90481677423
2026-01-07,123622.20845883952
2026-01-08,121705.16730266623
2026-01-09,124141.99535452592
2026-01-10,124141.99535452592
2026-01-11,124141.99535452592
2026-01-12,125353.04803617724
2026-01-13,125922.11083245104
2026-01-14,129710.0116522696
2026-01-15,129710.0116522696
2026-01-16,129149.66911247412
2026-01-17,129149.66911247412
2026-01-18,129149.66911247412
2026-01-19,128612.09092157037
2026-01-20,129209.86344420418
2026-01-21,130556.43010373654
2026-01-22,129916.81799414099
2026-01-23,130004.98994151907
2026-01-24,130004.98994151907
2026-01-25,130004.98994151907
2026-01-26,130004.98994151907
2026-01-27,131833.90277976327
2026-01-28,135977.9947850534
2026-01-29,138789.749709382
2026-01-30,135232.07525294
2026-01-31,135232.07525294
2026-02-01,135232.07525294
2026-02-02,134037.27698441723
2026-02-03,134104.74917672484
2026-02-04,136830.63842775006
2026-02-05,137278.73698076466
2026-02-06,138719.497620483
2026-02-07,138719.497620483
2026-02-08,138719.497620483
2026-02-09,135983.52119162856
2026-02-10,137357.94629287795
2026-02-11,134572.606208857
2026-02-12,133758.9478340373
2026-02-13,133028.58284761067
2026-02-14,133028.58284761067
2026-02-15,133028.58284761067
2026-02-16,135622.81144503798
2026-02-17,133008.44218056023
2026-02-18,133965.35322176435
2026-02-19,135813.67032101846
2026-02-20,137422.8264100097
2026-02-21,137422.8264100097
2026-02-22,137422.8264100097
2026-02-23,136648.70603031147
2026-02-24,138205.4160676609
2026-02-25,140123.40362730337
2026-02-26,140637.15981652844
2026-02-27,139936.30582018467
2026-02-28,139936.30582018467
2026-03-01,139936.30582018467
2026-03-02,141619.39856564638
2026-03-03,141619.39856564638
2026-03-04,138816.6969833943
2026-03-05,139982.8961324184
2026-03-06,140077.40703019328
2026-03-07,140077.40703019328
2026-03-08,140077.40703019328
2026-03-09,139514.29372082028
2026-03-10,139203.35204478737
2026-03-11,140311.2601812822
2026-03-12,136872.52352939616
2026-03-13,137579.4711432764
2026-03-14,137579.4711432764
2026-03-15,137579.4711432764
2026-03-16,139595.83798571225
2026-03-17,142485.2870246155
2026-03-18,144216.62725657367
2026-03-19,145254.27422694792
2026-03-20,145214.6826803631
2026-03-21,145214.6826803631
2026-03-22,145214.6826803631
2026-03-23,145390.324393398
2026-03-24,147144.993041648
2026-03-25,147281.24518306443
2026-03-26,147281.24518306443
2026-03-27,149100.3557849009
2026-03-28,149100.3557849009
2026-03-29,149100.3557849009
2026-03-30,149901.47020545456
